,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
443,Windows 10 Support Engineer,IT CONSULTING SOLUTIONS SINGAPORE PTE. LTD.,"Roles & Responsibilities Build, deploy and support the migration from Microsoft Windows 7 to Microsoft Windows 10 Work with consultants to perform building of Windows 10, Desktop Audit, scheduling of UAT and deployment of hardware to end users Perform data backup, provide floor walking support and post-migration assistance Handle technology change that surrounds the win 10 initiative like Active Directory changes, virtual desktop implementation Manage the processes and interfaces between all IT areas with primary focus on providing Windows 10 migration support and business support Troubleshooting and resolution of the Microsoft Windows desktop environment Report and escalate problems in a timely manner Requirements Windows 7 or Windows 10 Roll-Out experience Experience in using standard desktop image configuration and management Proficient in Microsoft Windows desktop operating systems Solid experience in initiating technology projects and providing innovative ideas Strong working knowledge of desktop administration procedures Strong analytical and troubleshooting skills ","The ITCS Group is a management consulting, technology services and IT outsourcing company. We provide customized consulting solutions, IT resourcing, project management and off/on-shore application development services across the Asia Pacific region.
Strategically located in Hong Kong, Tokyo and Singapore, we deliver services to Global Corporations, Fortune 500 companies and growing organizations. We work across key vertical markets that include Finance & Banking, Insurance, Legal and Communications & Technology where we collaborate with our clients to lower costs, improve efficiencies, reduce risk and bring about competitive advantage.","INTERNATIONAL PLAZA, 10 ANSON ROAD 079903",Junior Executive,Contract,Information Technology,9 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,,Salary undisclosed
444,Planning Engineer,HNE CONSULTANTS PTE. LTD.,"Roles & ResponsibilitiesFacilitate the programme planning, tracking, analysis and reporting of projects of varying contract type, size, and complexity. Develope Baseline programme and Tender programme Develop logical programme plan while working with Client’s Project Manager, Contracts personnel and technical personnel Directly contributes to the continued improvement and implementation of new project planning and scheduling concepts, techniques, policies and procedures Provides data and reporting formats for all types and levels of program reviews Prepares written and verbal reports to management regarding schedule variances Provide reports to direct supervisor with regards to client Project Identifying factors leading to Project Extension and Timely notification of the same for Claim analysis and preparation Risk Evaluation and recommendationsRequirementsDegree in Civil Engineering or construction related discipline. Minimum 3 years of construction work experience in construction planning and programme coordination for Singapore infrastructure projects Proficient in Primavera P6 and Microsoft office and Microsoft Project Good verbal and written communication skills ","HNE CONSULTANTS PTE. LTD. is one of the fastest growing consulting company specializing in project management services. By project management, the staff at HNE Consultants would be involved in every stage of a project starting from tender stage to the start of operations and to the finishing stage. We would support the project to meet the given requirement in terms of time and budget. The consultants in HNE possesses the ability experience, committment and adaptability to handle any situations that may arise.
HNE CONSULTANTS PTE. LTD. style of working is based on three distinct but interrelated philosophies:
1. PRACTICE BASED
2. PARTNERSHIP-ORIENTED
3. KNOWLEDGE AND TALENT DEVELOPMENT",,Professional,Full Time,"Consulting , Building and Construction",3 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$5,000-$7,000"
445,Accounts Executive,BAKER ENGINEERING PTE. LTD.,"Roles & ResponsibilitiesThe Accounts Executive/Accounts Assistant reports to the Accountant to support the finance department in carrying out the responsibilities of the accounting department. He/She covers duties such as work that is specific to accounts receivable, accounts payable, tax filing, data compilation, billing, payroll or other accounting tasks. He/She works specifically with accruals, fixed assets accounting or the monthly and yearly finalisation of accounts for audit purposes. He/She assists with the preparation of trial balance, basic financial statements and simple consolidated financial statements. He/She may be called on to participate in ad-hoc finance-related projects and systems testing when necessary.Requirements~ Assign account codes to all transactions in the accounting system. ~ Calculate customer/supplier account balances and reconcile with totals. ~ Compile the relevant business documentation used in banking processes. ~ Enter accurate and timely data into the accounting system. ~ Maintain accurate financial records and statements. ~ Perform month-end closing activities. ~ Process payroll transactions into the organisations accounting system. ~ Record and process all business transactions within the organisations accounting system using principles of double-entry accounting. ~ Record transactions and events relating to inventory, accruals, prepayments, capital structure and finance costs. ~ Record transactions and events relating to sales, purchases, receivables, payables and cash. ~ Retrieve system reports from the accounting system for managements use. ~ Use relevant IT systems and tools effectively for data analysis.",Baker Engineering designs and builds mobile offshore units and critical equipment/components for the offshore marine industry. The Company is a wholly owned subsidiary of SGX Mainboard listed Baker Technology Limited (Baker Tech). Baker Tech is a leading manufacturer and provider of specialised equipment and services for the oil & gas industry.,10 JALAN SAMULUN 629124,Fresh/entry level,"Permanent, Full Time","Admin / Secretarial, Banking and Finance",46 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$3,000-$4,000"
446,Salesforce Technical leader,VISEO ASIA PTE. LTD.,"Roles & ResponsibilitiesYour responsibilities will be to:  Participate in the full development lifecycle including design, estimation, planning, development, unit test, release and implementation support Translate functional requirement to technical requirements Propose solutions and make some recommendations according to salesforce perspectives Plan and manage data migration Project manage resources and delivery of business implementation successfully Engage clients & prospects and conduct technical presentation meetings Design and conceptualize business solutions to match client needs Set up some best practice of coding and testing (code review…) Supports the others teams in their end to end testing Involvement in presales (Estimate, POC, Demo) RequirementsYour Profile:  Bachelor’s Degree or equivalent discipline 8-10 years of overall experience in Salesforce.com Salesforce.com certifications (Dev 2, Sales Cloud or Service Cloud at least) Experience with APEX, Visualforce Experience in Salesforce.com API is a plus Experience with JavaScript, React, Angular, CSS, HTML5, XML Strong critical thinker with problem solving aptitude Excellent written and oral communication skills ","With strong expertise in digital, new technologies, business processes and data strategy, VISEO assists clients in their digital transformation projects. We help to bring forward new ideas, new ways of collaboration, optimise existing business processes and initiate new business opportunities.
Established in France since 1999, VISEO has a strong team of over 1400 employees working globally across five continents. VISEO Asia was subsequently founded in 2009, with its HQ in Singapore and other counterparts located in Bangkok, Hong Kong, Cebu, Manila and Sydney. As part of the 2020 Business Plan, VISEO is committed to strengthen our international presence, especially in the APAC region.
VISEO Asia has the tenacity and flexibility of a start-up. Join the VISEO family as we put you at the heart of innovation. We ensure the development of your skills by having regular exchanges with peers and coaching by a technical mentor. Have fun while challenging yourself as you participate in agile projects, trainings, internal events, certifications and conferences which will contribute to the growth of your career!","MYP PLAZA, 135 CECIL STREET 069536",Senior Executive,"Permanent, Full Time","Consulting , Information Technology",5 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$7,000-$10,000"
447,"Engineer, Power Generation",OKH DLRE JV PTE. LTD.,"Roles & Responsibilities Lead and participate (hands-on) in activities related to the preventive maintenance of electrical LV distribution system. Troubleshoot and lead/participate (hands-on) in the repair of electrical failures related to LV distribution system. Lead and participate (hands-on) in the activities related to the preventive maintenance of Diesel Generators. Lead and participate (hands-on) in the activities related to the preventive maintenance of Solar Inverters. Lead and participate (hands-on) in the activities related to, commissioning and testing of equipment (renewable energy, LV distribution, diesel generators). Co-ordinate for site data collection, keep records and transmit ,when requested, to the Head Office. Monitor the system status/performance and be ready to take action in case of a malfunction and/or an emergency. Keep records and generate reports, for the preventive and emergency maintenance actions. Liaise with external contractors and third parties. Micro-grid and/or other RE applications prior experience is not required but will be advantageous for a successful candidate. On-job training will be provided. Requirements Degree or Diploma in Electrical Energy related subjects. Preferably with at least 1 to 2 years working experience in electrical applications. Able to work under pressure. Willing to learn new tasks. Willing to work in outdoor condition. Willing to work in Pulau Ubin. ",No information added.,,Executive,Full Time,"Engineering, Repair and Maintenance",10 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$3,500-$4,500"
448,,,,,,,,,,,,,
449,Global Product Marketing Manager (Welding Solutions),WILHELMSEN SHIPS SERVICE (S) PTE. LTD.,"Roles & ResponsibilitiesKey Job Description: The role as Global Product Manager is a key position for Wilhelmsen Ships Service (WSS) Marine Products - Maintenance & Repair (M&R) Division. The Product Manager will coordinate and secure a relevant, competitive and cost-effective product portfolio and bring it to market through the most effective channels, all in line with the overall strategy of the business. The selected candidate will have the global commercial and technical responsibility of the product area and is thereby essential for M&R's overall growth and profitability. Main task will be to outline the product strategy and business plan, and through technology and product roadmaps to secure delivery of new products accordingly. The Global Product Manager will also be responsible for product quality, pricing, sales tools and training of the sales personnel globally for current and future portfolio. The Global Product Manager will act as the project sponsor for product development and planned maintenance initiatives.   Other key job scopes but not limited to are as below:  Develop, drive and support new growth initiatives to the organisation   Continuously manage the product brand (brand selection, management and development) Monitor the competitive landscape and together with the business manager establish tactical or strategic measures for the offer to protect and build our market share. Propose potentially new or changed offers forward for evaluation with a clear demonstration of the impact on gross margin and revenue. Develop existing offer by using the established WSS offer development process Monitor and analyse changes in Rules & Regulations affecting the offer and take proper action Develop and maintain appropriate product data and sales tools of the offer for Sales, Customer Services and Operations, as well as for customers Develop and maintain appropriate training of the offer for Sales, Customer Services and Operations, as well as for customers Ensure the product catalogue is updated regularly to reflect the active product mix Contribute to the development and implementation of the solution business plan Maintain and develop supplier relationship with strategic important suppliers to WSS RequirementsQualifications:  Minimum Technical education/Engineering Degree in mechanical, electronics, automation, production or metallurgy Solid understanding of business drivers across sales, marketing, product development and supply chain Experience in achieving positive business results and managing a portfolio of products especially in the context of welding (filler-metal / equipment range) Experience in driving change in a global company and working with diversity is highly desirable Possess leadership experience Possess at least 7 years of working knowledge on automation and prior experience within the welding industry Certified Welding Engineer/Welder (AWS) or knowledge on various welding processes within the key industry verticals such as Shipbuilding, Offshore, Marine, Oil & Gas and other Segments will have an added advantage   ","WILHELMSEN SHIPS SERVICE (S) PTE. LTD.Wilhelmsen is a global maritime industry group founded in 1861. We have the biggest maritime network in the world, with a presence in over 2 200 locations globally. We serve over half of the worldwide merchant fleet with products and services, and supply crew and technical management for some of the most complex vessels in the world. We also develop new and daring solutions, shaping the maritime industry for the future. Our investments seek to explore and develop new opportunities within the energy-, offshore- and maritime industry. With thousands of colleagues in more than 70 countries, we take competence, sustainability, innovation and unparalleled customer experiences one step further.","UNITOR BUILDING, 186 PANDAN LOOP 128376",Manager,"Permanent, Full Time","Engineering, Marketing / Public Relations ",9 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$5,000-$9,000"
450,Senior / Finance & Admin Assistant (Town Council),E M SERVICES PRIVATE LIMITED,"Roles & Responsibilities Perform accounting duties such as bank reconciliation, A/R, A/P, invoicing, data entry, invoicing, etc. Handle general administrative duties Perform counter duties on rotation basis (e.g. collection of payments, attending to resident enquiries, etc.) Assist in preparing monthly reports, perform day-end closing, prepare payment vouchers & reminder notices  Note: 5.5 working days (Alternate Saturdays)Requirements GCE 'O' / 'A' Level / NITEC/HNITEC/Diploma in Accounting / Business Studies (Administration) or related courses Have positive working attitude, proactive and meticulous Proficient in Microsoft Office (Word and Excel) Good communication and interpersonal skills At least 2 years of relevant accounting work experience Preferably Chinese speaking (required to liaise with chinese speaking customers) Preferably Non-Executives specializing in Finance - General/Cost Accounting , Customer Service or equivalent ","E M SERVICES PRIVATE LIMITED
Since our inception in 1988, E M Services Pte Ltd (E M Services) has been committed to deliver the highest standard of property management services. Founded as a joint venture between the Housing and Development Board and Keppel Land Limited, E M Services is now a leader in the field of property management services. Our premier range of services comprises property, engineering, contracts and project management in public housing, commercial and private properties.",201 KIM TIAN ROAD 160201,Non-executive,Permanent,"Accounting / Auditing / Taxation, Admin / Secretarial",14 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$2,000-$2,400"
451,"Administrative Business Partner, Leadership Staffing - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,"Roles & ResponsibilitiesCompany overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: Administrative Administrative jobs at Google are staffed by organized and dependable people driven by a common company goal: to help us accomplish great things. Working behind the scenes, we make a significant impact on the people we support as well as on Google users around the world. We're adept at leading and managing a variety of simultaneous projects, which requires the particular talent of being able to communicate effectively with all levels of the organization. The role: Administrative Business Partner, Leadership Staffing - Singapore As an Administrative Business Partner, you're at the heart of your team's business operations and activities and the soul that keeps your team moving forward. You anticipate the needs of your managers and team members and help them stay focused on their projects by resolving operational and administrative issues before they arise. You move quickly with the changing environment and are up to date with the latest Google products and services. You also use that knowledge to strategically support your team's projects. In addition to being organized and analytical, you possess the strong business judgment and communication skills needed to interact with a variety of people and job functions. Additional Role Description: Our People Operations (People Ops) team is made up of equal parts HR professionals, former consultants and analysts, we're the advocates of Google's colorful culture. In People Ops, we ""find them, grow them, and keep them"", whether recruiting the next great Googler, refining our core programs, developing talent or simply looking for ways to inject some more fun into the lives of our Googlers, we bring a data-driven approach that is reinventing the human resources field. Responsibilities: - Perform administrative tasks (e.g., manage calendars, book travel, scheduling facilities and equipment, oversee budget management, etc.). - Take initiative to improve processes and procedures with little or no guidance. - Serve as a lead of small projects. - Organize logistics for a variety of team offsites and events.RequirementsMinimum qualifications: - Bachelor's degree or equivalent practical experience. - 5 years of experience working in general administration. Preferred qualifications: - 1 year of experience working in direct executive support. - Experience with calendar management, high-volume travel scheduling and booking, and budgeting of events. - Ability to adhere to an expectation of complete confidentiality on all business matters. - Ability to effectively communicate and collaborate with a diverse range of people and job functions. - Ability to handle multiple priorities simultaneously.  - Effective organizational skills, with demonstrated attention to detail.",GOOGLE ASIA PACIFIC PTE. LTD.,"MARINA BAY FINANCIAL CENTRE, 8 MARINA BOULEVARD 018981",Executive,Full Time,Admin / Secretarial,64 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$5,700-$11,400"
452,"Senior Specialist, Performance Management & Strategy",AXA INSURANCE PTE. LTD.,"Roles & Responsibilities Distribution channel(s) performance reporting:   Support the Manager to identify and implement automated processes for department Prepare regular management reports and presentation packs including analytical data and commentary on key performance drivers of the sales channels for local management and regional office. Monitor sales contest / campaign results, evaluation for the effectiveness of contests/campaigns launched and provide periodic progress reports required by the management and the regional office. Support in the yearly sales budgeting process and provide periodic manpower forecast for the agency sales channel. Support the manager in managing distributor web portal inquiries, maintenance and drive enhancements. This includes putting up user requirements, reviewing functional specifications, develop test plan and conducting user acceptance testing to ensure changes are in accordance to business needs. Regulatory & statistical reporting to LIA and MAS     Administration and monitoring of distribution channel(s) projects:   Monitor and track performance of projects launched by the distribution channel(s) Analyse and prepare periodic management reports to key stakeholders    Ad hoc tasks and projects as requiredRequirements Degree in Finance, Accounting or related. Insurance industry knowledge and experience in MIS reporting will be an added advantage. Expertise in MS. Office: Microsoft Excel (pivot tables, graphs, charts, macros, etc) and Power Point. Ability to automate processes and reports for distributors as well as internal management. Good knowledge of Structured Query Language (SQL) and working knowledge of systems and its database and ability to extract data will be an added advantage. ","The AXA Group is a worldwide leader in insurance and asset management, with 166,000 employees serving 103 million clients in 64 countries.
AXA is the number 1 Global Insurance Brand for the 8th year running, and is also the number 1 insurance company in the Top 50 Most Innovative Companies. 
Department summary
AXA offers a wide range of products, catering to the needs of individuals and companies. AXA is the #2 general insurer and #6 Life insurer in Singapore. We have more than 800 employees and serve more than 300 thousand customers with more than $100 million Annual Premium Equivalent (Life) and $440 million Gross Written Premium (General Insurance) in Singapore.
Visit our website to find out more: http://www.axa.com.sg","AXA TOWER, 8 SHENTON WAY 068811",Senior Executive,Permanent,Insurance,3 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$3,600-$5,500"
453,,,,,,,,,,,,,
454,Software Technical Consultant,PLOY ASIA PTE. LTD.,"Roles & ResponsibilitiesSalesforce Techno Functional Consultant   We are looking for a talented Salesforce Techno Functional Consultant to join the team.  The Job  Responsible for gathering requirements, solution and design reviews, integration and data approach, release management methodology, production support, fit/gap analysis of product capabilities, adoption approach, and best practices related to use of the Salesforce.com platform and guidance around adoption of Salesforce functionality. Developing ideas, strategies, and solutions that are precise and scalable. You will be required maintain and support the current Salesforce platform customizations and integrations as well as gather business requirements, analyse pain points, and develop and implement solutions.  RequirementsRequirements   ·         A proven technical background, with at least 5 years’ experience of Salesforce implementation, across Service and Sales Cloud ·         Extensive experience implementing and supporting custom development on Force.com ·        5 years Business Analysis Skills: Gathering Requirements, GAP Analysis etc. ·         Demonstrated proficiency with 5 years’ experience in the following programming languages: APEX, JavaScript, HTML and CSS; shell script and Java will be an advantage. ·         Advanced experience writing configuration documents, preparing technical and functional specification documents, and delivering documentation to be used for future reference ·         Strong understanding and application of Salesforce Best Practices; ·         Skills in analysing and resolving issues, including the ability to conduct related research and work with the end users to raise Salesforce Customer incidents as needed; ·         Salesforce certifications ·         Good communication skills (written and verbal); ·         Team player; ·         Proficient in verbal and written English; ·         Ability to plan and organize work and responsibilities",No information added.,"THE ARCADE, 11 COLLYER QUAY 049317",Executive,Full Time,Information Technology,3 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$4,000-$8,000"
455,Executive Assistant  /  Office Coordinator,Company Undisclosed,"Roles & ResponsibilitiesBUSINESS UNIT SUMMARY Hexagon Safety & Infrastructure is committed to providing mission-critical and business-critical solutions to governments and service providers for safer communities, better public services and more reliable infrastructure. POSITION SUMMARY & PURPOSE As the Executive Assistant / Office Coordinator, you will be an all-rounder wearing multiple hats throughout the day. You are driven to achieve tasks within a set period and have a passion to provide outstanding customer service. You enjoy being an integral part of an office eco-system and willing to step outside the standard tasks and duties as required. OBJECTIVES / MAIN ACTIVITES Executive Assistant This primary responsibility of this role is to ease the demanding workload of the Senior Vice President, Asia Pacific by supporting all administrative duties including, but not limited to:  Acting as a point of contact between the executive and internal or external colleagues and stakeholders Screening calls to the executive Organising meetings and booking meeting rooms, owning the calendar of the executive Handling correspondences directed to the executive Making travel arrangements and preparation on behalf of the executive (including immigration matters) Planning appointments and events Managing expenses and preparing expense claims for the executive Taking dictation and minutes and subsequently documenting them for the executive Support meetings through presentation preparation, coordination of suppliers and reporting Sales operations administration Responding promptly to executive’s queries Other adhoc duties as requested  Office Coordinator The primary responsibility of this role is to ensure the smooth operation of the office through various tasks and duties including, but not limited to:  Answer all office main line phone enquiries Manage reception area – greet guests upon arrival, offer tea/coffee, water etc. Management & inventory control of office stationery and staff amenities (kitchen etc.) Mail & courier coordination Management of facilities and external contractors – including third party vendors Monitoring and managing office expenses – optimising and reducing costs where possible Security Management for the office including administering security access Travel coordination for local team Management of Boardroom & meeting rooms including setting up for all meetings prior Daily distribution and coordination of incoming/outgoing mail and couriers Maintenance of internal contact lists (Address book/Contact lists etc.) Maintaining the current filing and database system, and looking for ways to improve the current systems; review and recommend changes as necessary Office Invoicing Document preparation Data entry / systems maintenance Third party liaison and management Organisation of office social events including monthly, quarterly and annual events HR Administration for ASEAN as directed by the HR Director Asia Pacific Onsite HR Inductions for the Singapore office  Ad hoc administrative support as required.RequirementsQUALIFICATIONS AND EXPERIENCE REQUIRED  Minimum of 5+ years’ experience in Executive Assistant role or similar Previous experience in a customer service environment and administrative role Intermediate computer literacy skills including MS Office suite – Excel, Word, PowerPoint, Outlook Intermediate SharePoint administration experience (preferred but not essential)  BEHAVIOURAL COMPETENCIES REQUIRED  Collaborate with multiple stakeholders and various levels Genuine and honest personality Calm under pressure, demonstrating patience and diplomacy Ambitious, eager to learn and improve Excellent customer service Seeks accountability and feedback Actively addresses problems and often innovates Teamwork and flexibility to work beyond set role for the benefit of the overall team ",,,Professional,"Permanent, Full Time",Admin / Secretarial,60 applications,Posted 09 Jan 2019,Closing on 07 Feb 2019,Monthly,"$4,500-$5,100"
456,,,,,,,,,,,,,
457,"Customer Experience Manager, Regional Operative Unit, South East Asia and South Korea",BOEHRINGER INGELHEIM ANIMAL HEALTH SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesTranslate Customer Experience (CX) strategy considering local specificities, establish capabilities & ensure execution in the country Operating Units (OPUs) with focus on:  Sales Force Effectiveness (Driving Selling + Coaching process, Segmentation & Targeting, SIP) CRM (levering customer data, analytics, market insights) Strategic Account Management (training, alignment, prioritization, sign-off and governance) Digital and multi-channel customer engagement within CX ecosystem Building skills and capabilities to support highest level of customer experience.  Duties & Responsibilities:  Define CX ROPU SEASK priorities combining global guidance and ROPU SEASK specific needs to best drive business performance in collaboration with the Head of Animal Health (AH) ROPU SEASK Ensure CX methodologies & processes are established and effectively executed in ROPU SEASK Ensure execution of ROPU/ OPU initiatives aiming to optimise the Go To Market and establish excellence in execution, incl. implementation related to CRM and sales performance. Support the Head of AH ROPU SEASK with Business Analytics, customer insight and marketing excellence. Provide quarterly business analytics (CEESA report) to ROPU SEASK countries. Provide inputs and drive digital initiatives in ROPU SEASK countries in close collabration with global functions. Enable digital excellence (share experience). Support launch excellence by establishing Process, KPIs, dashboards across ROPU SEASK countries in close collaboration with the ROPU BS heads, Ensure aligned targeting and segmentation and aligned sales KPIs across countries. Implementation and follow up on key account plans and mutual opportunitiy maps. Support improvements in the Go to Market set up in SEASK countries. Providing and consolidating ROPU SEASK business intelligence and steer aligned market research projects in collaboration with the BS Heads ROPU SEASK Execute marketing excellence initiatives in collaboration with global stakeholders and BS Heads ROPU SEASK Leadership feedback on the impact of CE activities; Measured impact of CE (global, local KPIs); Documented follow-up on CE process execution Support ROPU roadmaps for CX digitial platforms in conjunction with global CX team and IT Requirements Business orientation and experience in the Animal Health Industry Experience in working in multinational companies Ability to lead, inspire and support a team to achieve ambitioius results Ability to bridge operational thinking, translating strategy into operational tactics Senior Manager capable of management of many parallel work streams across countries Experience in digital marketing and CRM Experience as a customer facing representative in HP or AH Ability to impact and influence cross-functional and cross-geographical teams Solid approach to problem solving based on strong business acumen Working with diverse teams Strong accountability, results oriented and able to priortize effectively Excellence communication skills Fluently in both written and spoken English ",MERIAL ASIA PRIVATE LIMITED,"THE CONCOURSE, 300 BEACH ROAD 199555","Middle Management, Manager",Full Time,"Consulting , Healthcare / Pharmaceutical",24 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$7,400-$13,320"
458,Facility Engineer,NATIONAL UNIVERSITY OF SINGAPORE,"Roles & ResponsibilitiesThe Biosafety Level-3 (BSL3) Core Facility in NUS' Yong Loo Lin School of Medicine is a 630 sqm facility. The facility has bacteriology and virology laboratories, flow cytometer laboratory as well as animal-holding and procedure rooms. The candidate shall support the BSL3 operations team and report to the Assistant Director of the BSL3 facility. The candidate will support the BSL3 operations by monitoring and overseeing the facility and equipment performance including the safe and efficient functioning, maintenance, servicing in compliance with regulatory guidelines and NUS policies, guidelines and standard operating procedures. The candidate is expected to do regular safety and security risk assessments of laboratory facility, lead annual facility certification, liaise with internal and external service providers for maintaining facility and equipment and to carry out tasks assigned by the Assistant Director. The candidate should ensure facility and equipment are operated and maintained in cost-effective ways. Duties & Responsibilities   Oversee functions and activities of daily facility management (including the safe and efficient functioning, maintenance, servicing and operation of facility/equipment/machinery and systems).   Conduct facility/equipment inspections, facility/equipment system data collection/analysis, carry out risk assessments, implement necessary mitigation measures, and inform the operations team in time if the system is not optimal.   Develop, implement, review and maintain necessary maintenance policies including preventive maintenance programme of the facility and its systems and facility-embedded equipment such as autoclaves, fire suppression system, steam generator, pest control, security services/systems, Building Management System (BMS), gas cylinders/pipelines, ACMV/HVAC, chillers, UPS, generator, etc.   Oversee, coordinate and supervise the maintenance/renovation works in the facility and ensure performance of outsourced service vendors meets NUS' policies/guidelines, industry standards, as well as contractual obligations.   Respond appropriately to emergencies (utility breakdown/fire/security breeching) as they arise, participate in 24-hour emergency response activities (lab operations related incidents, safety and security) and be a member of BSL3 Emergency Response Team 5) Liaise with facility/safety staff of the base building, NUS OED/OFM/OCS offices and OSHE office in ensuring BSL3 facility/equipment safety policies are meeting with NUS' requirements and industry standards.   Ensure that the BSL3 facility engineering systems are certified annually.   Responsible for the application of relevant licenses and certificates to relevant regulators for the laboratory (eg: SCDF, MOM etc.).   Act as fire warden and security officer for the BSL3 lab.   Other duties include update and maintain the facility master plan, follow NUS' procurement process, provide technical guidance/advice to BSL3 lab users/staff regarding the equipment and facilities, ensure timely submission of monthly water and electrical consumption reports to the Assistant Director.  Requirements  Degree in Mechanical/Electrical Engineering or equivalent.   At least 3 years hands-on experience in maintaining and managing ventilation system, heating and cooling systems, BMS, security system and other systems of BSL3 laboratories or biomedical laboratories or critical facilities in hospitals.   Excellent interpersonal and analytical skills.   Strong leadership and organisational skills.   Experience in external and internal staff management in facility maintenance industry.   Strong communications (oral and written) and presentation skills.   Able to climb ladders, work in confined spaces, wear personal protective equipment and respiratory protection.   Self-motivated and able to work independently as a team and able to work well in a diverse team environment.   Good knowledge and understanding of MOM safety guidelines.   A Fire Safety Manager Certificate will be an advantage.  ","The National University of Singapore aspires to be a vital community of academics, researchers, staff, students and alumni working together in a spirit of innovation and enterprise for a better world.
  Our singular focus on talent will be the cornerstone of a truly great university that is dedicated to quality education, influential research and visionary enterprise, in service of country and society.",21 LOWER KENT RIDGE ROAD 119077,Professional,"Permanent, Full Time",Engineering,7 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$3,600-$5,700"
459,Brand Manager (Marketing),FORMWERKZ PTE. LTD.,"Roles & ResponsibilitiesAs a team, Bravo is guided by the wise words, “it doesn’t matter if it is good, it only matters if it rocks.” This position is key to the whole ship sailing smoothly. 3 Things To Look Forward To  Working on boundary-pushing projects  Being part of a team that takes its fun seriously Being immersed in a fast-paced, creative environment  We’re looking for an experienced and organised marketing manager who enjoys seeing projects through to completion, and is:  A strategic thinker and doer who is able to conceptualise and execute marketing programs Data driven to ensure marketing dollars are invested to drive acquisition and retention. Someone who is driven, resilient and able to work in a fast-paced start-up environment. Someone with grit and loves a good challenge with quick bounce back reflexes Someone in tune with cultural and consumer trends  Someone who isn’t afraid to go against the grain​  Responsibilities:  Develop marketing strategies that build brand awareness and reinforce brand positioning for clients Lead development of brand communication plans (Digital, Social, ATL, PR, etc) to support marketing strategy  Lead campaign planning of ATL & BTL campaigns Ensure proper execution of ATL & BTL Campaigns planned Guidance and coordination of external agencies Provide pre & post-evaluation on all brand campaigns Requirements At least 3 years experience in advertising / PR agency, working with F&B / Lifestyle / FMCG brands Experience in digital marketing (including Social Media) is key Business acumen is highly desirable​ ","Formwerkz was established in Singapore in 2004 by Alan Tay, Seetoh Kum Loon, Gwen Tan and Berlin Lee. The practice is largely defined and shaped by their common interest in the recovery of mutual human relationships, and the restoration of primordial relationships between man and nature. Projects become vehicles to design happenings or more precisely, the conditions that can espouse more active engagement between man and man with his environment.
In 2010, the 3 design partners (Alan Tay, Gwen Tan and Seetoh KL) were selected to be featured in AUDE’s “20under45: The Next Generation” exhibition, aim to promote a greater awareness and appreciation of design excellence in Singapore. The Apartment House was listed in Monocle’s Singapore Survey as one of the “Best of the Modern”, alongside the likes of Paul Rudolph’s Colonnade and I M Pei’s OCBC Bank. Formwerkz has received several awards: The Building of the Year and Design Awards from the Singapore Institute of Architecture (SIA); The International Architecture Award from the Chicago Athenaeum and the European Urban Centre for Architecture, Art, Design and Urban Studies; International Design Awards (IDA); Design For Asia Award by Hong Kong Design Centre; Dubai Cityscape Design Award.","THE GRANDSTAND, 200 TURF CLUB ROAD 287994",Manager,Full Time,Advertising / Media ,9 applications,Posted 09 Jan 2019,Closing on 08 Feb 2019,Monthly,"$3,000-$5,000"
