,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
178,Analyst,SB REIT MANAGEMENT PTE. LTD.,"Roles & ResponsibilitiesResponsibilities:   Annual Budget, Business Plan and Asset Performance Reporting ·        Prepare Annual Budget and coordinate with the respective departments. ·        Assist in preparation of Annual Business Plan in tandem with the Budget preparation. ·        Prepare Monthly Asset Reports. ·        Periodically check that the data base set-up (Excel or relevant IT software whichever the case may be) is accurate and efficient for the purpose of asset performance tracking. ·        Track variances between actual achieved figures and the budgeted figures, and highlight to the Management on major variances that have negative financial impact. ·        Conduct ad-hoc analysis when required. Quarterly Results Announcements and Annual Reports  ·        Prepare the Board Meeting and Results Announcement presentation slides. ·        Conduct market research and track statistics announced by the government agency and professionals. ·        Assist the Management and Investor Relations Manager in preparing the Annual Report. ·        Render technical and statistical support to the Management during meetings with the Directors and/or the Unitholders.  Support to Asset Managers and Investment Managers ·        Investment market research ·        Day to day support to the Asset Managers and Investment Managers, when needed  RequirementsRequirements:  Minimum Degree in Real Estate or equivalent qualification Minimum 2 years of relevant analyst experience in the real estate industry Meticulous in its work especially in processing analytical data Excellent knowledge in Microsoft Excel, Word and PowerPoint A team player and able to work in a fast paced environment ",SB REIT Maagement Pte Ltd is a Singapore real estate investment trust with an initial portfolio of quality business space properties located in Singapore.,23 DEFU SOUTH STREET 1 533847,Executive,Full Time,Real Estate / Property Management,10 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,,Salary undisclosed
179,Research Fellow in Artificial Intelligence and Human Aware Decision Making,NATIONAL UNIVERSITY OF SINGAPORE,"Roles & ResponsibilitiesThe National University of Singapore invites applications for the position of Research Fellow in the Department of Computer Science, School of Computing (SoC). SoC is strongly committed to research excellence in all its dimensions: Searching for fundamental results and insights, developing novel computational solutions to a wide range of applications, building large scale experimental systems, and improving the well-being of society. We seek to play an active role both internationally and locally in the core and emerging areas of Computer Science and Information Systems. The Research Fellow will be responsible for working closely with the Principal Investigator on one or more research projects. The research fellow will help the Principal Investigator conduct research in Artificial Intelligence (AI) by offering new theoretical perspectives on and engineering approaches to human aware decision making. In particular, the research fellow is going to explore new conceptual and computing frameworks for decision making in complex, uncertain, and changing environments. Special focus will be placed on the underlying mechanisms and dynamics of integrating learning with planning and decision making, representation change, perception, communication, and interaction in real-world environments. The candidate should possess experience or interest in at least one of the following research areas: Relational and probabilistic modelling, statistical learning with multimodal information, planning and model-based reinforcement learning, transfer learning in sequential decision processes, knowledge- and data-driven representation, computational neuroscience, computational cognitive science, and AI applications in health and education The position is available immediately. The initial term of appointment will be 1 year with possible extension to 2 years. The selected candidate will be offered strongly competitive salaries and benefits, support to travel for dissemination of research results, and substantial freedom to build a strong research profile of his/her own. Only shortlisted applicants will be notified. RequirementsA PhD degree in relevant areas; strong system-building and management skills;  keen interests in working with emerging technologies and frameworks; good communications skill in both written and verbal English.  ","The National University of Singapore aspires to be a vital community of academics, researchers, staff, students and alumni working together in a spirit of innovation and enterprise for a better world.
  Our singular focus on talent will be the cornerstone of a truly great university that is dedicated to quality education, influential research and visionary enterprise, in service of country and society.",21 LOWER KENT RIDGE ROAD 119077,Professional,Full Time,Sciences / Laboratory / R&D,0 application,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$5,500-$8,000"
180,Senior Embedded Software Engineer,JUST RECRUIT SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesCompany Preview A wholly-owned subsidiary of Add value Technologies Ltd (listed on the main board of Singapore Stock Exchange), is a leading one stop digital, wireless and broadband communications technology products innovator, which provides state-of-the-art satellite-based communication terminals and solutions for a wide variety of voice and IP-based data applications.   (Replacement role /Min 2 to 3 years Exp / Salary 4k – 5k) Job Responsibilities:  Design, develop and test embedded software for satellite communications products. Responsible in maintaining, documenting or make changes to the existing software.   RequirementsJob Requirements:  Ph.D./Master/Degree/Diploma in Telecommunication/Computer/Electronics/Software Engineering or related discipline. Minimum 3 years of working experience in developing embedded software. Strong programming skills in C and C++. Good software debugging and documentation skill. Good team player, self-motivated and willingness to learn. Added advantage for the following experiences:     Man-Machine interface (MMI). Device driver, Board Support Package (BSP). 3GPP/IETF/ETSI/ITU telecommunication protocol stack, wireless communication. TCP/UDP/IP, Ethernet stack, VoIP, etc. Telephony switching control involving PABX, PSTN, ISDN etc. 3GPP AT command set for User Equipment (UE). Hands-on experience in embedded operating systems such as VxWorks, WinCE, embedded Linux, FreeRTOS, ITRON. Sound knowledge in embedded processor architectures. Good understanding of hardware-software constraints.      Interested candidates please email your resume to Zen Tan @ zen.tan@justrecruit.com.sg or contact me at 96808532 Zen Tan Ampeka (R1548069) Just Recruit Singapore Pte Ltd (EA12C6295)        ","JUST RECRUIT SINGAPORE PTE. LTD.
  Just Recruit Singapore Pte Ltd is a human resource solution company that is incorporated in Singapore. We specialize in local and foreign placement.
As we have counterparts in Malaysia, China, Taiwan, India, Vietnam & Korea and other parts of Asia, this make our networks very extensive and reliable.
Our comprehensive range of services include temporary & contract staffing, permanent recruitment, outsourcing, executive search, leadership development, career management & outplacement services.
    Just Recruit Singapore Specialization:
    Semiconductor / Electrical & Electronics-Design, Testing, Development Engineers, Sales & Sales support etc.
Oil & Gas/Petroleum –Process, Project, QC 
Chemical/ Petrochemicals-Sales, Engineers
Banking & Finance – Accounts, Audit, Financial Consultant
IT – Security Audit, Software/App Developer, Analyst, DBA
Manufacturing- Production, Facility, Sales, Customer Service
Building- QS, QC/QA, Piping Design, Architecture
Logistics- Supply Chain, Sales, Backend Support
Healthcare- Lab Assistants, R & D, Nurse, Dental Assistant(Foreign only)
FMCG- Sales & Marketing, Customer Service, Facility, Product Dev.
Retail –Retail Assistant, Area Manager
Industry Specific Office Support roles: HR (all spectrum), Admin, Customer Service etc","NOVELTY BIZCENTRE, 18 HOWARD ROAD 369585",Senior Management,Full Time,Engineering,1 application,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$4,000-$5,000"
181,QUALITY INSPECTOR,JAMCO SINGAPORE PRIVATE LIMITED,"Roles & Responsibilities In-Process, Final Inspection and FAI (OEM, Authorities, Suppliers, Customers) Perform Incoming Inspection on Sub-con and In-house Parts, Equipment, Static Load Test, Fire Properties, Fire Containment, Drawing Control, DS Control COC/POA Manufacturing Release Data Collection and Analysis Assist the Senior Quality Inspector in maintaining close liaison with the authorities for matters concerning airworthiness and approvals Assist the Senior Quality Inspector Any other duties as assigned by his / her superior Requirements Diploma / Degree in the field of aviation or an equivalent discipline. At least 2 years QA experience in an aviation company Passed CAAS, M10 exam would be added an advantage Knowledge of various Civil Aviation Regulations, such as SAR, EASA and FAR would be an added advantage Able to understand and interpret engineering drawings geometrical dimensions and tolerance as well as inspection selection would be an added advantage Strong interpersonal, analytical and communication skill Proficiency in MS Word / Excel / PowerPoint ","JAMCO SINGAPORE PRIVATE LIMITED
JAMCO Singapore is a joint venture established in January 1988 by JAMCO Corporaton (JAMCO) , Singapore Airlines Limited (SIA) and C.Itoh Limited ( Itochu).
JAMCO Singapore with its premises covering about 7,000 square meters is locad in the Loyang Aviation Industrial
Estate near Changi Airport. It's main activites are manufacturing galleys and aircraft monuments and related services.
JAMCO Singapore range of business :-
Manufacture of Galley & Seats
Designing of Aircraft cabin mounments
 ",8 LOYANG LANE 508915,"Fresh/entry level, Non-executive, Junior Executive",Full Time,Manufacturing,4 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$1,600-$2,200"
182,Account Assistant,HOSTMOST ENGINEERING (S) PTE. LTD.,"Roles & Responsibilities Handling Accounts Receivable & Payable. Book Keeping and data entries. Assists in stock inventory. Other ad-hoc duties as assigned   Requirements Minimum GCE ""O"" level or Diploma in Accountancy Minimum 1 year of relevant experience. Knowledge in SAP or ERP system is preferred Proficient in Microsoft Office applications.  Please note that the working location is at Pasir Panjang (MRT Circle Line). Thanks.","Hostmost Engineering (S) Pte. Ltd. is a newly set-up company in Singapore with our head office established in Hong Kong in 1989.  Our main business is in Marine Electronic fields serving ocean going ships calling to any seaports.  The company expanded into international markets with branches and affiliate operations in China, Canada, Philippines and now Singapore.",,Non-executive,Full Time,Accounting / Auditing / Taxation,19 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$2,000-$3,000"
183,Financial Advisor,AAM ADVISORY PTE. LTD.,"Roles & ResponsibilitiesSenior/Financial planners work with individuals, families and businesses to help clients understand their financial circumstances and how to reach their short-term and long-term financial objectives. The clients provide relevant financial information during an initial interview, answering questions about their total annual income, debt obligations, monthly expenses not related to debt, current investment holdings, savings account balances, tax liabilities and insurance plans. Financial planners analyze this information and present realistic, meaningful recommendations based on their clients' financial situations and goals.  Acquire, develop and maintain a portfolio of clients while adopting a needs-based sales process to identify a client’s financial needs and priorities. Analyse client’s financial status by interviewing them to determine client’s assets, liabilities, cash flow, insurance coverage, tax status and financial objectives and develops financial plan based on analysis of data, and discuss financial options with client. Develop and implement financial plans for individuals, utilizing knowledge of investment strategies, insurance and retirement planning. Prepare and submit documents to implement plan selected by client. Maintain contact with client to revise plan based on modified needs of clients or changes in investment market. Stay current with market trends and evolving regulatory landscape by attending training courses internally/externally and fulfil the prescribed CPD hours. Maintain high commitment to compliance with internal company policies and MAS requirements. Requirements Results Driven, Persistent and good time Management Skills Ability to provide good Customer Service Good  Prospecting Skills, Drive to achieve goals and sales targets Professionalism in dealing with various types of clients Minimum of full A-Level Certificate Capital Markets and Financial Advisory Services (CMFAS) Examination – M5, M8, M8A, M9, M9A and Health Insurance is required.  Any other financial planning courses will be considered as an advantage Excellent communication and strong interpersonal skills. English as a first language is preferred with a minimum requirement of fluent spoken English. Confidence and quick thinking when communicating with potential clients. ",AAM ADVISORY PTE. LTD.,"CAPITAGREEN, 138 MARKET STREET 048946",Non-executive,Full Time,Insurance,1 application,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$2,000-$3,000"
184,Accounts Assistant,BOUSTEAD SALCON WATER SOLUTIONS PTE. LTD.,"Roles & Responsibilities Manage Account Payable & Account Receivable function Perform general administration task such as data entry and filling of documents Issuance of Cheque/TT, Invoice, Credit note, Debit Note, Petty cash and etc Bank Reconciliation, Revaluation for foreign currencies, update exchange rate. Able to pass journal entry Assist in Bankers’ guarantee issuing. Assist in other accounting & admin duties as assigned Requirements Must have basic computer skills (MS office, MS project, MS word, Excel & Accpac software is a plus) Minimum Diploma in Accountancy Minimum 3 years of relevant experience required. ","Established in 1980, Boustead Salcon Water Solutions is a leading gobal water and wastewater engineering specialist and Singapore's largest ion exchange specialist in the energy sector. Boustead Salcon's in-dept domain expertise and vast experience focuses on seawater desalination, ion exchange, condensate polisher and wastewater reclaimation. With over three decades of experience, Boustead Salcon has the outstanding distinction of being one of an exclusive group of Asian specialist outside of Japan to be a pre-qualified vendor to several of the world's largest EPC corporations.
 ","EDWARD BOUSTEAD CENTRE, 82 UBI AVENUE 4 408832",Non-executive,Full Time,Accounting / Auditing / Taxation,13 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$1,800-$2,500"
185,Full Stack Software Engineer,ALPHANOVA PTE. LTD.,"Roles & ResponsibilitiesAre you looking for a position that will not only challenge you professionally but also provide a good work/quality of life balance with other talented individuals? Are you interested in working for a fast growing and innovative multicultural organization? Responsibilities Alphanova is looking for a Full Stack Software Engineer. This employee will be a member of the Technical team and will work with various functional groups on gathering requirements, evaluating, designing, implementing, and supporting solutions. We look for individuals who deliver projects on-time and ensure that it meets the business requirements. The candidate must be able to multi-task and work in an evolving environment. This Employee will:  Build RESTful web services/API endpoints to serve the application needs, taking responsibility for the quality of code you produce Integration of user-facing elements developed by front-end developers Build efficient, testable, and reusable modules Implement toolkits and APIs for purposes such as integration, performance optimisation, security and scalability Integration of data storage solutions (such as MySQL, Amazon S3) Build automated tests to support our continuous deployment environment Share knowledge of tools and techniques with your wider team, both developers and non-developers Provide timely updates to the project management on work progress and tasks assigned Able to work in a team with an Agile set up, with minimal supervision An awareness of technologies used for web applications, eg databases, backups, CDNs and search, and of Unix-like operating systems, eg Linux and/or Mac OS experience of working on, or with web technologies   RequirementsRequirements Core skills (Have used or applied in previous project):  NodeJS, Express.JS PHP, Laravel HTML & CSS + LESS/SASS React, Angular Cloud Platforms & Infrastructure (e.g. IBM Bluemix, AWS)  Relational databases (MySQL, MariaDB, …) NoSQL database (MongoDB/CouchDB)  Git source code control and Github  Linux OS and/or Mac OS   Knowledge in Mobile Development (iOS, Android) is an advantage.","AlphaNova Pte Ltd serves companies looking for a reliable partner to grow their existing and future businesses in Asia Pacific and Europe with a set of Market Expansion Services, Digital Marketing, and Cloud & Mobile Applications Development Services.","KING GEORGE'S BUILDING, 334C KING GEORGE'S AVENUE 208571",Executive,Full Time,Information Technology,2 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$5,000-$7,000"
186,Warehouse Assistant,THE GOLDEN DUCK PTE. LTD.,"Roles & Responsibilities Handling, checking, receiving, picking, packing and storing of all incoming goods from suppliers and distributors. To check oil receive data analysis tally with oil send by suppliers. To notify supervisor for any discrepancies. Inventories count out put tally against quantity record. Count stocks at the end of day to reconcile counts if any discrepancies Report to supervisor if quantity does not match production report. Wrapped and put away pallets to storage racks. Loading, unloading cargo from containers  Any other duties as assigned as requested. Requirements Min. 'O' LevelPreferable able to communicate in English (basic). Preferable 1-2 years working experience. 5.5 days work week (altern Saturday off), off on Sundays Stacker / Forklift license is required 1 meal provided  Salary will commensurate accordingly to experience & qualifications ",No information added.,10 RAEBURN PARK 088702,Non-executive,Full Time,Logistics / Supply Chain,3 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$1,600-$2,000"
187,Civil & Structural Designer,CHIYODA SINGAPORE (PTE.) LIMITED,"Roles & ResponsibilitiesCore Accountabilities / Responsibilities  Understand the scope of work, requirements for project execution and required deliverables. Understand the project schedule and confirm the design activities are planned accordingly. Review/check design information from other disciplines to confirm if information is sufficient to commence design/drafting work. Perform civil and structural design/drafting and 3d modelling works. Self-check design drawings/3D model per code requirements, local regulations, design input information and vendor data (if applicable) with check lists. Prepare documents for government approval submission. Assist Sr. Designer in checking the design drawings prepared by Jr. Designer with check list. Assist Engineer in MTO and preparation of BOQ. Assist Engineer in carrying out site survey, including preparation of survey reports.  Technical Knowledge / Skills / Competencies  Ability to perform design/drafting and 3D modelling works. Computer literate and proficient in using Autocad for 2D drafting work Has experience to use any 3D modelling software. Has experience to use Microsoft Office (Excel and Word) Able to prepare structural framing plan/elevation (without sketches from Engineer) Able to develop special steel connection details. Able to develop re-bar details for foundation, RC beams/columns, slabs, etc.   Understand local codes and standards in Singapore as a minimum.  Behavioral Skills / Competencies  Write clear, precise technical reports on engineering work undertaken. Apply high standards to own work and ensure work is submitted in a complete manner within required timeline. Actively participate in assigned teams and deliver appropriate work input. Communicate clearly and concisely with team members and supervisor to ensure a complete flow of required information. Ability to follow instructions and ask questions as appropriate. Has desire to learn new things and always seeking for improvement. Can manage his/her own time. Requirements Diploma in Civil Engineering 5 years in execution of engineering and design work in petrochemical and oil & gas plants Has experience in using 3D modelling software ","Chiyoda Singapore provides services for feasibility studies, total engineering, procurement, construction management and consultation for Oil & Gas sectors.",14 INTERNATIONAL BUSINESS PARK 609922,Professional,Permanent,Engineering,2 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$2,800-$3,500"
188,Civil & Structural Designer,CHIYODA SINGAPORE (PTE.) LIMITED,"Roles & ResponsibilitiesCore Accountabilities / Responsibilities  Understand the scope of work, requirements for project execution and required deliverables. Understand the project schedule and confirm the design activities are planned accordingly. Review/check design information from other disciplines to confirm if information is sufficient to commence design/drafting work. Perform civil and structural design/drafting and 3d modelling works. Self-check design drawings/3D model per code requirements, local regulations, design input information and vendor data (if applicable) with check lists. Prepare documents for government approval submission. Assist Sr. Designer in checking the design drawings prepared by Jr. Designer with check list. Assist Engineer in MTO and preparation of BOQ. Assist Engineer in carrying out site survey, including preparation of survey reports.  Technical Knowledge / Skills / Competencies  Ability to perform design/drafting and 3D modelling works. Computer literate and proficient in using Autocad for 2D drafting work Has experience to use any 3D modelling software. Has experience to use Microsoft Office (Excel and Word) Able to prepare structural framing plan/elevation (without sketches from Engineer) Able to develop special steel connection details. Able to develop re-bar details for foundation, RC beams/columns, slabs, etc.   Understand local codes and standards in Singapore as a minimum.  Behavioral Skills / Competencies  Write clear, precise technical reports on engineering work undertaken. Apply high standards to own work and ensure work is submitted in a complete manner within required timeline. Actively participate in assigned teams and deliver appropriate work input. Communicate clearly and concisely with team members and supervisor to ensure a complete flow of required information. Ability to follow instructions and ask questions as appropriate. Has desire to learn new things and always seeking for improvement. Can manage his/her own time. Requirements Diploma in Civil Engineering 5 years in execution of engineering and design work in petrochemical and oil & gas plants Has experience in using 3D modelling software ","Chiyoda Singapore provides services for feasibility studies, total engineering, procurement, construction management and consultation for Oil & Gas sectors.",14 INTERNATIONAL BUSINESS PARK 609922,Professional,Contract,Engineering,3 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$2,800-$3,500"
189,Piping Designer,CHIYODA SINGAPORE (PTE.) LIMITED,"Roles & ResponsibilitiesCore Accountabilities / Responsibilities  Understand the scope of work, requirements for project execution and required deliverables. Understand the project schedule and confirm the design activities are planned accordingly. Review/check design information from other disciplines to confirm if information is sufficient to commence design/drafting work. Perform Piping Engineering design/drafting and 3d modelling works. Self-check design drawings/3D model per code requirements, local regulations, design input information and vendor data (if applicable) with check lists. Assist Sr. Designer in checking the design drawings prepared by Jr. Designer with check list. Assist Engineer in piping MTO and work volume preparation. Assist Engineer in carrying out site survey, including preparation of survey reports.  Technical Knowledge / Skills / Competencies  Ability to perform design/drafting Computer literate and proficient in using AutoCAD /Microstaion for 2D drafting work Experience in 3D modelling software will be advantage. Able to use Microsoft Office (Excel and Word) Able to prepare piping general arrangement, isometric, information drawings. Having knowledge of piping related international code and standards Understand local codes and standards in Singapore. Ability to design piping routing considering all the requirement of specs and standards  Behavioral Skills / Competencies  Write clear, precise technical reports on design work undertaken. Apply high standards to own work and ensure work is submitted in a complete manner within required timeline. Communicate clearly and concisely with team members and supervisor to ensure a complete flow of required information. Ability to follow instructions and work flow advised by superiors. Has desire to learn new knowledge and always seek for improvement. Able to manage his/her own time. Requirements Diploma in Mechanical Engineering 3  years in execution of piping design work in petrochemical and oil & gas plants Has experience in using 3D modelling software ","Chiyoda Singapore provides services for feasibility studies, total engineering, procurement, construction management and consultation for Oil & Gas sectors.",14 INTERNATIONAL BUSINESS PARK 609922,Professional,Contract,Engineering,8 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$2,800-$3,500"
190,Senior Civil & Structural Engineer,CHIYODA SINGAPORE (PTE.) LIMITED,"Roles & ResponsibilitiesCore Accountabilities / Responsibilities  Study/review the scope of work, requirements for project execution and required deliverables. Study/review the project schedule and confirm the design activities are planned accordingly. Estimation of engineering MH, monitoring and controlling of MH consumption and productivity. Prepare discipline estimation plan and engineering execution plan. Perform / check detailed engineering work per code requirements, local regulations, design input information and vendor data (if applicable) with check lists. Monitor deliverables issue schedule, update CDMS/DMS and prepare progress report. Liaise with other functional groups and project team for interface work. Perform MTO, prepare BOQ and cost estimation. Prepare/review specifications and requisitions. Prepare technical evaluation of vendor’s/subcontractor’s quotations. Carry-out task force assignment from Project and perform the duty/responsibilities set forth accordingly.  Technical Knowledge / Skills / Competencies  Ability to perform relatively complex engineering calculation and design work. Ability to prescribe appropriate solutions for practical engineering problems. Understand the constructability, maintainability and operability of the facilities. Computer literate and has experience to use MS Office, STAAD Pro and Navisworks. Understand local codes and standards in Singapore Conversant with international codes and standards such as BS5950, BS8110, AISC, ACI, Eurocode. Familiar with Shell’s DEP and ExxonMobil’s GP.  Behavioral Skills / Competencies  Write clear, precise technical reports on engineering work undertaken. Apply high standards to own work and ensure work is submitted in a complete manner within required timeline. Actively participate in assigned teams and deliver appropriate work input. Communicate clearly and concisely with team members and supervisor to ensure a complete flow of required information. Able to use logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems. Able to identify complex problems and reviewing related information to develop and evaluate options and implement solutions. Able to consider the relative costs and benefits of potential actions to choose the most appropriate one. Able to execute duties with minimal supervision. Able to manage own time and the time of team’s members. Requirements Bachelor Degree in Civil Engineering 10 years in execution of engineering and design work in petrochemical and oil & gas plants Has Lead Engineer role experience Familiar with Euro Code design works ","Chiyoda Singapore provides services for feasibility studies, total engineering, procurement, construction management and consultation for Oil & Gas sectors.",14 INTERNATIONAL BUSINESS PARK 609922,Professional,Permanent,Engineering,8 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$5,500-$6,500"
191,Principal Piping Engineer,CHIYODA SINGAPORE (PTE.) LIMITED,"Roles & ResponsibilitiesCore Accountabilities / Responsibilities  Study/review the scope of work, requirements for project execution and required deliverables. Study/review the project schedule and confirm the design activities are planned accordingly. Estimation of engineering MH, monitoring and controlling of MH consumption and productivity. Prepare discipline estimation plan and engineering execution plan. Perform / check detailed engineering work per code requirements, local regulations, design input information and vendor data (if applicable) with check lists. Monitor deliverables issue schedule, update CDMS/DMS and prepare progress report. Liaise with other functional groups and project team for interface work. Perform and control of MTO, BOQ and cost estimation. Prepare/review specifications and requisitions. Prepare technical evaluation of vendor’s/subcontractor’s quotations. Carry-out task force assignment from Project and perform the duty/responsibilities set forth accordingly.  Technical Knowledge / Skills / Competencies  Has detailed knowledge of Plot Plan, Piping Design and Plant Layout aspects Proven understanding of Pipe Specification, Pipe Support Selection, Pipe Flexibility and Stress Analysis Capable of pipe routing of all major process and utility piping in accordance with P&ID's and project standards, including specific service conditions and impact on piping design Understand the constructability, maintainability and operability of the facilities. Computer literate and has experience to use MS Office, AutoCAD/MicroStation, 3D PDS/PDMS/CadWorx and Navisworks/Smart Plant Review (SPR) Ability to conduct 3D Model Review using Naviswork/SPR Understand local codes and standards in Singapore Conversant with international codes and standards such as ASME, ANSI, API etc. Familiar with Shell’s DEP and ExxonMobil’s GP.  Behavioral Skills / Competencies  Write clear, precise technical reports on engineering work undertaken. Apply high standards to own work and ensure work is submitted in a complete manner within required timeline. Actively participate in assigned teams and deliver appropriate work input. Communicate clearly and concisely with team members and supervisor to ensure a complete flow of required information. Able to use logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions or approaches to problems. Able to identify complex problems and reviewing related information to develop and evaluate options and implement solutions. Able to consider the relative costs and benefits of potential actions to choose the most appropriate one. Able to execute duties with minimal supervision. Able to manage own time and the time of team’s members. Requirements Bachelor Degree in Mechanical Engineering 10 years in execution of engineering and design work in petrochemical and oil & gas plants Should be conversant with applicable safe working practices, quality and standards Has 3 years Lead Engineer role experience. Proficient in using 3D modelling software and Caesar II. ","Chiyoda Singapore provides services for feasibility studies, total engineering, procurement, construction management and consultation for Oil & Gas sectors.",14 INTERNATIONAL BUSINESS PARK 609922,Professional,Permanent,Engineering,11 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$6,500-$7,500"
192,Subcontract Engineer,CHIYODA SINGAPORE (PTE.) LIMITED,"Roles & ResponsibilitiesCore Accountabilities / Responsibilities  To check and compile bid document for completeness before issuance Issuance of RFQs and expedite for quotation, prepare/update RFQ report Issuance of tender clarifications and cascade response to relevant parties To assist in bid evaluation  and tabulation of cost comparison To attend bid clarification meeting and preparation of MOM. To prepare draft PO for review. To check/verify claims from vendor. To maintain approved/preferred vendor list To be able to prepare/compile cost data. Performs the above consistently without superior's oversight.  Technical Knowledge / Skills / Competencies  Ensures each subcontractor will have a legally binding, written contract that defines the following items. a) The legal names of the parties involved in the contract will be specified. b) The scope of the contracted work (contained in an attached Statement of Work), will be described in terms of: i.   Responsibilities and authorities of each party to the contract, ii.  Defines deliverables and minimum content to be provided by the subcontractor, iii. Defines clear definition of the services to be provided by the subcontractor, iv. Describes all imposed constraints i.e..: schedule, budget, specific tooling, resources, v.  Describes clear statement of requirements for quality of deliverables and services including the requirement to allow independent quality inspections of materials and processes. vi. Appropriate terms and conditions which will be imposed on both the prime contractor and the subcontractor will be identified. vii. The acceptance process will be clearly identified.  Behavioral Skills / Competencies  Meticulous attention to detail Strong sense of integrity and ensure ethical standards of business are maintained Pragmatic Effective and appropriate communicator according to requirements Requirements Diploma or Degree in Engineering / Business Administration Minimum 3 years of relevant experience in subcontracting Have subcontracting work experience in the Construction / Engineering industries Proficient in MS office and IT tools Good interpersonal, communication and strong negotiation skills, attentive to details ","Chiyoda Singapore provides services for feasibility studies, total engineering, procurement, construction management and consultation for Oil & Gas sectors.",14 INTERNATIONAL BUSINESS PARK 609922,Professional,Permanent,Engineering,13 applications,Posted 11 Jan 2019,Closing on 10 Feb 2019,Monthly,"$3,500-$4,500"
