,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
470,Clinical Research Coordinator (Contract)_IMU Department,NATIONAL UNIVERSITY HOSPITAL (SINGAPORE) PTE LTD,"Roles & ResponsibilitiesTo assist investigators in conducting clinical trials and research according to study protocol, Singapore Guideline for Good Clinical Practice (SGGCP) and other applicable regulatory and ethical requirements as well as IMU Standard Operating Procedures (SOPs) and hospital policies.   The Challenges  Compliance with the SGGCP and other applicable regulatory and ethical requirements as well as IMU SOPs and hospital policies if applicable Assist the Principal Investigator in applying to the NHG Domain Specific Review Board (DSRB) or Institutional Review Board (IRB) for ethics review and to the Health Sciences Authority (HSA) for clinical trial certificates (if required) Clinical Trial Administration     Liaise with the stakeholders (e.g. NUH Finance, lab, kitchen, etc) and coordinate related finances and logistics Attend trial-related initiation, close-up and other trial related meetings Plan, organise and co-ordinate trial study activities workflow Complete Case Report Forms (CRFs) Handle data entry and validation of study data Label and dispatch specimens to the relevant laboratory as per  condition specified in the trial protocol Label and store specimens in the condition as specified in the trial protocol Trace laboratory and diagnostic reports (if any) Assist the investigator(s) in adverse events / serious adverse events reporting Maintain drug accountability logs Document and tabulate financial payments received and / or made to support the study Return all trial materials to sponsor company at the end of the study Maintain confidentiality on trial data Maintain Investigator Site File and ensure  that all study documents are complete and up to date   Patient/Healthy Volunteers Management     Assist investigators in the screening and recruitment of potential patients/healthy volunteers as according to trial protocol Assist investigators in obtaining informed consent Perform venepuncture and cannulation as required according to trial protocol Maintain and update screening log & enrollment logs Schedule appointments for patients/subjects Ensure patients’/subject’s compliance to trial medication (if any) Maintain confidentiality on patients’/subjects’ data Perform Code Blue Emergency procedures* on collapsed subjects/patients. Refer to IMU SOP: NUH-SOP-IMU-CLI-015 PROCEDURE FOR HANDLING EMERGENCY SITUATION INVOLVING STUDY / TRIAL SUBJECT.   Provide regular trial updates to investigators/ sponsor companies and IMU Manager(s) for trial-related issues   RequirementsThe Requirements  Minimum Degree in nursing or degree in life sciences or equivalent preferred Minimum 2 years of clinical research experience preferred Good understanding of SGGCP, International Conference on Harmonization (ICH) / GCP guidelines Good written and communication skills. Ability to speak other languages and common dialects will be an added advantage. Flexibility to work on weekends and night shifts occasionally    Interested applicants are invited to email a detailed resume stating your current and expected salary to alliedhealth@nuhs.edu.sg Please indicate in the subject title as: ""Applying for position of Clinical Research Coordinator (Contract)_IMU Department” We regret that only shortlisted candidates will be notified.",NATIONAL UNIVERSITY HOSPITAL (SINGAPORE) PTE LTD,"NATIONAL UNIVERSITY HOSPITAL, 5 LOWER KENT RIDGE ROAD 119074",Executive,Contract,Healthcare / Pharmaceutical,11 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$3,000-$5,000"
471,Senior InfoSec Risk Analyst,SPE NETWORKS - ASIA PTE. LTD.,"Roles & ResponsibilitiesThe ‘Role’ will work within Sony Electronics Global Information Security (eGIS) as a member of the Information Risk Management Team, reporting to the regional Information Security Risk Manager and additionally supporting the global eGIS Information Risk Management Team and Divisions. The role covers general Information Risk Management responsibilities like performing Risk Assessments, Risk Treatment, Compliance with Regulations and Sony’s Global Information Security Policy and Standards, and the management of Risk Management staff under responsibility. The role is responsible to assess and identify information security risks to reduce the threats, vulnerabilities, and consequences that could arise if data is not adequately protected.   Job Responsibility:  Perform Business Impact Assessments (BIA) and maintain an accurate Critical Asset (CA) inventory for regions of responsibility Perform Critical Assets (CA) Risk Assessments (RA) using Sony’s established Risk Assessment methodology and manage RA implementations by collaborating with business and technical stakeholders Produce the creation of Risk Assessment reports per the Electronics Global Information Security (eGIS) standards. Communicate risks and security controls, and risk treatment plans to appropriate stakeholders in order to support management actions, resolution prioritization, escalations, and risk acceptance processes Manage and support the implementation of risk treatment plans to reduce risk levels or eliminate the identified Risks. Prepare Risk Acceptance requests for business stakeholders and evaluate justifications provided for not remediating the identified risks Manage the Information Security risk as it relates to third-parties employed by the OpCo and other critical Sony third-parties as directed Support security awareness training initiatives and provide user guidance to ensure consistent and effective implementation of Global Information Security Standards (GISS), security requirements and policies Measure compliance with Sony Global Information Security Standards (GISP/GISS) and determine regional maturity levels with the Global InfoSec Standards Support regional development and deployment of information security processes and requirements Support regulatory compliance with PCI DSS (Payment Card Industry Data Security Standards) for all cardholder data environments (CDE) in PCI scope within assigned region and any other prevailing legal or regulatory standards. Prepare security clauses in third-party contracts (MSA) and support the Legal and Privacy teams as needed Provide support, guidance, and consultation to various business teams and groups including HR, Legal, Marketing, Finance, Logistics, IS, IT, Privacy and others for all Information security related matters Ensure the Information Security risk triad controls are implement for Confidentiality, Integrity, and Availability of Data to intercept and prevent internal or external attacks Provide Subject Matter expertise on overall security posture or critical assets and communicate/coordinate risk and compliance decisions across multiple information security areas including Information Security, Application security, Web security, Vulnerability Management, Incident Management, Network security, Identity and Access Management and overall InfoSec governance Lead complex information security projects from a Risk Management perspective.    Key Relationships Internal:  Regional Information Security Officer Various Business Teams Executive Information Security Officer for Electronics Global Information Security Teams eGIS Teams Finance/Procurement Team, Regionally/Globally Internal Service Providers  External:  External Service Providers Requirements Minimum five years of hands-on Risk Management experience including strong knowledge of Risk Management Governance, Methodology and Framework, Risk Assessment implementations and management,Security controls evaluation, and Risk Treatment plans creation and management. Good knowledge of all Information Security Domains Solid experience with Archer GRC (Governance, Risk & Compliance) platform Proficiency in Microsoft Office suite, including PowerPoint, Excel, Visio, Word Solid background with hand-on experience in Information Systems and Information Security technologies Great awareness of the Information Security landscape (Security Architecture and Design) and IT technical controls (network security, system and application security, authentication and access controls) Great awareness of information security trends and ability to stay current on InfoSec topics and skills, cloud technologies and cloud security tools, as well as emerging InfoSec technologies Good knowledge in third party risk management, assurance and / or oversight or relevant third party audit or compliance experience Knowledge of requirements and controls for compliance with Payment Card Industry Data Security Standard (PCI DSS) Self-motivated, able to work independently and as part of a team Excellent oral and written communication skills in English + local language as required Superior interpersonal and communication skills, facilitation and consensus-building skills Strong problem-solving and organizational skills; comfortable tackling complex problems and breaking these down into manageable pieces Superior multi-tasking skills and the ability to work in a fast-paced, often deadline-oriented and dynamic environment Certifications like ISO 27001 LA, CISA, ITIL is preferred  Interested applicants are welcome to apply to this position by clicking the ""Apply Now"" button and submitting your most updated CV.  Only shortlisted candidates will be notified.","Sony Pictures Television Networks, Asia was established in 1997 with Singapore as our Asian headquarters of Sony Pictures Television's network businesses. We operate five ad-supported 24/7 channels which are wholly owned by Sony Pictures Entertainment. 
AXN is the home of thrilling entertainment; Sony Channel is the premier destination for the best of Hollywood; Animax offers anime programming for all; ONE is powered by prime South Korean content; and GEM is anchored by a wide range of star-studded Asian general entertainment.  ","HANSAPOINT@CBP, 10 CHANGI BUSINESS PARK CENTRAL 2 486030",Executive,Permanent,Information Technology,1 application,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$5,000-$8,500"
472,Information Management Analyst,THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,"Roles & Responsibilities Develop, fine tune and run programs on SAS, to generate periodical reporting and on demand data extracts to support business performance and analysis for the retail banking and wealth management business. Able to lead discussion with business stakeholder and translate their requirements to deliver precise and timely information management reporting. Be a subject matter expert in the local datamart in areas such as data sources, lineage and mapping, and to advise users on availability and proper usage of data to satisfy their information requirements. Build and fast track delivery of Qlik Sense dashboards through engagement with stakeholders. Actively identify and pursue process improvement and automation opportunities. Providing visibility and escalation regarding project status, issues and assigned tasks Drive local and regional project approaches and ensure delivery are in line with Group policies and standards. Requirements Bachelor's degree, or equivalent, in Computer Science, Mathematics, Statistics, or related field. Minimum 5 year experience in information reporting in large banking or financial service institution. Knowledgeable in retail banking and wealth products, digital engagement, and customer proposition. Must be proficient with Base SAS programming and development of Qlik Sense dashboard. Able to learn new technologies and programming skills quickly. Good communications, analytical, organizational and project management skills. Team player, strong sense of responsibility, with ability to follow through execution and deliver assigned tasks. A high degree of professional competence.  Identifying and disseminating best practices. ",No information added.,"HSBC BUILDING, 21 COLLYER QUAY 049320",Manager,Full Time,Banking and Finance,2 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,Annually,"$60,000-$80,000"
473,Network Engineer (Firewall),CAPITA PTE. LTD.,"Roles & Responsibilities Performs real-time analysis and trending of security log data from various security devices and systems Maintains data sources feeding the log monitoring system, develops and maintains detection and alerting rules Responds to user incident reports and evaluates the type and severity of security events Executes initial triage of incidents to rule out false positives. He documents incidents and develops reports Identifies recurring security issues and risks and develops mitigation plans and recommends process improvements. Implement security protocols and maintain data sources feeding the log monitoring system Respond to user requests for technical assistance Requirements Technical clarity and understanding of Firewalls, VPN, IPS, IDS, Two Factor Authentication, Active Directory, Internet Proxies, Anti Virus and Perimeter Security principles including log review and analysis (must have worked extensively on at least one product in each of these) Experience with TCP/IP networking protocols Knowledge in security patching, software installation, network/system troubleshooting and maintenance. Knowledge of basic security concepts and policies Experience with vendor and service level management. Experience in the following areas: operating system security, database security, network security, firewalls, computer security Incident response, vulnerability scanning, SAP, LDAP and PKI.  Interested candidates, who wish to apply for the above position; please send in your resume to itc5@capitasingapore.com and attention to RDW   Only shortlisted applicants will be notified by our consultants.   Capita Pte Ltd | EA Licence No: 08C2893 Won Seng Lee | EA Reg No: R1544685","CAPITA PTE LTD
At Capita, it is all about making the RIGHT connections. Human capital is derived over time, experience and knowledge. We believe that it is only through establishing the right connections, networks and people that will help build valuable human capital in a company.
Competent and committed human capital builds trust and loyalty, and is one of the key factors that drive companies’ growth. At Capita, we believe in leveraging this priceless “capital” through connections.","ASIA SQUARE TOWER 1, 8 MARINA VIEW 018960",Senior Executive,"Contract, Full Time",Information Technology,1 application,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$4,000-$6,500"
474,Java Developer /  Engineer,CUBEE PTE. LTD.,"Roles & Responsibilities Responsible for design, implementation and maintenance containing extensive multi-threading and distributed computing Develop and deliver solutions that enable the collection, processing and management of information from one or more sources, and the subsequent delivery of information Source / examine, analyse, engineer data pipelines Develop, automate and maintain reliable data analytic and mining solutions for Big Data platform Requirements Leads the daily work assignments of Java team Strong on Core Java, inclusive of Multithreading and NIO Proficiency of Kafka, Storm, Netty and JavaScript framework Experience in Network programming (e.g. sockets/ WebSocket etc.) Solid Java / J2EE Experience, good experience in MVC/ Reactive programming, Design Pattern/ UML Strong experience and sound knowledge in Database SQL queries, Linux ",CUBEE PTE. LTD. is a media agency based in Singapore that specializes in football analysis. We provide content feeds to various online media that consume football specific content.,"SUNTEC TOWER THREE, 8 TEMASEK BOULEVARD 038988","Professional, Executive, Senior Executive",Full Time,"Engineering, Information Technology",1 application,Posted 14 Jan 2019,Closing on 13 Feb 2019,,Salary undisclosed
475,Senior Engineer Manufacturing Engineering (19000114),GLOBALFOUNDRIES SINGAPORE PTE. LTD.,"Roles & Responsibilities Support large scale real-time integration on test data and customer data generation and in a 24x7 environment. Proactively working with internal and external users to resolve system notifications and support issues timely with adherence to SLA standards. Required to work closely with business/functional analyst and subject matter experts to analyze support issues trends and implement initiatives to continuously reduce support issues with sound root cause analysis, corrective actions and preventive measures. Provide expertise on application system administration, maintenance and software upgrades while optimizing application system uptime availability. Data Integration Development, Test, Documentation. May expect to perform operational support on shift roster. Requirements Bachelor or higher degree in Computer Science, Software Engineering, Information Technology. Creative, careful and committed to optimizing system operational uptime availability and project deliverables. Proficient in Oracle PL/SQL, Java and Shell Scripting Development. Exposure to Operating system (Redhat) Shell & Perl scripting and Eclipse or Similar Java Development Tools Hands on experience on Manufacturing or Semiconductor environment will be an added advantage ITIL Basic Level Certificate will be an added advantage Experienced in GIT, SVN version control tools, API management will be an added advantage Experience with network connectivity troubleshooting tools e.g netcat, iperf, telnet, wireshark etc Operating system (linux) Strong in communication, analysis, problem solving and articulation skills. Ability to work independently and also as a team player within a global organization. Expected to work and collaborate with Global teams 5-8 years of working experience is required ","GLOBALFOUNDRIES, the world's first full-service semiconductor foundry with a truly global manufacturing and technology footprint, is executing its Vision to reshape the semiconductor industry through collaboration and innovation.

Launched in March 2009 through a partnership between AMD and the Advanced Technology Investment Company (ATIC), GLOBALFOUNDRIES provides a unique combination of advanced technology, manufacturing excellence and global operations. With the integration of Chartered Semiconductor in January 2010, GLOBALFOUNDRIES significantly expanded its capacity and ability to provide best-in-class foundry services from mainstream to the leading edge.

GLOBALFOUNDRIES is based in Silicon Valley with manufacturing operations in Dresden, Germany; Malta, New York, and Singapore. These sites are supported by a global network of R&D, design enablement, and customer support operations in Singapore, China, Taiwan, Japan, the United States, Germany, and the Netherlands.
  For more information on GLOBALFOUNDRIES, visit www.globalfoundries.com
  GLOBALFOUNDRIES is an Equal Employment Opportunity/Affirmative Action (EEO/AA) employer Minorities/Female/Disabled/Veteran (M/F/D/V).
 ",60 WOODLANDS IND PARK D STREET 2 738406,Professional,Permanent,Engineering,2 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$4,400-$5,800"
476,Engineer Manufacturing Engineering (19000113),GLOBALFOUNDRIES SINGAPORE PTE. LTD.,"Roles & Responsibilities Support large scale real-time integration on test data and customer data generation and in a 24x7 environment. Proactively working with internal and external users to resolve system notifications and support issues timely with adherence to SLA standards Required to work closely with business/functional analyst and subject matter experts to analyze support issues trends and implement initiatives to continuously reduce support issues with sound root cause analysis, corrective actions and preventive measures. Provide expertise on application system administration, maintenance and software upgrades while optimizing application system uptime availability. Data Integration Development, Test, Documentation. May expect to perform operational support on shift roster. Requirements Proficient in Oracle PL/SQL, Java and Shell Scripting Development. Exposure to Operating system (Redhat) Shell & Perl scripting Exposure to Eclipse or Similar Java Development Tools Hands on experience on Manufacturing or Semiconductor environment will be an added advantage ITIL Basic Level Certificate will be an added advantage Experienced in GIT, SVN version control tools, API management will be an added advantage Experience with network connectivity troubleshooting  tools e.g netcat, iperf, telnet, wireshark etc 	Operating system (linux)  Bachelor or higher degree in Computer Science, Software Engineering, Information Technology Creative, careful and committed to optimizing system operational uptime availability and project deliverables. Strong in communication, analysis, problem solving and articulation skills. Ability to work independently and also as a team player within a global organization Expected to work and collaborate with Global teams 5-8 years of working experience is required ","GLOBALFOUNDRIES, the world's first full-service semiconductor foundry with a truly global manufacturing and technology footprint, is executing its Vision to reshape the semiconductor industry through collaboration and innovation.

Launched in March 2009 through a partnership between AMD and the Advanced Technology Investment Company (ATIC), GLOBALFOUNDRIES provides a unique combination of advanced technology, manufacturing excellence and global operations. With the integration of Chartered Semiconductor in January 2010, GLOBALFOUNDRIES significantly expanded its capacity and ability to provide best-in-class foundry services from mainstream to the leading edge.

GLOBALFOUNDRIES is based in Silicon Valley with manufacturing operations in Dresden, Germany; Malta, New York, and Singapore. These sites are supported by a global network of R&D, design enablement, and customer support operations in Singapore, China, Taiwan, Japan, the United States, Germany, and the Netherlands.
  For more information on GLOBALFOUNDRIES, visit www.globalfoundries.com
  GLOBALFOUNDRIES is an Equal Employment Opportunity/Affirmative Action (EEO/AA) employer Minorities/Female/Disabled/Veteran (M/F/D/V).
 ",60 WOODLANDS IND PARK D STREET 2 738406,Professional,Permanent,Engineering,3 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$3,200-$4,300"
477,SOFTWARE DEVELOPER (DEX),NEWTON CIRCUS PTE. LTD.,"Roles & ResponsibilitiesAre you passionate about open source software? We want to meet you today! We are looking for a software developer to contribute to the design of a fully working reference implementation of Ocean Protocol. You will be working with a team to implement a vibrant ecosystem of Open Source data services that can be used to create trusted, decentralised supply chains for Big Data and AI. Ocean Protocol is designed for scale and uses blockchain technology that allows data to be shared and sold in a safe, secure and transparent manner. To read more about Ocean Protocol, and the full technical, business and marketplace whitepapers, please visit https://oceanprotocol.com/ Your new role:  Support the evolution of the Ocean Protocol in tandem with the reference implementation through public Ocean Enhancement Proposals (OEPs) Develop the working Ocean Reference Implementation according to the specified OEPs Ensure the decentralised Ocean Network V1 launch is fully compatible with the reference implementation Engage effectively with other Ocean development teams to ensure development and implementation is in line with the overall objectives and goals Support usage of the Reference Implementation by partners and early adopters of the Ocean Protocol RequirementsWho you are:  Strong experience with Big Data, data engineering, and cloud-based data services Previous working experience as a software developer for data solutions Experience in Agile / iterative product development Passion for Open Source technology with a track record of strong open source contributions Strong technical communication skills    Your technical skill set:  Degree in computer science, engineering or a similar field Experience in software architecture and API / protocol design 5+ years software development experience with a focus on back-end API development Experience with Java, Python and/or Clojure application development ","NEWTON CIRCUS PTE. LTD.
We believe DOING GOOD IS GOOD BUSINESS.
With a wealth of experience and expertise spanning all corners of the globe, we balance our time between our own business ventures and working with multinational corporations. We have brought our collective talent and passion to Newton Circus in hopes of embedding sustainability into everything we do.
we make meaningful things in responsible ways. We focus on key drivers of global change, including climate change, environmental degradation, poverty, development, natural resource scarcity, healthcare, migration and urbanization. These drivers inspire us to create products, services and applications that are good for people, planet and profit.
The production and consumption of goods and services can only flourish if they are within our social and ecological limits. It is the cornerstone of our business and a guiding principle of sustainability. Consumers are asking for it, governments are regulating it and any business that has a long-term commitment to maximizing shareholders returns has already laid the foundation for a sustainable future. Sustainability has evolved from the niche to the masses.
The mainstream consumer has shown an overwhelming propensity to support products, brands, companies and retailers whom are committed to responsible business practices. Of course, these consumers do not want to sacrifice anything in the process. It must be the same price and quality as the competition. But when you deliver and substantially improve the product or service in a sustainable manner, consumers will reward you.

If embedding sustainability into your company and improving your bottom line is something you are interested in, welcome to Newton Circus.
 ","MAPLETREE BUSINESS CITY, 20 PASIR PANJANG ROAD 117439","Professional, Executive","Permanent, Full Time","Engineering, Human Resources , Information Technology, Others, Professional Services",1 application,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$4,500-$7,000"
478,Accountant,ARCHITECTS 61 PRIVATE LIMITED,"Roles & Responsibilities2 years Contract, with possible conversion to Permanent basis. Salary will commensurate according to experience and qualification. * Work with Accounts team in the implementation of ERP and financial system and data migration, including performing data migration from current accounting system to new Synergix ERP system and ensuring data integrity of new systems * Responsible for project billings & sub-consultants management * Completing month-end financial close and reporting on Company's financial results * Project Profitability reporting, Budgeting and any ad hoc analysis for Management * Assist in annual statutory audit and taxation compliance * Assist in review and implementation of Finance & HR Policy and Procedures * Any other tasks as and when assigned by immediate supervisor and ManagementRequirements* Diploma in Accountancy, equivalent or higher * Min 4-5 years of relevant experience, preferably in an Architectural or consultancy company * Meticulous, possess good analytical and problem solving skills with initiative * Good communication, able to work independently as well as a team player * Strong Proficiency in Excel * Knowledge of project-based accounting system will be an advantage",ARCHITECTS 61 PRIVATE LIMITED,"GATEWAY WEST, 150 BEACH ROAD 189720",Professional,Contract,Accounting / Auditing / Taxation,36 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,,Salary undisclosed
479,Senior Engineer Manufacturing Engineering (19000109),GLOBALFOUNDRIES SINGAPORE PTE. LTD.,"Roles & Responsibilities Support large scale real-time integration on test data and customer data generation and in a 24x7 environment. Proactively working with internal and external users to resolve system notifications and support issues timely with adherence to SLA standards. Required to work closely with business/functional analyst and subject matter experts to analyze support issues trends and implement initiatives to continuously reduce support issues with sound root cause analysis, corrective actions and preventive measures. Provide expertise on application system administration, maintenance and software upgrades while optimizing application system uptime availability. Data Integration Development, Test, Documentation. May expect to perform operational support on shift roster. Requirements Bachelor or higher degree in Computer Science, Software Engineering, Information Technology. Creative, careful and committed to optimizing system operational uptime availability and project deliverables. Proficient in Oracle PL/SQL, Java and Shell Scripting Development. Exposure to Operating system (Redhat) Shell & Perl scripting and Eclipse or Similar Java Development Tools Hands on experience on Manufacturing or Semiconductor environment will be an added advantage ITIL Basic Level Certificate will be an added advantage Experienced in GIT, SVN version control tools, API management will be an added advantage Experience with network connectivity troubleshooting tools e.g netcat, iperf, telnet, wireshark etc 	Operating system (linux) Strong in communication, analysis, problem solving and articulation skills. Ability to work independently and also as a team player within a global organization. Expected to work and collaborate with Global teams 5-8 years of working experience is required ","GLOBALFOUNDRIES, the world's first full-service semiconductor foundry with a truly global manufacturing and technology footprint, is executing its Vision to reshape the semiconductor industry through collaboration and innovation.

Launched in March 2009 through a partnership between AMD and the Advanced Technology Investment Company (ATIC), GLOBALFOUNDRIES provides a unique combination of advanced technology, manufacturing excellence and global operations. With the integration of Chartered Semiconductor in January 2010, GLOBALFOUNDRIES significantly expanded its capacity and ability to provide best-in-class foundry services from mainstream to the leading edge.

GLOBALFOUNDRIES is based in Silicon Valley with manufacturing operations in Dresden, Germany; Malta, New York, and Singapore. These sites are supported by a global network of R&D, design enablement, and customer support operations in Singapore, China, Taiwan, Japan, the United States, Germany, and the Netherlands.
  For more information on GLOBALFOUNDRIES, visit www.globalfoundries.com
  GLOBALFOUNDRIES is an Equal Employment Opportunity/Affirmative Action (EEO/AA) employer Minorities/Female/Disabled/Veteran (M/F/D/V).
 ",60 WOODLANDS IND PARK D STREET 2 738406,Professional,Permanent,Engineering,0 application,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$4,400-$5,800"
480,Project Analyst,THE STAKEHOLDER COMPANY PTE. LTD.,"Roles & ResponsibilitiesThe Data Analyst is central to the development of the volume, accuracy and quality of the company’s core data sets through stakeholder and issue driven research and data collection. Your core tasks will be to: - Collect and evaluate information on stakeholders (individuals and organizations) and relationships - Identify news sources for specific projects, define filter criteria and evaluate relevant news items. Further tasks can be added according to your interests and performance.Requirements    Excellent problem-solving capabilities and research skills;   An ability to adapt readily and multi-task;   Enthusiasm for elegant, pragmatic solutions;   Motivation, talents, and passion;   Ability to manage a small team and ensure high standards of work;   Strong plus: Technical skills (data analysis, statistics, computer science, engineering background or experience with web technologies, etc.)   Strong plus: track-record in business development or digital marketing    ",THE STAKEHOLDER COMPANY PTE. LTD.,23A BUSSORAH STREET 199441,Professional,Full Time,Admin / Secretarial,14 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$3,000-$4,000"
481,Project Manager,THE STAKEHOLDER COMPANY PTE. LTD.,"Roles & ResponsibilitiesPMs work on complex, often fascinating projects with some of the biggest companies in the world at a senior level. They are central to the success of our mission. They must grasp complex issues in places they’ve sometimes never heard of, map out and mine key information into a beautifully crafted elegant business solution and then work with the client to ensure they achieve significant value. Duties and Responsibilities: PMs own the solution to a client challenge. The solution combines technology, data and professional services. To achieve this the PM: • Leads the setup, delivery and management of 1 or more TSC projects for global clients around the globe (from Singapore) • Manages smooth project delivery processes and great customer communications. • Becomes a subject matter expert, building data briefs on the issues, stakeholders and interests of the client • Runs teams of data collectors and manages the quality of their work • Monitors and captures relevant trends and business insights for the clientRequirements•An ability to see the big picture. • Interest in technology (you don’t need to know how to program or be an expert in one technology) • Great communications skills (good English is a must and multi-lingual skills are very valued) • Solid general knowledge and research skills; • Excellent problem-solving capabilities (you’ll have to think on your feet and manage complex problems on a daily basis); • Adaptability (our customers are always bringing on new challenges); • Motivation, talent, and passion (You’ve got to love it!) • Respect for diversity (‘isms’, intolerance, egos don’t work here)",THE STAKEHOLDER COMPANY PTE. LTD.,23A BUSSORAH STREET 199441,Manager,Full Time,General Management,16 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$5,000-$6,000"
482,"Assistant Manager /  Manager, Asset Liability Management",CIMB BANK BERHAD,"Roles & ResponsibilitiesAssistant Manager/ Manager, Asset Liability Management Responsibilities: -  Support BAU daily operations in ALM system (Liquidity/LCR/NSFR), to meet internal service level agreement and group regulatory reporting requirements.   Identify reporting issue, provide immediate investigation, raise incident log and work closely with local and Group IT and vendor for resolution.   Problem Log management and conduct daily/weekly status update.   Maintain and change the data mapping of ETL tool based on business requirement.   Maintain and configure Basel III LCR / NSFR business rules in ALM system. Provide 1st level of UAT support, including test progress update to internal stakeholders. Support ALM Data Analytics requirements and data preparation for ALM reporting & Dashboard.    Maintain and update ALM BI Dashboard based on business requirement.   RequirementsRequirements:-  Bachelor Degree in Computer Science/ Information Systems/ Actuarial Science   3-4 years hands on experience in risk management systems, either in financial institutions or vendors.   Experience in IT infrastructure development including database, SQL server, DB scripts and dealing with ETL of large transaction volume is preferred.   Good understanding of financial products (Banking and Trading book).   Strong problem solving, critical thinking, written and verbal communication skills   Teamplayer who can work efficiently and multi-task   Experience in Dashboard building using BI tool (Qlik or Tableau) will be an advantage.   Knowledge of modern data science (e.g. SQL, R, Python, etc.) and concepts (e.g CAATs, trend analysis, data visualisation, data lineage, Hadoop, Spark etc ) will be an added advantage      Please send detailed resume, including salary expectation and contact number to: sg.enquiries@cimb.com  We regret only shortlisted candidates will be notified.","CIMB Group is a leading ASEAN universal bank, one of the largest Asian Investment banks and one of the world's largest Islamic banks. We are headquartered in Kuala Lumpur, Malaysia and offer consumer banking, commercial banking, wholesale banking, Islamic banking and asset management products and services. As the fith largest banking group in ASEAN, we have over 37,000 staff in 15 locations across ASEAN, Asia and beyond. At CIMB, we believe that our people are our greatest assets in realising our vision of becoming Southeast Asia's most valued universal bank. We offer an environment that is inspiring, creative, challenging and above all, one where people can realise their full potential.","SINGAPORE LAND TOWER, 50 RAFFLES PLACE 048623",Manager,Permanent,Banking and Finance,9 applications,Posted 14 Jan 2019,Closing on 13 Feb 2019,Monthly,"$5,500-$8,250"
