,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
206,"Country Manager China, Shanghai, Recruitment Group",SINGAPORE INSTITUTE OF MANAGEMENT PTE. LTD.,"Roles & ResponsibilitiesStudent Recruitment and Market Development  Lead in-country team and drive number and revenue targets across all lines of business Develop a comprehensive recruitment and marketing plan which includes participation in recruitment activities such as exhibitions, seminars, alumni events to meet the set student admission targets Maintain a data-driven approach to recruitment, monitoring application and admission trends, and reporting on all phases of recruitment process to the Regional Market Development Office Source and approach new potential strategic partnerships and develop new markets Achieve student admission targets through the established channels of recruitment agents and feeder schools and universities Lead conversion activities including attendance at events and discussions with potential students and their parents and offer education advice and guidance Manage effective launch of new programmes  Market Intelligence  Maintain maximum levels of competitor awareness, product knowledge, and market intelligence Provide regional insight into student enrolment reports and market demand  Marketing  Analyse, recommend and present marketing or advertising opportunities Monitoring the effectiveness of the planned and executed marketing programmes against key performance indicators and providing regular reports on results and progress Establish media contacts to support regional marketing Develop and execute marketing programme with emphasis on lead generation  Client Relationship  Articulate and support our customer value proposition to ensure we differentiate against competitive offerings Identify, maintain and develop relationships with key bodies including embassies, government agencies and private sectors (for creating internship, career and sponsorship opportunities) Developing, maintaining and managing strategic working relationships, partnerships and activities with key stakeholders (internally and externally)  Financial Management  Managing country budget allocation, prepare reports and forecasts as required Ensure accurate financial reporting requirements are met Manage costs within assigned budget  Administrative  Ensure smooth operations of the Regional Office Other projects and responsibilities as required Requirements Post-graduate qualifications or Bachelor’s degree, preferably in marketing, communications, business, international relations, or field of study with a global orientation At least 5 years of managerial experience, with preferably 1 – 2 years overseas experience Proven skills in Marketing, Sales, Business Development and Partnership management Experience in formulating strategies, budget and strategic planning A good combination of high intelligence, emotional and cultural quotient Experienced in Sales Management and Leadership with evidence of achieving sales targets Flexibility and ability to deliver tasks/projects within timelines Strong interpersonal skills and team player Strong planning and reporting skills and ability to interpret and analyse data Maintains Regional Office staff by recruiting, selecting, orienting, and training employees Maintains Regional Office staff job results by counselling and disciplining employees; planning, monitoring, and appraising job results ","The Singapore Institute of Management (SIM) is a leading provider of a diverse range of education pathways and professional training in Singapore. It was founded in 1964 as a not-for-profit management institute, a spin-off of the Economic Development Board. SIM accomplishes its mission of education and lifelong learning through four arms, each catering to a specific market segment of learners.
  SIM Global Education
SIM Global Education (SIM GE) is the leading private educational institution in Singapore. It offers more than 80 academic programmes ranging from its own diploma and graduate diploma courses to Bachelor’s and Master’s programmes with top ranking and reputable universities from United States, United Kingdom, Europe and Australia. Drawing about 20,000 full-time and part-time students and adult learners from over 40 countries, SIM GE adopts a holistic learning approach to equip students with a global edge. Besides building their intellect and skills needed to thrive at the workplace, SIM GE hones the soft skills of students through a wide range of career development and student life activities, amid a culturally diverse campus environment. ",,Manager,Full Time,General Management,14 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$4,500-$8,000"
207,"Executive / Senior Executive, Market Development, Regional Marketing and Recruitment",SINGAPORE INSTITUTE OF MANAGEMENT PTE. LTD.,"Roles & ResponsibilitiesStudent Recruitment and Market Development  Lead and drive number and revenue targets across all lines of business Develop a comprehensive recruitment and marketing plan which includes participation in recruitment activities such as exhibitions, seminars, alumni events to meet the set student admission targets Maintain a data-driven approach to recruitment, monitoring application and admission trends Achieve student admission targets through the established channels of recruitment agents and feeder schools and universities Lead conversion activities including attendance at events and discussions with potential students and their parents and offer education advice and guidance Manage effective launch of new programmes    Market Intelligence  Maintain maximum levels of competitor awareness, product knowledge, and market intelligence Provide regional insight into student enrolment reports and market demand    Marketing  Analyse, recommend and present marketing or advertising opportunities Monitoring the effectiveness of the planned and executed marketing programmes against key performance indicators and providing regular reports on results and progress Establish media contacts to support regional marketing Develop and execute marketing programme with emphasis on lead generation    Financial Management  Managing country budget allocation, prepare reports and forecasts as required Ensure accurate financial reporting requirements are met Manage costs within assigned budget    Administrative  Work with internal departments to ensure smooth admission of student Support the country managers in administrative functions    Management  Manage and lead a team of executives or country representatives for assigned countries (if any)    Others  Other projects and responsibilities as required Requirements Bachelor’s degree, preferably in marketing, communications, business, international relations, or field of study with a global orientation At least 3 years of working experience Proven skills in Marketing, Sales, Business Development and Partnership management   A good combination of high intelligence, emotional and cultural quotient Familiar with the higher education industry, knowledge of the overseas education market is an added advantage Experienced in Sales Management and Leadership with evidence of achieving sales targets Flexibility and ability to deliver tasks/projects within timelines Strong interpersonal skills and team player Strong planning and reporting skills and ability to interpret and analyse data ","The Singapore Institute of Management (SIM) is a leading provider of a diverse range of education pathways and professional training in Singapore. It was founded in 1964 as a not-for-profit management institute, a spin-off of the Economic Development Board. SIM accomplishes its mission of education and lifelong learning through four arms, each catering to a specific market segment of learners.
  SIM Global Education
SIM Global Education (SIM GE) is the leading private educational institution in Singapore. It offers more than 80 academic programmes ranging from its own diploma and graduate diploma courses to Bachelor’s and Master’s programmes with top ranking and reputable universities from United States, United Kingdom, Europe and Australia. Drawing about 20,000 full-time and part-time students and adult learners from over 40 countries, SIM GE adopts a holistic learning approach to equip students with a global edge. Besides building their intellect and skills needed to thrive at the workplace, SIM GE hones the soft skills of students through a wide range of career development and student life activities, amid a culturally diverse campus environment. ",,"Executive, Senior Executive",Full Time,"Customer Service, Education and Training, Marketing / Public Relations , Others",11 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$3,000-$6,000"
208,Accountant,MOBILE CREDIT PAYMENT PTE. LTD.,"Roles & ResponsibilitiesThe Accountant reports to the Financial Controller (FC) of the organisation. He/She is involved in most, if not all aspects of accounting and oversees the day-to-day activities of the accounting team. He/She ensures that the organisation's finance function is well organised as well as producing timely and accurate financial statements and management accounts, thus achieving compliance with corporate policies and statutory requirements. He/She analyses data and understands the financial performance and position of the organisation in order to develop suitable accounting policies to meet reporting requirements and to produce any special reports required by the management team.  The Accountant's role often involves leading a team of finance and accounting specialists and working closely with the internal and external auditors, bankers, and regulators. He/She must keep current with changing statutory requirements and tax laws and determine the implications of such changes to financial reporting. He/She may also work with the FM or the leadership team to help define the organisation's overall finance strategy.Requirements~ Prepare accurate and timely financial statements. ~ Calculate taxable income and the income tax liabilities of the organisation. ~ Calculate the cost of different types of capital financial instruments and the overall costs of capital for the organisation. ~ Compile accurate tax-related information for the organisation. ~ Ensure the respective privileges and rights are in place within the accounting information system for users with different job roles and functions. ~ Extract data and provide analysis for management using relevant accounting information systems or software. ~ Implement policies and procedures with emphasis on internal controls to prevent possible fraud and errors. ~ Maintain accurate journal entries and allocations. ~ Manage accounts payable and receivables to help the organisation determine working capital needs and funding strategies. ~ Operate accounting information systems efficiently and effectively. ~ Participate in budgeting and forecasting activities. ~ Plan and coordinate the annual financial audit process. ~ Prepare asset, liability, and capital account entries by compiling and analysing account information. ~ Prepare financial statements and disclosure notes. ~ Provide accurate and timely tax and financial reports to the relevant authorities. ~ Provide data in relation to assets, capital rationing and cost of capital. ~ Reconcile accounts and provide analysis for the organisations financial transactions. ~ Resolve issues and deficiencies arising from audit findings. ~ Respond to internal and external auditors on audit data, variances and audit findings.","MCPayment is an electronic transaction processing company headquartered in the sunny city-state of Singapore. Founded in 2005, it has grown into its name with Asian expansion in some of the world’s fastest-growing markets, where it continues to maintain strong positioning in its Asian markets, strengthened by some of the world’s most innovative and growing companies in the regions.
  With operations located throughout the Asian region, MCPayment serves merchants and consumers, organizations and government agencies through acquisition, processing, and network communication. It also provides comprehensive business-to-business (B2B), and business-to-government (B2G), level 1 to level 3 payment cards processing services, customized management information and reporting services.
  MCPayment partners Acquiring Banks, Payment Service Providers and System Integrators to offer merchants a secure PCI Compliant international payment processing platform enhanced with innovative technologies. It also provides customers with global transaction and settlement currencies, a high-end reporting interface and risk management solutions.
  With a relentless commitment to go far and wide for our customers, MCPayment seeks to ensure all payment processing services meet the demanding needs of present businesses while setting the standards for the future. It further takes pride in service efficiency and security compliance to every transaction, every service, every product and every system.",,Middle Management,Full Time,Accounting / Auditing / Taxation,27 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,,Salary undisclosed
209,Senior Information Technology Program Manager,MOBILE CREDIT PAYMENT PTE. LTD.,"Roles & ResponsibilitiesMandatory: - At least Java 1.7 - Spring Framework (Core, MVC, Remoting, etc..) - Hibernate - REST web service (JSON,XML) - SQL (DLL, DML, DDL, etc..) - TDD/BDD (Powermock, Spring Test, Junit, JBehave, etc..) - Web Servers (Jetty, Tomcat, Wildfly, etc..)  Good to have: - Java Performance Tuning - Agile Experience (Scrum,Kanban, etc..) - Web application development with React JS  - Knowledge in distributed high frequency acrhitecture - Familiarity with ISO 8583 message format and other ISO standards related to payment - Familiarity with PCI DSS - Data Stores (Dynamo, Redis) - Client-Server framework (Netty, Apache Mina, etc..)   RequirementsBachelor degree or above in Computer Science or related fields. More than 3 years experience in software development. ","MCPayment is an electronic transaction processing company headquartered in the sunny city-state of Singapore. Founded in 2005, it has grown into its name with Asian expansion in some of the world’s fastest-growing markets, where it continues to maintain strong positioning in its Asian markets, strengthened by some of the world’s most innovative and growing companies in the regions.
  With operations located throughout the Asian region, MCPayment serves merchants and consumers, organizations and government agencies through acquisition, processing, and network communication. It also provides comprehensive business-to-business (B2B), and business-to-government (B2G), level 1 to level 3 payment cards processing services, customized management information and reporting services.
  MCPayment partners Acquiring Banks, Payment Service Providers and System Integrators to offer merchants a secure PCI Compliant international payment processing platform enhanced with innovative technologies. It also provides customers with global transaction and settlement currencies, a high-end reporting interface and risk management solutions.
  With a relentless commitment to go far and wide for our customers, MCPayment seeks to ensure all payment processing services meet the demanding needs of present businesses while setting the standards for the future. It further takes pride in service efficiency and security compliance to every transaction, every service, every product and every system.",,Manager,Full Time,Information Technology,0 application,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$4,000-$6,000"
210,Senior Executive (Procurement),TEMASEK LIFE SCIENCES LABORATORY LIMITED,"Roles & ResponsibilitiesThe job holder will plan and carry out Procurement and audit field work in Procurement related area. At the same time, the person will process all Procurement activities in the institution and provide support & advice to end users on Procurement policies & processes.   Duties & responsibilities  Responsible in planning and performing Procurement and audit field work Assist in the follow-up of Procurement audit reports. Prepare audit reports to include findings and recommendations for improvement. Able to provide advice to relevant departments promptly on audit and control issues will be an added advantage. Monitor and ensures compliance with internal control procedures by examining transactions pertaining to Procurement related areas. Develop cost reduction strategies through continuous sourcing of new supply source, price negotiation and comparison. Assist and advise departments in the preparation of Procurement documents to ensure full compliance to the institute’s Procurement and Approving policies. Maintain accurate records of sourcing and Procurement transaction data. Administer and monitor contracts to ensure timely renewal and exercising of options Process Electronic Procurement System’s (EPS) transaction: publish sourcing documents, download supplier bids, publish award and issue Purchase Order Assist to review and update Procurement procedures Perform any other ad-hoc duties as assigned from time to time   Requirements Possess at least a Bachelor’s Degree in Supply Chain/Business Degree in Accountancy/Business related discipline Minimum 4 years of experience in Procurement with familiarity in audit and compliance preferred. High level of integrity and work ethics. Team player with good analytical and communication skills. Conversant in EPS (eg: Oracle, SESAMi Systems) will be an advantage Good knowledge in Microsoft office Able to work under pressure with minimum supervision    The salary given is commensurable to educational qualifications and working experience of the candidates. Benefits include annual leave, medical and flexi-benefits, etc. Interested individuals may apply by sending their curriculum vitae to mary@tll.org.sg. Please indicate the position that you are applying for in your cover letter. For more info, please refer to our website: www.tll.org.sg. (Please note that only shortlisted candidates will be notified)",No information added.,,Senior Executive,Full Time,"Logistics / Supply Chain, Others, Purchasing / Merchandising, Sciences / Laboratory / R&D",7 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,,Salary undisclosed
211,Accounts Executive,CENTRECOURT.COM,"Roles & ResponsibilitiesThe company does outsourcing accounting, taxation and corporate secretarial matters to SMEs The Accounts Executive/Accounts Assistant reports to the Accountant to support the finance department in carrying out the responsibilities of the accounting department. He/She covers duties such as work that is specific to accounts receivable, accounts payable, tax filing, data compilation, billing, payroll or other accounting tasks. He/She works specifically with accruals, fixed assets accounting or the monthly and yearly finalisation of accounts for audit purposes. He/She assists with the preparation of trial balance, basic financial statements and simple consolidated financial statements. He/She may be called on to participate in assisting in the company's accounts receivable and in the preparation of the company's accounting schedules. Training will be given to all areas for skills improvement e.g in Taxation and Corporate business secretarial matters  Requirements~ Assign account codes to all transactions in the accounting system. ~ Calculate customer/supplier account balances and reconcile with totals. ~ Compile the relevant business documentation used in banking processes. ~ Enter accurate and timely data into the accounting system. ~ Maintain accurate financial records and statements. ~ Perform month-end closing activities. ~ Process payroll transactions into the organisations accounting system. ~ Record and process all business transactions within the organisations accounting system using principles of double-entry accounting. ~ Record transactions and events relating to inventory, accruals, prepayments, capital structure and finance costs. ~ Record transactions and events relating to sales, purchases, receivables, payables and cash. ~ Retrieve system reports from the accounting system for managements use. ~ Use relevant IT systems and tools effectively for data analysis. Corporate secretarial matters - incorporation, maintaining corporate secretarial records; AML checks Payroll and CPF for clients Taxation matters - ECI, computation and submission  Administration in office - Job tracking, accounts receivable  ","CENTRECOURT.COM
We are a Singapore based firm providing outsoucing services to SME clients. We have clients originating from more than 15 Countries (e.g. Japan, Malaysia, France, Vietnam, UK, India etc)  and business of more than 15 types (e,g, Charities, Consulting, trading, Servies, School, etc). Our scope of work are for all levels and a wide range. We have jobs for Administration, Accounting, Company Secretarial, Taxation, Payroll and etc.,
Perfect place for work life balance.
Our office is based in Chinatown, linked to the MRT station, We work on a 5 day week. Training is provided.
Internships are available on request.
Please provide your CV and past work experience.","CHINATOWN POINT, 133 NEW BRIDGE ROAD 059413",Senior Executive,Permanent,Accounting / Auditing / Taxation,14 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$2,700-$3,250"
212,"Manager, Human Resources",KEPPEL PEOPLE SERVICES PTE. LTD.,"Roles & Responsibilities Monitor HCM business process for Workday modules of recruiting, onboarding, absence, time and attendance, compensation, talent and core HCM ESS/MSS functionality in partnership with functional experts and HR teams Partner with HR teams and Payroll and collaborate on business requirements to achieve efficient business operations and an optimal end user experience Review business procedures/workflow to ensure system features are being fully utilized and identify Workday features that may improve efficiency Perform functional centralized transactions, such as business process management, M&A activities, organization management, and EIB/Integration management Manage, troubleshoot and resolve data interfaces with internal/external applications / databases and other vendor applications Act as point person for upgrades/releases, fixes, testing and other projects as assigned Assist and project manage the implementation and rollout of Workday HRIS system to overseas entities Conduct business process needs analysis and process harmonization workshops to harmonise towards common set of requirements and localize where possible Work in close partnership with key stakeholders including HR, IT and other relevant parties on system setup, configuration, testing, training and eventual go-live deployment Support in change management activities to ensure smooth transition to new system Perform post-implementation support including troubleshooting, system re-configuration and adjustments as and when required Requirements BA/BS degree 4+ years of experience in Workday HRIS System in setup, implementation, enhancement and maintenance for Core HR, Compensation, Benefits, Talent, Time tracking, Security, Reporting (Simple, Advanced, Matrix, Composite, Birt etc), Learning and Integration Tools (Packaged Integrations, Workday studio, Enterprise Integration Builder (EIB), Document Transformation etc) Knowledge and experience in applications and databases such as Active Directory, SAP etc Have some experience rolling out Workday HRIS on a regional or global scale Ability to analyse business process requirements, general understanding of HR and translate into Workday HRIS system configuration Able to multi-task Able to manage different stakeholders and different cultures Excellent communication skills, both verbal and in writing Able to maintain confidentiality in handling of employee data Able to fulfil travel requirements as part of implementation scope  ​",The new Keppel People Services will provide design to delivery excellence for HR Programmes & Services.,"KEPPEL BAY TOWER, 1 HARBOURFRONT AVENUE 098632",Manager,Full Time,"Human Resources , Information Technology",16 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$10,000-$12,000"
213,"Employee Engagement Officer (Changi, Up to $3K)",GMP RECRUITMENT SERVICES (S) PTE LTD,"Roles & Responsibilities A well-established Logistics MNC.  Responsibilities:​  Play a vital role in engaging the employees by implementing successful internal campaigns that embed and develop the company’s culture, support the Employee Engagement function in the design and creation of communications content through multiple channels for enhancing employee engagement. Drive the development and implementation of Company's initiatives.  Key Responsibilities: Employee Engagement Activities  Organize and implementation the company employee engagement events/initiatives (D&D, Long Service Awards and CSR). Collaborate with multiple stakeholders on preparation of company major events. Handle communication with organizing teams on budget and expenses matters.  Employee Communication  Develop creative strategies on communicating to a broad range of internal stakeholders. Design communication posters for companywide communication purposes. Collaborate with multi stakeholders to implement internal communication plans to keep employees updated and engaged on corporate developments. Work with Function Lead to prepare data and presentation slides for senior management and divisions sharing.  Key EE Projects: Employee Engagement Survey  Drive the implementation of the company wide Employee Engagement survey. Evaluate post event effectiveness by conducting employee engagement survey and assist in the coordination of focus groups. Track survey status and support overall strategy to ensure project success. Any other ad-hoc HR projects as assigned.    ​RequirementsRequirements:  ​  Minimum Diploma or Degree in Human Resource. At least 2 years of working experience in a related field. Strong proficiency with MS Excel and MS PowerPoint and Designing tools. Good project/event management and time management skills. Meticulous, resourceful, self-driven with the ability to influence and garner support. Able to start work immediately or within short notice will be prioritized.  Other Information:  Reports to Talent Development Manager. Working Location: Changi (Transport is provided from Seng Kang, Ang Mo Kio, Tampines, and Tanah Merah MRT). Working Hours: Mondays to Fridays, 9am to 5.45pm.  To apply, please visit www.gmprecruit.com and search for Job Reference: 13830. To learn more about this opportunity, please contact Novita Tan at novita.adisutanto@gmprecruit.com We regret that only shortlisted candidates will be notified. GMP Recruitment Services (S) Pte Ltd | EA License: 09C3051 | EA Personnel: Novita Tan | Registration No: R1220374","GMP RECRUITMENT SERVICES (S) PTE LTD
GMP Recruitment is a division of The GMP Group.
Founded in 1991, The GMP Group is one of Asia’s leading Staffing and Human Resource Consultancies. Since its inception, the group has progressed to become a regional human capital solutions provider across all industries. Today, GMP is headquartered in Singapore with offices in Hong Kong, Malaysia, Shanghai and Thailand. The group’s extensive network and comprehensive services affirm GMP’s role as one of the most dynamic staffing professionals in the region.
RECRUITMENT I TECHNOLOGIES I BANKING I INTERNATIONAL I CONSULTANCY I EXECUTIVE SEARCH
Voted one of Top 10 Recruitment agencies by HR practitioners since 2006 (Human Resources magazine).
CEI No. R1544361
EA License No. 09C3051
Business Reg. No. 199307527D
 ","ONE FINLAYSON GREEN, 1 FINLAYSON GREEN 049246",Junior Executive,"Permanent, Full Time",Human Resources ,4 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$2,500-$3,000"
214,"Accounts  Officer (3-6 months contract, Science Park, $2500-2800)",MACHSPEED HUMAN RESOURCES PTE. LTD.,"Roles & ResponsibilitiesAccounts  Officer (3-6 months contract, Science Park, $2500-2800) Company is an established shipping company located in Science Park, they need an additional headcount to work on contractual basis for the next 3-6 months Job Responsibilities:-  Reporting to the Accountant, he/she will perform data entry and invoicing using UBS accounting system Assist in month end reporting and support day-to-day finance operations / bank reconciliation / keying and checking of journal entries Handle administrative duties of finance team   RequirementsJob Requirements:-  Possess a recognised Diploma / Degree in Accountancy Able to start work immediately and commit to work for next 3-6 months  (Contract is convertible to permanent)  Able to use UBS accounting system will be advantageous (but not a must) Work location: Science Park 5 days’ work week (Mon to Fri 9.00 am to 6.00 pm) Able to work overtime during closing (for a few days) Salary: S$2500-2800 per month  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much.            Agency License No. 12C6200 EA Registration No: R1437671","The consultants at Machspeed Human Resources Pte Ltd have a passion to assist people in finding a career they desire. We formed a group endeavor to being the leader in the human resource solutions industry providing superior customer service and prompt responsiveness to both our clients and candidates.
Go to our website www.machspeed.com.sg to find out more about us or email us hr@machspeed.com.sg with your your resume now!
   ","GOLDEN WALL CENTRE, 89 SHORT STREET 188216",Executive,Permanent,Accounting / Auditing / Taxation,0 application,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$2,500-$2,800"
215,Supplier Quality Engineer,BIZHUB ASIA PTE. LTD.,"Roles & Responsibilities Provides SQM support and independently produces and Completes Supplier Quality Engineering related activities (e.g. Problem solving and failure / root cause analysis activities) and documentations. Manage close partnership with suppliers and contract manufacturers to promote ease of work collaboration, quality control process improvement and generate/ implement cost reduction initiatives. Ensure raw materials, components and products from supplier’s/ contract manufacturers are delivered according to Company specifications and quality requirements. Execute NCMR & SCAR management effectively and with timely closure. Drive quality and compliance development and /or improvement at suppliers when necessary. Manage and maintain registries for Supplier Quality Metrics such as Non Conformance Material Return (NCMR), Supplier Corrective Action Request (SCAR) and Corrective Action and Preventive Action (CAPA). Participate in the assessment and selection of supplier of key commodities through conducting Supplier Qualification Audit. Maintain data integrity between company NCMR records and Contract manufacturer MRB records. Execute First Article Inspection (FAI) management together with Designers to establish the FAI reports to support quality control purposes with the use of appropriate measurement equipment’s. Execute IQC management of all incoming parts from a supplier with reference to FAI reports to ensure all parts are meeting specifications. Maintain all the finished product information in the Master Excel Database for full record traceability. Execute OQC and SI Management over final product quality to ensure all finished products are inspected to be fully in compliance with the full product specification and quality requirement to be approved for shipment (Dua Quality Gate Approach). Perform Source Inspection (SI) by Out-of-Box sampling inspection methods. Collect CM Factories production test and OQA for statistical study to review and analyses the trend of yield performance and take appropriate action for improvements. Requirements IPC Certification is a must for this role. Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Engineering (Electrical/Electronic) or equivalent. At least 3 Year(s) of working experience in the related field is required for this position.    Qualified or interested candidate, Kindly click apply below or email us a copy of your resume in MS Word format to: jobs.bizhub@gmail.com Kindly indicate the following details in your resume: 1. Current and Expected salary 2. Reason for leaving for current and previous employment 3. Earlier availability date 4. Position that you are applying for We regret that only shortlisted candidates will be notified. However, rest assured that all applications will be updated to our resume bank for future opportunities/references.","Bizhub Asia Group is a specialist Search and Selection Firm that has established a leading presence in the professional recruitment Industry. We work extensively on a global basis across all major industies. We exceed your expectations and bring forward excellent service to all our clients.
Qualified or interested candidates, please kindly apply in through emailing your CV to us at: jobs.bizhub@gmail.com
To facilitate faster application processing, please utilize the email stated and not Apply Now or Send Email links in this website.

We regret that only shortlisted candidates would be notified.

EA License No: 08C2822
Bizhub Asia Pte Ltd
www.bizhubasia.com","UB. ONE, 81 UBI AVENUE 4 408830",Executive,Permanent,Engineering,1 application,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$2,500-$4,000"
216,Merchandising Executive,ZALORA SOUTH EAST ASIA PTE. LTD.,"Roles & ResponsibilitiesThe merchandising team is looking for an analytical individual with excellent communication skills to join the team. The merchandiser will be in charge of planning Zalora's campaigns and will act as the link between buying and marketing. The ideal candidate is an analytical profile with strong communication skills; a person who can make quick judgement calls on performance but also manage the communication between different channels/stakeholders effectively. The candidate needs to be able to cope with tight deadlines and high stress during peak season times. The Merchandising Executive will report to the Merchandising Manager and the role is based in Singapore.   Job Responsibilities  Monitor the business performance and initiate campaigns Identifying the pool of stock to promote and perform data analysis to evaluate the impact of promos Track progress of campaigns and make decisions based on the performance Drive effective communication between buying, marketing and the country teams Support strategic decision making on promotion initiatives and campaigns Help execute and troubleshoot during major sales events RequirementsJob Requirements  University degree or equivalent 2+ years of working experience in business/analytical roles Strong analytical skills; ability to work with vast data and apply business principles Strong communication skills and ability to work with several channels at the same time Excellent computer literacy skills in Excel; SQL and Tableau are a plus Proficient in verbal and written English ",ZALORA SOUTH EAST ASIA PTE. LTD.,"KEPPEL TOWERS, 10 HOE CHIANG ROAD 089315",Executive,"Permanent, Full Time",Purchasing / Merchandising,19 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$3,200-$4,200"
217,Database Administrator,PERCEPT SOLUTIONS PTE. LTD.,"Roles & Responsibilities Responsible for providing day-to-day support and maintenance for databases including Oracle /HPUX/Linux Responsible for investigating potential problems and issues Monitor database events and proactively optimize system performance Work with the team to automate reactive procedures where possible, and to promote rapid response to known issues Work with other teams to promote changes to production and other environments Accountable for maintaining database configurations in compliance with established best practices Accountable for proper backup and disaster recovery procedures Responsible for database capacity planning, performance tuning and data re-organization Responsible for writing Database maintenance scripts Requirements Oracle Certified Professional in database (OCP 8i, 9i and 10g) is preferred Strong experience supporting mission critical relational databases Considerable experience and knowledge of Oracle 4+ years’ experience in administering a large/complex production Oracle/Redhat Linux/HP UX Exceptional troubleshooting and analytical problem-solving skills Must have excellent learning abilities and have the ability to use various resources to research issues Skilled in scripting and automating repetitive administrative tasks Good understanding of RAC, physical and logical standby, and other high availability Oracle technologies Experience in physical database designs Experience in backup software is definitely plus ","We are an experienced & innovative management team of technology and business experts headquartered in Singapore. Our management track record of client relationship management, solutions structuring and delivery is unparalleled. How do we achieve these feats? Through a team of  locally available resources with Banking, Manufacturing, Supply Chain, Healthcare and on various other niche products.",6 BATTERY ROAD 049909,Executive,Permanent,Information Technology,8 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$5,500-$8,250"
218,Administrative Executive,Company Undisclosed,"Roles & Responsibilities- Handle admin duties such as filing, scanning, replying emails, data entry, attend phone calls, etc. - Liaise with suppliers to order motor spare parts - Issue invoices   - Update customer and supplier information in system when required - Any other duties assigned to support daily office operationRequirements- Must have excellent speaking and writing skill in English - Must have excellent proficiency in MS Office and computer knowledge - Must have excellent attitude and willing to learn; on job training will be provided - Candidates with relevant experience in automotive industry will have added advantage",,,Junior Executive,Full Time,Admin / Secretarial,20 applications,Posted 16 Jan 2019,Closing on 15 Feb 2019,Monthly,"$2,000-$2,600"
