,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
196,Technician,APCEE MANPOWER PTE. LTD.,"Roles & ResponsibilitiesProvide investigation and troubleshoot on automated manufacturing equipment/process failure. Plan and execute timely & effective maintenance programs. Study machine data and implement corrective/preventive action to improve equipment reliability, utilization & yield performance. Maintain required level of spares and proper documentation on all assigned equipment Lead/participate in process development & simplification project to improve product quality & work flow.RequirementsDiploma in Electrical / Mechanical / Electronics/ Mechatronic Engineering or with 3 years relevant experience. Good teamwork, communication and presentation skills Excellent analytical troubleshooting skills and creative thinking. Independent and able to adapt to dynamic operation environment. Effective planning, execution and issue resolution","APCEE MANPOWER PTE. LTD is managed by a group of professionals. We provide accommodation for foreign workers, recruitment services, payroll servces, local / Malaysian transportation services, relocation services and immigration services. In terms of volume of work pass applications submitted over the last 12months, we are among the top 10 of all the registered employment agencies in Singapore. Our current list of clients include Hewlett Packard, Illumina, Thomson Reuters, Abbott, AbbVie, Bayer, Diageo, Bombardier, AXA, Merlin, Zurich Insurance, Parker Hannifin, Alstom, Huntsman, Honeywell, Cadbury, Mondelez, UPS, Solvay and Givaudan. ",164 BUKIT MERAH CENTRAL 150164,Non-executive,Full Time,Manufacturing,6 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$2,000-$3,000"
197,Senior Unity3D Client Engineer,IGG SINGAPORE PTE. LTD.,Roles & Responsibilities Use Unity engine to develop mobile game client programs. Good knowledge in graphics rendering pipeline. Familiar with software engineering / data structure / algorithm and etc. Have good experience in UI-related functions. With Android / IOS game publishing experience. Proficient in C# scripts. More than five years of experience in game development is preferred. RequirementsAdditional Skillset:  At least one successful game development experience is preferred. Proficiency in the use of various performance analysis tools. Lead or management experience is a plus.  Other information:  Might need to travel to over-sea. Working environment uses language English and Mandarin. ,"IGG is fast rising digital interactive entertainment company, whose business is primarily focused on mobile games and MMORPGS on the IOS & Android, Facebook as well as the PC platforms. We are dedicated to developing into one of the largest entertainment platforms by offering a unique gaming experience comprised of a highly interactive gaming environment, in which one will find a player community including games al over the world.
Established in June 2006, IGG has developed into a professional high-tech company that covers the entire business range of online game development, publication, distribution and service in just seven years. To date, it has a workforce of more than 600 employees based in USA, Singapore, Canada, Philippines and China. In accordance to our expansion plans, we are seeking highly motivated and competent individuals to join us in our growth and expansion.","MAPLETREE BUSINESS CITY, 80 PASIR PANJANG ROAD 117372",Professional,Full Time,Information Technology,3 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$4,000-$7,000"
198,Systems Engineer,IT WORKS CONSULTANCY PTE LTD,"Roles & Responsibilities•       Plan, design, implement and maintain system infrastructure. •       Develops, installs, modifies and maintains system software. •       Monitor system data and utilization reports to evaluate operating efficiency. •       Prepare technical and documentations.Requirements•       Diploma/Degree in Computer Science or equivalent. •       2+ years administering Linux Systems. •       Knowledge and experience with AWS Cloud . •       Knowledge and experience with system/network security will be an advantage. •       Min. 2 years working experience. However, fresh graduates are welcomed if you think you have what it takes.","Established since 1995, IT Works has a 20 year history providing executing search, contract staffing and recruitment services to global and local MNCS in Singapore and Asia.
What started out initially with a focus on providing headhunting services for the IT and Banking industry, today IT Works provides a full suite of headhunting and contract staffing services across many industries across Asia with our partners.  All our consultants in our Singapore office has more than 20 to 30 years work experience in their field of specialization.
Today we connect PMET job seekers and employers across Asia across multiple industries.
(EA Licence No: 96C3411)",,Executive,"Permanent, Full Time",Information Technology,2 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$3,000-$4,300"
199,Fund Accountant,GO TRANSPORT PTE. LTD.,"Roles & ResponsibilitiesThe Fund Accountant is responsible for managing the accounting books of an assigned fund. Also ensuring that the balance sheet and profit and loss account are accurately reported on a timely basis within tight deadlines, and makes certain strong internal controls are maintained in accordance with financial policies. - Daily Accounting - Ensure controls are in place and accounts are accurate on a daily basis, providing clear and accurate management information to support decision-making. - Process standard and complex bookkeeping entries - Involved within a full scope of transaction activities including full cycle accounting - Prepare financial data analysis - Strong Accounting knowledge - Careful and Meticulous Good IT skills - Strong interpersonal communication skills with a good   command of English - Excellent problem solving skills with initiative and a high   sense of responsibility  - Good knowledge of accounting and valuation methodology of financial instruments - Ability to initiate change and work in a growing and fast paced environment - Strong oral and written communication skills - Proven ability to work under pressure and tight timeframes - Strong sense of ownership and accountability of work product - Ability to handle multiple deliverables simultaneously and prioritize work based on urgency - Proficiency knowledge in Microsoft Excel , Word and PowerPoint - Singaporean/Singapore PR only Qualifications :    At least 2 years of relevant experience in the financial industry Diploma/Degree/Certificate   Able to start work 3/12/2018 Salary : $2500  5.5 Work days Benefits : Up to 14 days leave ,Medical & Leave Entitlement                 Medical Insurance covered                 before & after work A CLASS private & government hospital ,                 13th month bonus ( Subject to 3 month confirmation)   Location : Go Transport Pte Ltd , 80 Genting Lane, 03-04 , Ruby Industrial Complex Singapore 349565 ( Nearest Mrt Aljunied )   Interested candidates, kindly apply in through emailing your CV to us at: hr@gotransport.sg or call 62918168 to look for Delphia   To facilitate faster application processing, please utilize the email stated / Call and not Apply Now or Send Email links in this website.   We regret that only shortlisted candidates would be notified.Requirements  - Daily Accounting - Ensure controls are in place and accounts are accurate on a daily basis, providing clear and accurate management information to support decision-making. - Process standard and complex bookkeeping entries - Involved within a full scope of transaction activities including full cycle accounting - Prepare financial data analysis - Strong Accounting knowledge - Careful and Meticulous Good IT skills - Strong interpersonal communication skills with a good   command of English - Excellent problem solving skills with initiative and a high   sense of responsibility  - Good knowledge of accounting and valuation methodology of financial instruments - Ability to initiate change and work in a growing and fast paced environment - Strong oral and written communication skills - Proven ability to work under pressure and tight timeframes - Strong sense of ownership and accountability of work product - Ability to handle multiple deliverables simultaneously and prioritize work based on urgency - Proficiency knowledge in Microsoft Excel , Word and PowerPoint",GO TRANSPORT PTE. LTD.,"RUBY INDUSTRIAL COMPLEX, 80 GENTING LANE 349565",Executive,Full Time,Accounting / Auditing / Taxation,10 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$3,000-$3,500"
200,Account Executive,Company Undisclosed,"Roles & ResponsibilitiesResponsibilities:  Handle full set accounts/ partial accounts Prepare invoices and monitor AR & AP Validate billing data, reconcile and analyze clearance Accounts Engage with business operations on processes improvement and internal control review. Liaise with operations and customers to ensure revenue are accounted for, with accuracy, completeness & timely; Engage closely with Operations team to drive for cost efficiency revenue improvement; GST Reporting quarterly Liaise with auditor and relevant authorities when necessary Ensure timely closing and preparation of monthly schedules Co-support other accounts function when needed RequirementsRequirement:  Min Diploma in Accounting or related field with at least 3 years of relevant experiences. Candidate with ACCPAC experience would be advantageous Proficient with Excel Independent, mature and process oriented Meticulous, pro-active with position attitude Location: Henderson Road Working hours: Mondays to Fridays (8.30am to 6.00pm) ",,,Executive,Permanent,Accounting / Auditing / Taxation,1 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$2,300-$3,000"
201,Administrative Assistant,Company Undisclosed,"Roles & ResponsibilitiesTo help with all administrative duties in the office and help support the Team. To be the main point of contact for clients and NEBA staff, helping organise all records. Although there may be simple tasks involving accounts and payments, no detailed accounting experience is required as this is outsourced.    Keeping MD on track with everything / appointments Tracking trades and liaise with the sales team and banks about the traded / pending trades  Service existing clients by answering queries and providing them with any information or documents they may need Assist clients with investment placement and solve any issues that may arise Weekly Menu & Performance of index Creating investment factsheets  Prepare / Update investment reports Managing data on the company’s website  Keeping track of commission payments from the banks Preparing commission statements / payments for the clients Monthly Payroll / Commission & CPF contributions Performing day-to-day office duties and other administrative supports / questions Point of Person for maintenance, mailing, supplies, bills, errands, etc.  Requirements Common sense and street smarts are a must! Good listener and observer towards everything and that’s happening around the office Organizational and excellent time management skills so as to organize and prioritize urgent assignments. It is a very fast-paced environment so pro-active doers are ideal Must be able to work well under pressure and very tight deadlines Ensuring a high quality of work is IMPORTANT – applicants have to be responsible and have pride in their work Paper qualifications not necessary Fast learners are a plus ",,,"Fresh/entry level, Non-executive, Junior Executive",Full Time,Admin / Secretarial,8 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$1,800-$2,800"
202,Database Production Engineer (Ref 22840),Company Undisclosed,Roles & Responsibilities- Production of drawings and linking to database points - Analysis of architecture drawings and production of data source - Population of the database with the equipment points - Conduct end to end test to verify the databaseRequirements- Degree / Diploma in Engineering / Information Technology - Proficient in MS Excel and Word - Experience in drawing tools like AutoCAD / Microstation would be useful but not required - Willing to learn and have a keen interest in project work - Training will be provided   Licence No: 12C6060,,,Executive,"Contract, Full Time","Engineering, Information Technology",0 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$1,800-$3,600"
203,Senior Financial Analyst,Company Undisclosed,"Roles & ResponsibilitiesThe Senior Financial Analyst assists in the general controlling and financial affairs of the company including financial plans and policies, budgetary controls, wholesale pricing and other ad hoc financial requests. This role will be reporting to the Controller and has the following roles and responsibilities:   Responsibilities:    Assist in the preparation of financial forecast and budget planning for the group Preparation of wholesale pricing  to ensure company profitability Responsible for regional Wholesale volume planning Responsible for regional planning and provision of CoR Prepare periodical reports and report on variances back to HQ Assist in developing operational procedures and data flow documentation Oversee administrative function relating to company asset planning Perform other duties as assigned that support the overall objective of the position. Perform check function on payment processing to ensure compliance with internal Control policies. Requirements The Senior Financial Analyst must have a Diploma in Accounting or Business Administration with good knowledge of Finance, Accounting, Budgeting and Costing principles. He/ She must have good written and verbal communication skills, strong software knowledge and experience, analytical and detail oriented.  Ability to work within tight timeframes and simultaneously manage several projects. Excellent inter-personal skills, ability to work effectively with associates at all levels within the organization across different geographies. A minimum of five years of working experience in Controlling or Accounting is required ",,,Professional,Full Time,Accounting / Auditing / Taxation,16 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$5,000-$6,000"
204,Salesforce Developer,Company Undisclosed,"Roles & ResponsibilitiesSummary of the Role: The Salesforce Developer will work within the pre-deploy design and configuration function of the RCI Salesforce Systems business team. The Salesforce Developer maintain a blend of responsibilities that span the spectrum of Administration, Sales Cloud, Service cloud configuration, Communities and Force.com development. Responsibilities include (but are not limited to):   Job Description:  Participating in strategic and tactical planning discussions to continuously improve the salesforce.com platform Participating in integration designs and developments Configuring and maintaining the functional objects of Sales & Service Cloud Creating and managing workflow rules, data validations, triggers, and object customizations where required/appropriate Creating and maintaining reports and dashboards Customizing Object fields, page layouts, record types, searching, list views, etc., (which may include, where appropriate, using Lightning, Visualforce and/or Apex) Managing operational requests and assisting in the escalated resolution of support issues, working with diverse user groups when required Creating and maintaining system interface diagrams, functional designs, and technical specifications Proactively identifying production risks and creating actionable mitigation plans Participating in the Agile development process where applicable/appropriate RequirementsJob Requirements: The Salesforce Developer will work alongside their fellow Salesforce team to understand and proactively monitor all aspects of the configuration. Where applicable and necessary, she/he will collaborate with internal/external Salesforce Architects/ Integrators solutions and/or other internal data/technical associates when the complexity of identified solutions warrants it.   The successful candidate will work with key stakeholders to execute configuration & development changes derived from specific RCI initiatives or resulting from Salesforce platform releases/upgrades.   Qualifications: Education: Graduate (Technology is preferred) with relevant work experience. Technical Requirements: Preferred Salesforce Administration and Developer Certification Knowledge and Skills:  Minimum 6 months experience in Salesforce Administration with Force.com (Apex classes, triggers and Visual force) implementation experience Lightning components development experience is preferred Communities experience and Marketing Cloud knowledge is added advantage Deep understanding of Salesforce.com technical requirements, system configuration, user requirements and all related policies and procedures Experience working with workflows and triggers to automate tasks Experience in writing Apex Classes, triggers and Visualforce pages Ability to work/meet deadlines Excellent verbal and written skills    If you are keen to take your career onto the next level, please click apply! EA: 94C3609 / R1765589  ",,,"Manager, Professional, Executive, Senior Executive",Contract,Information Technology,0 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$7,000-$9,000"
205,Salesforce Developer,Company Undisclosed,"Roles & ResponsibilitiesSummary of the Role: The Salesforce Developer will work within the pre-deploy design and configuration function of the RCI Salesforce Systems business team. The Salesforce Developer maintain a blend of responsibilities that span the spectrum of Administration, Sales Cloud, Service cloud configuration, Communities and Force.com development. Responsibilities include (but are not limited to):   Job Description:  Participating in strategic and tactical planning discussions to continuously improve the salesforce.com platform Participating in integration designs and developments Configuring and maintaining the functional objects of Sales & Service Cloud Creating and managing workflow rules, data validations, triggers, and object customizations where required/appropriate Creating and maintaining reports and dashboards Customizing Object fields, page layouts, record types, searching, list views, etc., (which may include, where appropriate, using Lightning, Visualforce and/or Apex) Managing operational requests and assisting in the escalated resolution of support issues, working with diverse user groups when required Creating and maintaining system interface diagrams, functional designs, and technical specifications Proactively identifying production risks and creating actionable mitigation plans Participating in the Agile development process where applicable/appropriate RequirementsJob Requirements: The Salesforce Developer will work alongside their fellow Salesforce team to understand and proactively monitor all aspects of the configuration. Where applicable and necessary, she/he will collaborate with internal/external Salesforce Architects/ Integrators solutions and/or other internal data/technical associates when the complexity of identified solutions warrants it.   The successful candidate will work with key stakeholders to execute configuration & development changes derived from specific RCI initiatives or resulting from Salesforce platform releases/upgrades.   Qualifications: Education: Graduate (Technology is preferred) with relevant work experience. Technical Requirements: Preferred Salesforce Administration and Developer Certification Knowledge and Skills:  Minimum 6 months experience in Salesforce Administration with Force.com (Apex classes, triggers and Visual force) implementation experience Lightning components development experience is preferred Communities experience and Marketing Cloud knowledge is added advantage Deep understanding of Salesforce.com technical requirements, system configuration, user requirements and all related policies and procedures Experience working with workflows and triggers to automate tasks Experience in writing Apex Classes, triggers and Visualforce pages Ability to work/meet deadlines Excellent verbal and written skills    If you are keen to take your career onto the next level, please click apply! EA: 94C3609 / R1765589  ",,,"Fresh/entry level, Non-executive, Junior Executive",Contract,Information Technology,0 application,Posted 22 Jan 2019,Closing on 21 Feb 2019,Monthly,"$5,500-$7,500"
206,Duty Engineer  /  Technician,Company Undisclosed,"Roles & ResponsibilitiesDuties & Responsibilities:  Assist the Chief Engineer in the day-to-day operation of the Engineering department Responsible for the maintenance and repair of the hotel’s machinery, equipment, building, fixtures and facilities Ensure preventive maintenance work for air-conditioning, refrigerated equipment, steam, hot and cold water fittings, pumps, sanitary, plumbing, electrical appliance, locks, heating, bathroom fixtures and all other related equipment are in good working condition To carry out maintenance repair work following all company statutory and legal regulatory requirements during works and repairs Ensure appropriate PPE is worn during all repairs Take on small renovation jobs such as painting, carpeting, furnishings etc Conduct routine checks and log the data of all facilities and follow up on the faults and repair works if required Provide support to team as and when required in terms of hotel maintenance Participate in fire-fighting and safety exercise Any ad-hoc other duties as required   RequirementsJob Requirements:  Minimum of 2 year experience working in engineering or similar capacity preferably in a Hotel environment or in commercial building Nitec in Electrical / Mechanical of Building Services / M&E Engineering or equivalent   Able to communicate in English Hands on experience in maintenance and repair work an added advantage Strong interpersonal and communication skills.    Good problem solving skills necessary Team player and able to work independently Entry level are welcome to apply  Additional Information:  Dress Code : Uniform Working Hours : Shift Work  Interested candidates are invited to apply with your updated detailed resume, cover letter, last drawn and expected salary and date of your availability. We thank all the applicants for your interest and regret to inform that only shortlisted candidates will be notified.",,,"Fresh/entry level, Non-executive",Full Time,"Engineering, Hospitality, Others, Travel / Tourism",4 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,,Salary undisclosed
207,Payroll Executive,Company Undisclosed,"Roles & Responsibilities Responsible for full spectrum of payroll activities including payroll reconciliaiton, reports, and analytics. Ensuring payroll timeliness and accuracy are met for all salary paid out. Maintain and ensure that all emloyees and salary data are accurately update into payroll software. Responsible for statutory payment submissionlike CPF, IR8A, MOM and related market surveys, children leaves, materity leaves and NS claims. Attending to staff queries on all payroll matters. Balances the payroll accounts by resolving payroll discrepancies. Requirements Candidates posses minimum 3 years of relevant working experiences in cleaning industry will be more advantage. Experience with handling of at least 500 employees payroll will be added advantage. Meticulous, detailed and able to handle confidential information. Strong knowledge of payroll best practices, employment laws, CPF, and tax regulations. Available to start within short notice preferred. ",,,Senior Executive,Full Time,Human Resources ,8 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,,Salary undisclosed
208,Human Resource Executive,Company Undisclosed,"Roles & ResponsibilitiesWe are looking for a people-centric and capable Human Resource Executive to manage various programmes and processes in our company, such as the recruitment process and employee development programmes. Basic human resource administration and regular reviews of employee performance and satisfaction are also required. The ideal candidate will be able to work with people across all job functions and levels within the company. Working experience in a start-up company will be a major plus. Responsibilities:  Post job descriptions, screen applicant resumes, conduct interviews and handle applicants’ enquiries Maintain office orderliness and conformance of employees to predetermined Human Resource policies Maintain the employee leave and attendance records Documentation of Human Resource processes Assist in Human Resource-related engagements with the employees, such as employee evaluations and self-assessments Maintain Human Resource records by accurately recording new hires, transfers, terminations, changes in job classifications, as well as track vacation leaves, personnel development periods (e.g., courses), sick leaves and any other form of attendance and personnel movement Orientate new employees by introducing them to their new colleagues, explaining to them the Human Resource policies and getting them acquainted to their new role Assist in the creation of Human Resource-related forms, reports, logs, and records Gather and analyse employee feedback on benefits scheme Perform research and analysis to recognise trends and patterns between performance and rewards Analyse utilisation rate of employee benefits and programmes Benchmark organisation's compensation and benefits programmes against industry practices Ensure regulatory and ethical guidelines are followed when handling employee data Conduct job analysis and evaluations to propose job scope of both existing employees and new hires Document action plans and assessment results for poor performers Review benefits claims against entitlements to ensure accurate disbursements Verify that submitted claims are covered under organisation's benefit schemes Accomplish Human Resource department and organisation mission and goals by completing tasks reliably and efficiently as instructed Requirements At least 4 years of experience in Human Resources, preferably in a start-up environment Possess great people skills, attention to detail and ability to exercise discretion on confidential matters Ability to work under pressure and meet assigned deadlines Outstanding organisational, interpersonal and time management skills ",,,Executive,Full Time,Human Resources ,13 applications,Posted 22 Jan 2019,Closing on 20 Feb 2019,Monthly,"$2,800-$3,500"
209,Cost Analyst (Manufacturing),Company Undisclosed,"Roles & Responsibilities Manufacturing industry 5 working days  Responsibilities:  Support for inventory closing, standard cost setting, inventory reconciliation and costing related matters Consolidate and analyze financial data to determine costs of business activity Prepare standard product costing and analysis costing reports Conduct variance analysis report, analyzing performance of actual cost against standard cost Suggest necessary remedial actions to the management Prepare annual budgets and forecast for manufacturing plants Support SAP implementation and make recommendations for enhancement Requirements Minimum Diploma in Accountancy, major in Financial Analysis and Costing Experience in costing anlaysis and accounting Able to travel overseas to regional offices Able to communicate effectively with China counterparts ",,,Executive,"Permanent, Full Time",Accounting / Auditing / Taxation,7 applications,Posted 22 Jan 2019,Closing on 21 Feb 2019,,Salary undisclosed
210,Confidential Secretary,Company Undisclosed,"Roles & ResponsibilitiesA great opportunity to have a part in one of the most dynamic & progressive health care SMEs provider in the region. MD Pharmaceuticals Pte Ltd will continue to embark on the growth & expansion gear in Singapore, Malaysia, Thailand, Hong Kong & Myanmar in 2019.   Confidential / Personal Secretary Main Responsibilities :  To assist two senior managers in their day-to-day operations of the business Data management, including organising and maintaining office system and information (including basic accounting) Maintaining the managers’ diaries and making appointments To put together certain documents (including reports & presentations) for the managers to they are well prepared for meetings Carrying out specific projects and research when being tasked Work with the general administration team to liaise with clients, suppliers and colleagues Organising and Co-ordinating certain company events/projects that may involve working with all levels of internal management and staff RequirementsKey Requirements :  Preferably a Singapore Citizen Sincere, honest, trustworthy & a high standard of integrity. Cheerful disposition & with a strong verbal & communication skill Meticulous, Efficient, organised & with a pro-active & constructive attitude. Ability to work as a team    Interested candidates, please e-mail your updated resume to us by clicking the “Apply Now” button below",,,Executive,Full Time,Admin / Secretarial,11 applications,Posted 22 Jan 2019,Closing on 12 Feb 2019,Monthly,"$2,500-$3,000"
211,"AVP, Data Engineer",NTUC LINK PRIVATE LIMITED,"Roles & ResponsibilitiesThe rapid adoption of technology and mobile devices have contributed to vast new flows of information which are larger in volume, faster in velocity, diverse in variety, and requires veracity of the information for use. This new type of information composed of structured and unstructured data, broadly known as big data (and combined with tools and platforms), if utilized well, could radically improve business performance.   As the organization embarks to become a data-driven organization, significant decisions and value generation will be based on the data that we capture and deploy. The 7 SE’s range in a broad scope of data from FairPrice (retail), Income (insurance), Unity (healthcare), FoodFare (F&B), LearningHub (training), First Campus(ECE), Link (membership). The leaders of these groups are keen to utilize the data to drive growth, deliver customer service, and create personalized experiences. The Data Architecture & Information Management Team will manage and govern the overall datasets of the organization and drive the execution of how the data will be collected, stored, processed and applied across these social enterprises (SEs). In this role you will work with various industries and most diverse datasets in Singapore.   Responsibility:  Define the overall data engineering and ETL frameworks across each SE for the CAO office. Working closely with data scientists and business analysts map out data requirements and data roadmap that will drive the analytical underpinnings for each SE work. Lead a team of 5-7 data engineers, defining the ETL tool kit, build ETL frameworks, manage the governance and SLA for each ETL deployment for analytical teams. Work closely with each SE tech heads and their external vendors in mapping out data fields and data transfer process.  Design, build, support and optimize new and existing data models and ETL processes. Develop and support the data pipeline to integrate new data from various data sources with emerging data technologies. Develop and manage the various dashboards for management decision and data visualizations. Define and manage SLA for all data processes and own data quality issues.   RequirementsPreferred qualification and skills:   Advanced degree in computer science, computer engineering, or other technical fields. 6-10 years’ experience having developed data engineering capabilities for large and complex franchises. Strong data modeling, schema design and SQL development skills. ETL/ELT implementation and data integration. Modern open source data visualization tools, eg. D3js, superset, plotly, leaflet,etc.  Big data platform development (Hadoop/Hive/Hbase/Spark, etc.) REST/Web API development and management. Hands-on experience in any modern programming language (Python or Java preferred). Design pattern, 12-factor app principle and modern cloud architecture. Self-motivated and proactive, willing to learn new things. Good communication skills and strong team player. ","NTUC LINK PRIVATE LIMITED
NTUC Link Private Limited operates Plus!, Singapore's largest and most successful consumer loyalty program. Incorporated in 1998, our mission is to bring greater value and savings to members through partnerships with popular quality merchants who offer LinkPoints and other attractive rewards.
The Plus! Program has more than 1 million members and over 1000 participating merchant outlets with features such as instant redemption, online rewards and innovative redemption promotions. Members also enjoy rewards through the use of the Plus!VISA payment card at millions of VISA locations worldwide.
 ",,Manager,Full Time,Information Technology,4 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$8,000-$12,000"
212,Data Engineer,NTUC LINK PRIVATE LIMITED,"Roles & ResponsibilitiesThe rapid adoption of technology and mobile devices have contributed to vast new flows of information which are larger in volume, faster in velocity, diverse in variety, and requires veracity of the information for use. This new type of information composed of structured and unstructured data, broadly known as big data (and combined with tools and platforms), if utilized well, could radically improve business performance.    As the organization embarks to become a data-driven organization, significant decisions and value generation will be based on the data that we capture and deploy. The 7 SE’s range in a broad scope of data from FairPrice (retail), Income (insurance), Unity (healthcare), FoodFare (F&B), LearningHub (training), First Campus(ECE), Link (membership). The leaders of these groups are keen to utilize the data to drive growth, deliver customer service, and create personalized experiences. The Data Architecture & Information Management Team will manage and govern the overall datasets of the organization and drive the execution of how the data will be collected, stored, processed and applied across these social enterprises (SEs). In this role you will work with various industries and most diverse datasets in Singapore.    Responsibility: ·       As a data engineer, you will be creating, writing and maintaining data transfer process and protocols for the data platform.  ·       Work closely with each SE tech heads and their external vendors in mapping out data fields and data transfer process.  ·       Design, build, support and optimize new and existing data models and ETL processes. ·       Develop and support the data pipeline to integrate new data from various data sources with emerging data technologies. ·       Develop and manage the various dashboards for management decision and data visualizations. ·       Define and manage SLA for all data processes and own data quality issues.  RequirementsPreferred qualification and skills:  ·       Advanced degree in computer science, computer engineering, or other technical fields. ·       6-10 years’ experience having developed data engineering capabilities for large and complex franchises. ·       Strong data modeling, schema design and SQL development skills  ·       ETL/ELT implementation and data integration ·       Modern open source data visualization tools, eg. D3js, superset, plotly, leaflet,etc.  ·       Big data platform development (Hadoop/Hive/Hbase/Spark, etc.) ·       REST/Web API development and management ·       Hands-on experience in any modern programming language (Python or Java preferred) ·       Design pattern, 12-factor app principle and modern cloud architecture ·       Self-motivated and proactive, willing to learn new things ·       Good communication skills and strong team player","NTUC LINK PRIVATE LIMITED
NTUC Link Private Limited operates Plus!, Singapore's largest and most successful consumer loyalty program. Incorporated in 1998, our mission is to bring greater value and savings to members through partnerships with popular quality merchants who offer LinkPoints and other attractive rewards.
The Plus! Program has more than 1 million members and over 1000 participating merchant outlets with features such as instant redemption, online rewards and innovative redemption promotions. Members also enjoy rewards through the use of the Plus!VISA payment card at millions of VISA locations worldwide.
 ",,Professional,Full Time,"Engineering, Information Technology",2 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$5,000-$10,000"
213,"VP, Data Privacy, Controls Reporting & Product Governance",THE HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,"Roles & Responsibilities Work with each of the regional business and functional Chief Data Officers to execute the group data strategy into each of the businesses, including the Group Data Quality Framework and Data Privacy Target Operating Model implementation. Execute upon approved proposed tactical data management processes, for example local Data Readiness, to ensure they align to the Group Data Strategy and Standards Conduct regulatory reporting with each of the business stakeholders, including preparing the final end data report for submission review. Provide product risk and governance oversight across Retail Banking Products including coordinating governance arrangement for Pricing, Product approval and other relevant activities. Responsible for controls ownership around personal data record and maintenance, policies around disclosure of information and, establishing lawful processing ground for use of data. Engage with a team of best practitioners across the region which have corporate-wide knowledge and experience in enterprise business data management, and will focus on the execution of cross-business improvements in data management and data quality to support global information management reporting, compliance, and business strategy initiatives. Cover implementation of relevant procedures relating to the Controls identified as part of Data Privacy Technical and Organisational Measures and ensure compliance with policy and data use guidance. Understanding of, and commenting upon, the design and build of the future capability and acting as the data expert for the Retail Banking Wealth Management business. Engage business stakeholders to understand the regulatory ask and translate them into reporting deliverables for review submission. Responsible for architecting the data definition, extraction logic, submission output and setup review verification framework with business stakeholders prior to regulatory submission. Cover implementation of a comprehensive review framework to ensure submissions are checked, approved and archived properly. Coordination across Retail Banking Product and Proposition owners for governance of Product Range Review and Fair Value Exchange Requirements Bachelor's degree in a related field and experience dealing directly with data management, or a related field, required Demonstrated knowledge of Financial Services such as Banking, Wealth Management, and Capital Markets business processes and resultant information needs in areas like client, risk, regulatory and finance Proficient in SAS to conduct data extraction and have an astute number sense to meets the stringent criteria of completeness, accuracy and timeliness for regulatory reporting Demonstrated knowledge of data structure, data systems, tools and related software and data management policies and practices in a complex organizational environment Proven record of effective project execution, getting things done through others not directly under his or her supervision, and working ethically Project Management skills such as project planning and tracking, Issue identification and management, and project status reporting ",No information added.,"HSBC BUILDING, 21 COLLYER QUAY 049320",Senior Executive,Full Time,Banking and Finance,2 applications,Posted 21 Jan 2019,Closing on 20 Feb 2019,Monthly,"$6,500-$12,000"
