,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
536,Application Support Manager,THE BANK OF EAST ASIA LIMITED,"Roles & Responsibilities1. Manage system development according to SDLC processes covering user requirement , system design and review, building the system, testing and deployment 2. Provide application support for vendor supplied systems and in-house developed systems to Data Centre Operation Team with operation procedures, checklists and automation including support and BCP and DRP 3. Monitor and liaise with vendors to identify and resolve problems 4. Production support and trouble shoot to ensure application availability to daily operation 5. Enforcement of security across applications including user profiles, program migration processes, updating of policies and guidelinesRequirementsCandidates should possess the following: - University degree  in computer Science or Information Technology preferred - 3 to 5 years working experience in appplication development and support - Strong analytical and problem solving skills - Good verbal and written communication skills  ",THE BANK OF EAST ASIA LIMITED,"BEA BUILDING, 60 ROBINSON ROAD 068892",Manager,Full Time,Information Technology,27 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,,Salary undisclosed
537,Assistant QA Engineer,PREMIER HYTEMP PTE. LTD.,"Roles & ResponsibilitiesKey member of quality function team to ensure the compliance of products & processes as per QMS. RESPONSIBILITIES:  Review of material certificates with respect to customer requirements and material allocation. Review of customer quality documentation requirements, prepare data book & issuance of COC. Prepare quality notes for any deviation requests related to WIP in accordance with QMS / requirements & follow up approval with customer. Coordinate with customer representatives on day-to-day activities such as Third Party inspections, quality updates, clarification on quality requirements, corrective action reports, customer complaints , ITP’s  etc Document storage & preservation as per QMS. Participate in customer / vendor quality audits. Participate in internal production meetings related to quality documentation / requirement matters. Requirements Bachelors in engineering(any) (no experience required) OR Diploma in mechanical engineering with 1 years of relevant industry experience. Ability to read simple mechanical drawings & customer quality specifications will be an added advantage Past experience with ERP system will be added advantage Good communication skills in English (Both written & verbal) A good team player, energetic and willingness to learn with additional efforts. ","PREMIER HYTEMP PTE LTD is a global market leader in the manufacture and supply of engineered metal solutions, headquartered in UK with operations both in UK and Singapore.
Our reputation is founded upon our engineered solutions to complex supply requirements, innovative processing of materials and our ability to consistently meet challenging lead times, all of which have been established over four decades.
Today, our ability to manufacture and manage materials and components across the whole supply chain of our diversified customers in Oil & Gas, Aerospace, Nuclear and Defence sectors is at the heart of our investment and growth programme.",14 GUL DRIVE 629465,Executive,"Permanent, Full Time",Manufacturing,8 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$2,700-$3,200"
538,"Engineer, Software (Back End Software Engineer)",AGODA COMPANY PTE. LTD.,"Roles & ResponsibilitiesBack End Software Engineer – Singapore at Agoda Singapore This is a full time position working on site in our offices in Singapore.  Overview: Agoda is a Booking Holdings (BKNG) company, the world’s leading provider of brands that help people book great experiences through technology. And as a Booking Holdings company, we are part of the largest online travel company in the world. Technology is not just what we do – it’s at the heart of who we are. We have the dynamism and short chain of command of a start-up and the capital to make things happen. We love innovation and putting new technologies to work to extend our lead on the competition. Working in one of the largest international Internet employers headquartered in Asia, your work has an impact on what we do around the globe. We move fast – why wait ages to see your ideas go live? Work on tough challenges, safe in the knowledge that you are surrounded by people as smart as you are (if not smarter!) to help solve them. And while we’re on the subject, Agoda people come from over 74 countries: It’s an incredible technical creative melting pot. What’s stopping you from getting in touch? Are you:  Top-notch developer with extensive knowledge in Scala, Java? Has strong background in design and implementation of scalable architecture and a good understanding of Algorithms, Data structures and design patterns? Hungry to learn new tools, languages and technologies?   Responsibilities: Agoda Platform team is looking for developers to work on mission critical systems that deals with the designing and development of a system that serves millions of users a day.  RequirementsQualifications: What we are looking for  You will have 2+ years’ experience under your belt developing performance-critical applications that run in a production environment using Scala and or Java. You have RDBMS knowledge (SQL Server, Oracle, MySql or other) Some plus if you have knowledge in one or more of the following: NoSQL (especially, but not only Cassandra), Queueing system experience (Kafka, RabbitMQ, ActiveMQ, MSMQ), Play framework, Akka library. You have a Good command of the English language. You are passionate about the craft of software development and constantly work to improve your knowledge and skills. Singaporeans or those eligible to work in Singapore are preferred.  What we can offer  Work for a profitable business with the atmosphere of a fun start-up. Work on interesting problems with a high degree of autonomy. Competitive salary and benefits.  We do not provide relocation or Visa sponsorship for this position.",AGODA COMPANY PTE. LTD.,"PRUDENTIAL TOWER, 30 CECIL STREET 049712",Professional,"Permanent, Full Time",Information Technology,19 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$5,000-$8,000"
539,"Senior Engineer, Software (Senior Back End Software Engineer)",AGODA COMPANY PTE. LTD.,"Roles & ResponsibilitiesThis is a full time position working on site in our offices in Singapore.  Overview: Agoda is the largest and fastest growing online hotel booking platform in Asia. And as a Priceline Group company, we are part of the largest online travel company in the world. Technology is not just what we do – it’s at the heart of who we are. We have the dynamism and short chain of command of a start-up and the capital to make things happen. We love innovation and putting new technologies to work to extend our lead on the competition. Working in one of the largest international Internet employers headquartered in Asia, your work has an impact on what we do around the globe. We move fast – why wait ages to see your ideas go live? Work on tough challenges, safe in the knowledge that you are surrounded by people as smart as you are (if not smarter!) to help solve them. And while we’re on the subject, Agoda people come from over 74 countries: It’s an incredible technical creative melting pot. What’s stopping you from getting in touch? Are you:  Top-notch developer with extensive knowledge in Scala, Java? Has strong background in design and implementation of scalable architecture and a good understanding of Algorithms, Data structures and design patterns? Hungry to learn new tools, languages and technologies?   Responsibilities: Agoda Platform team is looking for developers to work on mission critical systems that deals with the designing and development of a system that serves millions of users a day.  RequirementsQualifications: What we are looking for  You will have 5+ years’ experience under your belt developing performance-critical applications that run in a production environment using Scala and or Java. You have RDBMS knowledge (SQL Server, Oracle, MySql or other) Some plus if you have knowledge in one or more of the following: NoSQL (especially, but not only Cassandra), Queueing system experience (Kafka, RabbitMQ, ActiveMQ, MSMQ), Play framework, Akka library. You have a Good command of the English language. You are passionate about the craft of software development and constantly work to improve your knowledge and skills. Singaporean or eligible to work in Singapore are preferred.  What we can offer  Work for a profitable business with the atmosphere of a fun start-up. Work on interesting problems with a high degree of autonomy. Competitive salary and benefits. ",AGODA COMPANY PTE. LTD.,"PRUDENTIAL TOWER, 30 CECIL STREET 049712",Professional,"Permanent, Full Time",Information Technology,14 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$8,000-$12,000"
540,IT Head Engineer,Company Undisclosed,"Roles & ResponsibilitiesPurpose The Head Engineer will lead all aspects of technology, from architecture and back-end, to software development and deployment of the applications both web-based and mobile-based. You will provide the technology vision to the product and build a world class passionate technology team. You should be well networked and are actively involved in technology communities around your interest areas. Your strength should be in product-engineering, data science, object-oriented programming, software architecture, product and project management.   Responsibilities  Deliver products and platforms, and lead technological initiatives for building competitive advantages in products and platforms Own key product and platform quality, reliability, and performance metrics Be the steward of software engineering best practices (including code quality, test coverage, product quality), processes, abstractions, metrics Be the steward of high velocity DevOps in the organization Be the steward and an architect of highly available and scalable microservices architecture in the organization Keep up to date with trends and innovation in engineering, including containers and orchestration, serverless, DevOps, NoOps, other programming paradigms, etc. and shape company technology strategy in alignment with business strategy Direct strategic technology capability investment to build future company growth engine and competitive advantage Attract and grow top engineering talents in the region Sustain learning and knowledge sharing culture in the organization Requirements Experience in building and growing engineering teams and scalable systems with best practices in top technology companies serving large user base. Experience in building large scale distributed systems. Experience with building search, recommendation system, production-grade machine learning systems, or other data-driven products or systems with advanced algorithms is a plus. Strong analytical and strategic thinking skills to handle both the big picture and crucial technical decisions. Strong communication and stakeholder management skills to navigate a large organization. Good business acumen and ability to understand market and user needs. Work closely with the company leaders including the Founder, Product, Customer Experience, Big Data and Data Science teams to strategically use fact-based analyses to deliver recommendations and AI products. ",,,Professional,Permanent,Information Technology,8 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$7,000-$12,000"
541,IT Head Engineer,AMARIS.AI PTE. LTD.,"Roles & ResponsibilitiesPurpose The Head Engineer will lead all aspects of technology, from architecture and back-end, to software development and deployment of the applications both web-based and mobile-based. You will provide the technology vision to the product and build a world class passionate technology team. You should be well networked and are actively involved in technology communities around your interest areas. Your strength should be in product-engineering, data science, object-oriented programming, software architecture, product and project management.   Responsibilities  Deliver products and platforms, and lead technological initiatives for building competitive advantages in products and platforms Own key product and platform quality, reliability, and performance metrics Be the steward of software engineering best practices (including code quality, test coverage, product quality), processes, abstractions, metrics Be the steward of high velocity DevOps in the organization Be the steward and an architect of highly available and scalable microservices architecture in the organization Keep up to date with trends and innovation in engineering, including containers and orchestration, serverless, DevOps, NoOps, other programming paradigms, etc. and shape company technology strategy in alignment with business strategy Direct strategic technology capability investment to build future company growth engine and competitive advantage Attract and grow top engineering talents in the region Sustain learning and knowledge sharing culture in the organization Requirements Experience in building and growing engineering teams and scalable systems with best practices in top technology companies serving large user base. Experience in building large scale distributed systems. Experience with building search, recommendation system, production-grade machine learning systems, or other data-driven products or systems with advanced algorithms is a plus. Strong analytical and strategic thinking skills to handle both the big picture and crucial technical decisions. Strong communication and stakeholder management skills to navigate a large organization. Good business acumen and ability to understand market and user needs. Work closely with the company leaders including the Founder, Product, Customer Experience, Big Data and Data Science teams to strategically use fact-based analyses to deliver recommendations and AI products. ",,,Professional,Permanent,Information Technology,0 application,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$7,000-$12,000"
542,Business Analyst,TOSS-EX PTE. LTD.,"Roles & ResponsibilitiesResponsibilities:   ·       Perform the business support analyst role for a strategic project of medium complexity and scale. ·       Work closely with IT project team and internal stakeholders to ensure timely & successful system delivery. ·       Document business direction, structure, business processes and requirements. ·       Interact internally to determine involvement, requirements, analysis and interfaces with the users. ·       Assist in the collection and consolidation and analyze required information and data. ·       Participate in the definition, testing, training, implementation, and support of processes and systems. ·       Identify areas of potential business risk and communicate these to the business. ·       Validate and report production errors to IT for resolution. Work with IT to ensure timely and successful resolution of production errors.Requirements·       Good command of English, both written and spoken. ·       More than 3 years of experience in requirement gathering as a Business Analyst. ·       Strong team player yet independent worker and possess business analysis skills. ·       Performed requirement gathering for at least 2 development projects. Please list project and duration. ·       A Bachelor Degree in Information Technology, Computer Science, Biotechnology, Science or equivalent. ·        fresh graduate will consider too.    ","Toss-Ex an associate company of a Singapore based Technology Group of companies committed to deliver Technology Consulting in IT Service, Payroll Outsourcing and Immigration Services. 

Toss-Ex provide customized solutions to business corporations by leveraging our existing strengths in technology integration, management know how and financial capital. Our consultants have a wealth of experience in management; technology deployment and business venture development to ensure maximum return on human capital and investment.

Recruitment:
Toss-Ex Pte Ltd (Licence No.11C5095) assist resource in industries like Technology & Oil and Gas Industries (Contract & Permanent staffing).

Toss-ex spent time and money on developing a unique candidate search tool, which enables us to source candidates more efficiently in social media.

Immigration:
Toss-Ex Pte Ltd (Licence No.11C5095) is Ministry of Manpower (MOM) licensed company can process all work pass behalf of the client as third party for employing company

IT Services:

Big Data/IoT Consulting
Capitalizing the data and combine integrate, store, manage, protect and analyse its insights into IoT data analytics for your business.

IT Executive Search (EXS) 
Toss-Ex engage suitable local and international candidates for Singapore based employers. EXS provides employment opportunities to mid and senior executive positions where the pool of candidates is limited and advertisements are not effective.

Why Toss-Ex?
Established Business
Strong financial strength and back-office support
Quality delivery business practices
HR talent development capability 
Experience business management team 
Professional Sales and Service staff

Industries Focus: 
• Information Technology 
• Telecommunications 
• Semiconductor
• Banking and Insurance 
• Oil & Gas","INCOME AT RAFFLES, 16 COLLYER QUAY 049318",Executive,Contract,Information Technology,23 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$3,500-$5,000"
543,Test Automation Consultant,TESCOM (SINGAPORE) SOFTWARE SYSTEMS TESTING PTE LTD.,"Roles & Responsibilities Conduct testing activities (regardless of SIT, Regression or defect testing) i.e. prepare test plan, test scripts, test data, prepare and update traceability matrix, generate test cases, perform test execution, document test result, review test results and generate test report. Perform all relevant quality assurance testing of all components together with the Technical teams. Design and develop test automation framework. Define automation coverage and developing automation test plan. Develop and maintain test automation scripts using the Agile Development method and automation tools (primarily UFR, TestPartner or Microsoft Test Manager) Experience in HP ALM , HP LoadRunner, Selenium, JIRA and J-Meter Execute automated test scripts, and validate the results. Store automated test scripts under source code control. Manage, track and ensure proper closure of defects detected during testing. Provide regular updates to reporting lead/manager on status of assignments and arising matters. Proficient in Microsoft Office and Testing and Defect Management tools. Requirements Bachelor degree in computer science or engineering or equivalent education and/or experience. Total of not less than 4 years of working experience in application project implementation, application testing and test quality assurance. At least 4 years of test automation experience. Work experience with QTP AND  SELENIUM is essential. Good understanding and experience in testing methodology, project management and Software Development Life Cycle (SDLC) as well as QA lifecycle is necessary. Proficient in construction of test plan, test cases, and thorough performance of quality test execution, test review and test reporting. Good development/scripting skills in common languages like C#,VB, JAVA, PERL, C++, etc. Database skills, mainly in Oracle and SQL Server. Must have strong verbal and written communication skills. Must have keen interest in documentation and capable of generating standard testing deliverables especially for defect reporting. Demonstrate good analytical and problem solving skills, as well as capable of making quick and sound decisions. Strong interpersonal skills and good time management skills. Proactively track issues & risks and take appropriate actions to overcome them. Possess a strong sense of integrity. Good team player and possess keen interest to learn and can work independently as well as be a good team player. Must have initiatives and proactive in their assignments and follow-up. Must be committed to work beyond extended hours ","TESCOM (SINGAPORE) SOFTWARE SYSTEMS TESTING PTE LTD.
Software Quality Assurance and Software Testing Services.","SINGAPORE LAND TOWER, 50 RAFFLES PLACE 048623",Executive,Full Time,Information Technology,5 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$4,500-$7,500"
544,"Analyst, Service Delivery with Freight Management Experience",ARVATO DIGITAL SERVICES PTE. LTD.,"Roles & Responsibilities Collaborate/communicate with internal/external customers (clients/DC/Global partners/ AM) on inbound, outbound, escalation, resolutions, operational activities, reports deliverable and data inputs. Provides up-to-date statuses to the clients and share with the client on challenges faced for the shipments as well as to provide alternative solutions for shipments to be delivered on time at destinations as the team acts as control tower for shipment within APAC regions. Collaborate with Planner Procurement team and Production team on raw-material inventory review & replenishment activities. Trigger & participate in Project Improvement (BPI) till implementation. Demonstrate good and positive attitude towards each team member with good practices of flexibility. Provide guideline, mentoring & solutions to the team members. Build up Back-up plan within the team to ensure business continuity within the team or extended team within the same sections Requirements Candidate must possess at least a Bachelor's Degree in Business or related field preferred. 3-8 years of import/export experience or related role. Experience in working in a manufacturing environment preferred. Working knowledge of LEAN and Six Sigma process improvement tools preferred. Excellent problem resolution skills including influencing and negotiating skills. Commitment to customer service. Knowledge on using Microsoft Office products. Able to work off-hours to facilitate global engagement. ","Arvato SCM Solutions is an innovative and international leading service provider in the field of supply chain management and e-commerce. Partners come together with industry specialists in the fields of Telecommunication, Hightech & Entertainment, Automotive|Bank|Insurance, Healthcare, Consumer Products and Publisher. More than 14,000 employees work together to provide practical and relevant solutions and services workldwide. Using the latest digital technology, Arvato, develops, operates and optimizes complex global supply chains and e-commerce platforms, as the strategic growth partner for its customers. Arvato SCM combines the know-how of its employees with the right technology and appropriate business processes to measurably increase the productivity and performance of its partners.
Arvato SCM Solutions is part of Arvato, a leading international service provider. Approximately 70,000 Arvato employees in more than 40 countries design and produce innovative solutions for business customers from all over the world, covering a wide range of business processes along integrated service chains. These include financial,CRM, SCM and IT solutions, as well as digital marking services. Arvato is a wholly owned subsidiary of Bertelsmann SE & Co. KGaA.
For more information, please visit www,scm.arvato.com",9 CHANGI SOUTH STREET 3 486361,Senior Executive,Full Time,Logistics / Supply Chain,12 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$3,700-$4,000"
545,Temenos TAP (Triple'A Plus) tester,OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"Roles & ResponsibilitiesThe selected candidate will be deployed to work full-time at a banking institution to work within the T24 team. The incumbent will be working as a part of the testing team within the bank.  Primary job responsibilities are:  Test data creation Prepare test case, test plan and required documentation Conduct UAT and work towards a zero defect plan Prepare test scripts, execute scripts and assist in automation   Requirements 5+ years of software testing experience in a banking institution 4-5 years of experience in Wealth management or Private Banking  3-5 years of experience in Temenos T24 with experience in a variety of modules 2-3 years of experience in AAA product Solid functional testing experience Solid scripting knowledge in Perl/Python/Java  (preferred)  Optimum Solutions Company Reg #199700895N  ",OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"PLAZA 8 @ CBP, 1 CHANGI BUSINESS PARK CRESCENT 486025",Professional,"Contract, Full Time",Information Technology,2 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$5,500-$7,500"
546,Engineer (New Display Engineering),AFPD PTE. LTD.,"Roles & Responsibilities Devise Standard Operating Procedures for process, equipment control and operational efficiency Perform process and equipment improvement in terms of defect/trouble, cost reduction and throughout improvement Perform process trouble shooting for both process and equipment performance parameter out of control Develop best practices, routines and innovative solutions to improve production rates and quality of output Ensure process and equipment readiness to support new product and process introduction Assess processes, take measurements and interpret data Assist in any other related duties assigned by immediate Supervisor as and when necessary Requirements Degree in Engineering or its equivalent Preferably with 1 year relevant experience in a manufacturing environment Team player, innovative and good communication skills Preferably with trouble-shooting skills, PC literate, machine repair and maintenance knowledge Able to work in clean room environment Able to perform 12-hours rotating shift ","AFPD Pte Ltd is wholly-owned by AU Optronics Corporation.
    History
Incorporated on 14th March 2001, AFPD Pte Ltd was a joint venture between Toshiba Corporation and Matsushita Electric Industrial Co Ltd to assure Toshiba and Matsushita of a reliable supply of state-of-the-art products amid increasing demand for low-temperature polysilicon (LTPS) TFT LCDs.
  On 1st April 2002, the two giant corporations merged their LCD and organic EL businesses to form Toshiba Matsushita Display Technology Co., Ltd. (TMD). The collaboration of the industry leaders brought together advanced technology in product development and production know-how to consolidate their leadership position in the display industry.
  On 25th May 2009, Toshiba acquired all of Panasonic's 40% shares in Toshiba Matsushita Display Technology. After the completion of share transfer, TMD became a subsidiary wholly-owned by Toshiba Group. Toshiba Matsushita Display Technology Co., Ltd. was thus known as Toshiba Mobile Display Co., Ltd.
  On 1st July 2010, AU Optronics Corporation acquired 100% shares of AFPD from Toshiba Mobile Display Co., Ltd. It is now a subsidiary, wholly-owned by AU Optronics Corporation (AUO).
 ",10 TAMPINES INDUSTRIAL AVENUE 3 528798,Fresh/entry level,"Permanent, Full Time",Engineering,9 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$3,200-$4,500"
547,Clinical Research Fellow (Retina - LCG),SINGAPORE EYE RESEARCH INSTITUTE,"Roles & ResponsibilitiesPurpose The incumbent will undertake research in SERI and clinical research work at SNEC related to a broad range of medical retina conditions (age-related macular degeneration, diabetic retinopathy, retinal vascular diseases etc). He/she will assist the Director, Investigators and Consultants in the successful execution of the project(s). Duties and Responsibilities The Research Component includes the following:  Lead and Develop the discovery and translation of novel biomarkers, targets and therapies Report scientific outcomes and strategies to the Lead PI and Collaborators to support the successful development, coordination and management of the program Evaluate new research opportunities and collaborations tailored to the needs and interest of TAAP Support clinical studies under Open Fund- Large Collaborative Grant (OF-LCG)  Review Diabetic Macular Edema (DME) Intervention data-retrospective and running the Age-related Macular Degeneration (AMD) / Bayer Intervention Study Conduct and coordinate clinical research in medical retinal diseases within SERI/SNEC in line with its research strategy, including PI-initiated studies and industry sponsored clinical trials Grade and interpret Imaging studies Assist in management of these research projects, which includes supervising post-doctoral research assistants, research students, technical and other support staff (if any) Publish and disseminate research outcomes in appropriate journals of international standing and other reputable outlets Assist to draft research reports Attend and present research findings and papers at academic and professional conferences, and to contribute to the external visibility of the department Attend and participate in meetings (where necessary) and other committees and working groups within SERI/SNEC Ensure compliance with health and safety in all aspects of work Undertake such specific roles and management functions as may be reasonably required by the Director   The Clinical Research Component will include participation in medical retina clinics, diabetic retinopathy clinics and laser clinics through which the post holder will be exposed to:  A broad variety of retinal and vitreous disorders with particular emphasis on macular diseases and retinal vascular disease. The principles, interpretation and hands-on experience with fluorescein and indocyanine green angiography and optical coherence tomography using state-of-the-art equipment The principles, interpretation and hands-on experience in electrophysiology Requirements MMed (Ophthalmology), FRCS or its equivalent, registrable with the Singapore Medical Council Completed 2 years of advance training rotations in general ophthalmology Research training with a Masters/PhD in epidemiology or in a related discipline, with of publications in international peer-reviewed journals Experienced in most aspects of clinical ophthalmology and competent with injections. Experience in Imaging papers will be an added advantage A demonstrated familiarity with principles of clinical research studies Previous experience in large community or population-based eye disease screening is desirable Able to work independently and multi-task A good command of English language ","The Singapore Eye Research Institute (SERI) is the national research institute for ophthalmology and vision research in Singapore affiliated with the National University of Singapore. SERI is the focal point of eye research in Singapore, serving as the research arm of the Singapore National Eye Centre (SNEC) and other eye departments including the National University Health Systems (NUHS) and Tan Tock Seng Hospital (TTSH). It has close working relationships with A*STAR, Duke-NUS Graduate Medical School, the Nanyang Technological University and other biomedical institutions and eye centers in Singapore and world-wide.
  SERI has developed a leading international reputation in broad-based basic, translational, clinical and epidemiological research for all major eye diseases, particularly those relevant to Asia, such as myopia, angle closure glaucoma, corneal diseases and diabetic retinopathy.  SERI currently has close to 220 research staff.",31 THIRD HOSPITAL AVENUE 168753,Professional,Contract,"Healthcare / Pharmaceutical, Medical / Therapy Services, Sciences / Laboratory / R&D",3 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,,Salary undisclosed
548,School of Engineering - Assistant Manager  /  Deputy Manager  /  Manager (Continuing Education and Training),Republic Polytechnic,"Roles & ResponsibilitiesJob Responsibilities:  Identify and develop business opportunities in corporate training space Gather market intelligence on CET demand and training trends and generate corporate leads. Develop commercial proposals in response to company needs and conduct sales pitches towards successful closure Organise relationship-building and networking events Promote CET through different publicity channels including roadshows and digital platforms Manage business development and course administration processes  Requirements:  At least 5 years of relevant experience preferably in sales and/or business development of adult training  Excellent interpersonal and communication skills in dealing with people of all levels Must be IT-proficient in MS Office, and familiar in operating web and digital marketing platforms Pro-active team player, meticulous and ability to multi-task    Additional knowledge/skills/experience in the following areas will be an advantage:  Customer Relationship Management System (CRMS), relationship building, customer focus, brand management, data analytics, project management, budgeting and account management   ","About Republic Polytechnic
The first educational institution in Singapore to leverage the Problem-based Learning approach for all its diploma programmes, Republic Polytechnic (RP) has seven schools and one academic centre offering forty-two diplomas in Applied Science, Engineering, Management and Communication, Events and Hospitality, Infocomm, Sports, Health & Leisure, and Technology for the Arts.
In addition to offering full-time diploma courses, our Academy for Continuing Education @RP (ACE@RP) is committed to promoting lifelong learning among working adults.
At Republic Polytechnic, you will discover a collaborative culture that supports your pursuit in nurturing learners to be problem-solvers with innovative and entrepreneurial minds.  We believe in transforming not only the students but also yourself, as you seek and inspire life-long learning and acquisition of skills.  As an organisation that scores many firsts, RP welcomes you to achieve your potential in our dynamic environment.
For more information, please visit https://www.rp.edu.sg/careers/careers.",9 WOODLANDS AVENUE 9 738964,,Full Time,"Education and Training, Public / Civil Service",0 application,Posted 03 Jan 2019,Closing on 30 Jun 2019,Monthly,"$4,200-$7,300"
549,High School College Counselor,STAMFORD AMERICAN INTERNATIONAL SCHOOL PTE. LTD.,"Roles & ResponsibilitiesThe job holder’s responsibility for promoting and safeguarding the welfare of children and young person’s for whom s/he is responsible, or with whom s/he comes into contact will be to adhered to and ensure compliance with the relevant Cognita Safeguarding; Child Protection Policy and Procedures at all times. If in the course of carrying out the duties of the role, the job holder identifies any instance that a child is suffering or likely to suffer significant harm either at school or at home, s/he must report any concerns to the School’s Designated Safeguarding Lead or to the Head or indeed to the Cognita Regional Safeguarding Manager so that a referral can be made accordingly to the relevant third party services.   Educational role: ·         Educating Grade 9 and 10 students and parents about colleges, the college admissions process, trends, procedures, and testing; advising. ·         Assist in preparation of transcripts, creation of survey forms, predicted grade forms, etc. and manage data relevant to college applications. ·         Meeting with Grade 9 and 10 students, individually and in groups, to talk about process and individual college choices in conjunction with the college counsellors and the academic counsellor.   ·         Meeting with new students and families in Grades 9-11 to discuss course choices and develop schedules; ·         Making informational presentations to parents, such as CIS with the secondary school.  ·         Being aware of issues and trends in college admission, higher education, testing, as well as keeping up-to-date about specific colleges and maintaining membership in professional organizations:  the College Board, International Association of College Admissions Counselors (IACAC), ACT, and other organizations;   Extended professional role: Contributing towards the whole-school team spirit by taking every opportunity to promote the philosophy and policies of the Stamford American International School ·         Taking responsibility for the class during times of emergency. ·         Ensuring that the children are safe and secure at all times ·         Communicating regularly and positively with parents via timely meetings, class webs, reports and conferences   Parents: ·         Coordinating parent meetings where appropriate to review a students’ progress ·         Coordinating efforts of parents to assist with class room volunteering duties or on excursion   General: ·         To teach any classes as deemed necessary ·         To provide any other reasonable duties delegated by the School Management     Position Requirements ·         Possess highly developed interpersonal and teamwork skill. ·         Excellent verbal and written English skills ·         Good references on request ·         High level of organization and attention to detail ·         Highly collaborative ·         Exemplifies the IB Learner Profile Attributes ·         Proficiency in using school databases, communications platforms, and educational technology ·         Relevant degree or background in college counselling or academic counselling ·         Familiarity with the goals, objectives, and mission of an independent college preparatory school; ·         Knowledge of colleges, their academic programs, admission policies, and financial policies and procedures is an advantageRequirements·         Minimum Bachelor’s degree in Education or equivalent is required ·         Master’s degree in relevant field preferred ·         Experience in college admissions or high school college counseling and understanding of admissions for educational systems around the world a major plus.   Understanding of International Baccalaureate Diploma (IBDP) and Advanced Placement (AP) necessary. ","Stamford American International School is a world-class school for children 2 years of age and older in Singapore.   Offering an academically rigorous American curriculum integrated with the International Baccalaureate framewrok, Stamford develops students as adaptive, thoughtful and active global citizens.  Stamford is an IB World School fully authorized to offer IB PYP, IB MYP and IB Diploma program.  Stamford provides a truly global approach to teaching and learning including a strong foreign language foundation with daily Mandarin or Spanish.",1 WOODLEIGH LANE 357684,Professional,"Contract, Full Time",Education and Training,31 applications,Posted 03 Jan 2019,Closing on 02 Feb 2019,Monthly,"$4,900-$9,900"
550,Academy for Continuing Education - Assistant Manager / Senior Executive,Republic Polytechnic,"Roles & ResponsibilitiesResponsibilities: 1. Identify and develop business opportunities in domestic continuing education and training (CET) to corporates and public.2. Identify and develop partnership opportunities to offer new CET courses of relevance to public and corporates3. Gather market intelligence on CET demand, funding frameworks and workplace training trends4. Undertake and support marketing and recruitment activities, events, exhibitions to drive new CET student intakes5. Plan, manage and seek out digital marketing opportunities to raise profile of RP ACE and provide marketing administrative support, including updates of marketing collaterals, website and managing public queries6. Manage internal, governmental and corporate stakeholder relations 7. Collate and analyse data for reporting.8. Manage the end-to-end operations of a suite of continuing education and training programmes including course administration, student management, funding applications and course billing9. Support system enhancements to websites and the student management systems including requirement specifications, testing and implementation10. Organise and support events such as orientation and award ceremony11. Handle other business and operation matters as assigned   Requirements: 1. Relevant qualifications2. Minimum 3 years working experience in B2B sales and/or marketing, preferably in marketing, HR solution consultancy of adult learning, education and training field3. Excellent communication, analytical, interpersonal and business development skills4. Must be IT-proficient in MS Office, and familiar in operating web and digital marketing platforms5. Pro-active team player, meticulous and ability to multi-task","About Republic Polytechnic
The first educational institution in Singapore to leverage the Problem-based Learning approach for all its diploma programmes, Republic Polytechnic (RP) has seven schools and one academic centre offering forty-two diplomas in Applied Science, Engineering, Management and Communication, Events and Hospitality, Infocomm, Sports, Health & Leisure, and Technology for the Arts.
In addition to offering full-time diploma courses, our Academy for Continuing Education @RP (ACE@RP) is committed to promoting lifelong learning among working adults.
At Republic Polytechnic, you will discover a collaborative culture that supports your pursuit in nurturing learners to be problem-solvers with innovative and entrepreneurial minds.  We believe in transforming not only the students but also yourself, as you seek and inspire life-long learning and acquisition of skills.  As an organisation that scores many firsts, RP welcomes you to achieve your potential in our dynamic environment.
For more information, please visit https://www.rp.edu.sg/careers/careers.",9 WOODLANDS AVENUE 9 738964,,Full Time,"Education and Training, Public / Civil Service",0 application,Posted 03 Jan 2019,Closing on 30 Jun 2019,Monthly,"$3,100-$5,300"
