,title,company,description,company_overview,location,role,hours,industry,applications,posted,closing,salary_type,salary
213,Senior Systems Engineer,ENERGY MARKET COMPANY PTE LTD,"Roles & ResponsibilitiesThe Senior Systems Engineer (Networks) reports to the AVP, IT Infrastructure. This position is responsible for the management/administration of the Network and Data Centre infrastructure, including the technical design, troubleshooting and maintenance. Responsibilities • Technical design, administration, implementation, troubleshoot and management of Network and Data Centre infrastructure. • Provide 24x7 operations support including on-call support duties (rotational basis). • Vendor management, project management for network-related projects and provide support to other Technology projects. • Documentation including RFQ/RFP technical specifications/diagrams, operations manuals/guidelines. • Backup role for Data Centre Facilities Management services including audit support and/or additional tasks assigned by supervisor.RequirementsRequirements • Degree in IT, Engineering or equivalent. • Minimally possess technical network certification (CCNP- Routing and Switching and Data Centre) or higher. • Possess relevant certifications such as CCIE, CDCP and/or CISSP is preferred • At least 5-8 years of experience in Network and Data Centre (Cisco Inter-Networking Solutions, Nexus) technical administration and support. • Knowledge of WAN mitigation. • Proven working knowledge of DNS, Proxy, F5/Cisco ACE Load Balancers, Network Intrusion Detection/Prevention Systems. • Familiar with the setup and configuration of network security devices such as firewalls, DDOS protection authentication servers, etc. • Proven knowledge in switc and router configuration, including storage switch configurations. • At least 3-5 years of level 3 engineer support experience in IT support involving 24x7 operations. • At least 3 years of experience in managing vendors in terms of purchases, writing and managing RFQ/RFP, project management, etc. • Experience on the various Network Management platforms (e.g MRTG, WhatsUpGold, CA Spectru, etc). • Excellent communication and interpersonal skills. • Able to multi-task and work under pressure.","ENERGY MARKET COMPANY PTE LTD
Energy Market Company Pte Ltd (EMC) operates the wholesale market of the National Electricity Market of Singapore (NEMS) - Asia’s first liberalised electricity market which opened for trading on 1 January 2003.
As the exchange for wholesale electricity trading, EMC provides a transparent and competitive trading platform. Our key activities include calculating prices, scheduling generation, clearing and settling market transactions as well as supporting governance of the market.
Managed and operated by a staff of about 60 professionals, we transact over S$5 billion of electricity products annually.
EMC is a member of Singapore Exchange group of companies.
 ","SGX CENTRE II, 4 SHENTON WAY 068807",Executive,Full Time,Others,2 applications,Posted 04 Jan 2019,Closing on 03 Feb 2019,,Salary undisclosed
214,migiration Developer,SANDBOX CONSULTING PTE. LTD.,"Roles & Responsibilities5+ years of experience in the IT industry with experience in migration preferably in OSS/BSS domain.  Must have lead developer teams in a project, allocating work and following up to closure.  Should have extensively worked on migration projects, Understanding of relational data models on ORACLE / MS SQL server databases.  Hands on involvement in Low Level Design, Development and architecting of large Data migration projects leading developer and testing teams.  Should possess Problem solving, Team building and Leadership Skills in a fast-paced, high- growth environment.  Strong knowledge of Oracle and PLSQL programming.  Knowledge of any of the ETL tools (ODI, Informatica) is desirable.  Experience and ability to understand and interpret data migration strategies is desirable.  Should have good problem solving skills and analytical skills serving as a bridge between the architect and execution team  Ability to think through a problem and visualize the solution.  An open mind towards new challenges.  Exercise responsibility for architecture, design and documentation, adherence to software development life cycle guidelines, software version control standards and code promotion.  Exposure to Media & Entertainment, Telecom will be an added advantage.Requirements5+ years of experience in the IT industry with experience in migration preferably in OSS/BSS domain.  Must have lead developer teams in a project, allocating work and following up to closure.  Should have extensively worked on migration projects, Understanding of relational data models on ORACLE / MS SQL server databases.  Hands on involvement in Low Level Design, Development and architecting of large Data migration projects leading developer and testing teams.  Should possess Problem solving, Team building and Leadership Skills in a fast-paced, high- growth environment.  Strong knowledge of Oracle and PLSQL programming.  Knowledge of any of the ETL tools (ODI, Informatica) is desirable.  Experience and ability to understand and interpret data migration strategies is desirable.  Should have good problem solving skills and analytical skills serving as a bridge between the architect and execution team  Ability to think through a problem and visualize the solution.  An open mind towards new challenges.  Exercise responsibility for architecture, design and documentation, adherence to software development life cycle guidelines, software version control standards and code promotion.  Exposure to Media & Entertainment, Telecom will be an added advantage.",SANDBOX CONSULTING PTE. LTD.,"TRIVEX, 8 BURN ROAD 369977",Middle Management,Permanent,Information Technology,6 applications,Posted 04 Jan 2019,Closing on 03 Feb 2019,Monthly,"$4,000-$9,000"
215,"VP, Cyber Security – Threat Intelligence",Company Undisclosed,"Roles & Responsibilities Major Asset Management Data Driven Threat Analysis Security Projects  Ethos BeathChapman is partnering a Key Asset Manager in search of a Cyber Security Expert in Threat Intelligence. In this highly versatile role, you will be the Subject Matter Expert in Data-driven Threat Intelligence as the organization undergoes Technology disruption. In return, you will be rewarded with an annual remuneration of up to $240,000 and professional growth opportunities. Your key responsibilities:  Primary - Be the domain expert in Threat Intelligence Secondary - Provide support on security operations and Incident Responses Analytics - Leverage on Data to analyse the threat landscape and develop platforms to mitigate the risks Business Partnering - Work closely with the various Business Functions to drive the overall Security objective of the organisation Project Management - Develop and Manage vendor relationships and take ownership of end to end security projects. Growth - Keep abreast with the latest technology developments and pick up skillsets in new Security domains RequirementsTo excel in this role, you should possess:  At Least 8 years of experience within Technology and 5 years in Cyber Security with strong focus on Threat Intelligence Stellar communication skills and ability to coherently educate and update the various business groups on Cyber Security Threats Working experience in one or more of the following domains – Forensic Investigations, Malware Analysis, Endpoint security or Cloud Security Experience with Security tools on SIEM, Vulnerability Management,  Threat Intelligence, Incidence Response, Anomaly Analytics Professional certifications such as CISSP / CEH / CISM  Interested candidates can forward their CVs in MS Word format to Dawne@ethosbc.com quoting reference number  DWS/AGCV-163465/JLL. All information will be kept strictly confidential. We regret to inform that only successful applicants will be contacted. Reg No. R1103019 BeathChapman Pte Ltd Licence no. 16S8112",,,Professional,Permanent,Information Technology,1 application,Posted 04 Jan 2019,Closing on 03 Feb 2019,,Salary undisclosed
216,Project Officer,NANYANG TECHNOLOGICAL UNIVERSITY,"Roles & Responsibilities Energy Analyst will be in charge of gathering, and analysing energy data in a proficient and timely manner. Analysts are expected to learn the basics of the energy market, and understand and quantify the scenarios affecting the energy distribution and consumption, and communicate effectively with our team and partner to tie our conclusions back to objectives. The analyst will analyse medium & large data sets, research impact of usage scenarios on energy consumption, and respond to the project inquiries. The project will need to analyse collected data with historical consumption, forecast and prediction on energy demand for the lamppost infrastructure. Renewable energy will be also integrated, requiring to integrate in the simulation the energy generation factor according to the associate and forecast of the exterior condition. The knowledge base of our team grows from collaboration and shared experience, so regular, reliable attendance, a proactive nature and willingness to learn from others is necessary.  The analyst will need to work both independently and as part of a team under time pressure to meet deadlines with rigorous, timely analysis. The flexibility of our team is a key differentiator, so effective professional communication and maintaining healthy working relationships with co-workers as individual and team priorities shift is essential.  RequirementsTECHNICAL SKILLS   REQUIRED  Degree in Electrical engineering, computer science and mathematical sciences. Basic mathematical and statistical analysis experience Experience in various Database, experience working with large datasets Perform data entry, update, and loading Modelling & Simulation experience Forecasting and prediction Dynamic data analytic (work on current, historical, forecast data set) Demand response simulation    PREFERRED  Coding experience Energy modelling & simulation Demand response on energy with renewable production integration    GENERAL SKILLS  Ability to handle multiple tasks simultaneously, working independently and as part of a team Ability to think critically in a high pressured environment Attention to detail Comfortable speaking in front of groups Proactive nature, willingness to learn, and taking ownership of tasks Proficient writing skills Ability to write reports, business correspondence, and procedure manuals Ability to effectively present information and respond to questions from top management and partners Ability to define problems, collect data, establish facts, and draw valid conclusions Report for external and internal communications Accurately assess and provide feedback on project engineering risk Provides technical analysis/review for energy projects; providing project risk assessment To perform this job successfully, an individual should have basic knowledge of Microsoft Office Suite.    Application Procedure Interested applicants can submit their resumes to Mr Yann Grynberg at ygrynberg@ntu.edu.sg","World's Top Young University
A research-intensive public university, Nanyang Technological University, Singapore (NTU Singapore) has 33,000 undergraduate and postgraduate students in the colleges of Engineering, Business, Science, and Humanities, Arts and Social Sciences, and its Interdisciplinary Graduate School. NTU’s Lee Kong Chian School of Medicine was established jointly with Imperial College London.
Meteoric rise in international academic reputation ?
In 2018, NTU was placed 12th globally in the Quacquarelli Symonds (QS) World University Rankings. It was also ranked the world’s best young university (under 50 years old) by QS for the fifth consecutive year. In addition, NTU was named the world’s fastest rising young university by Times Higher Education in 2015.
In engineering and technology, NTU is ranked 5th worldwide in the QS World University Rankings by Subject 2018. With six schools, NTU’s College of Engineering is among the top nine globally for research output and the 5th most cited in the world (Essential Science Indicators 2017). ?
Mirroring this success is the College of Science, whose young chemistry department is ranked 10th among universities in the Nature Index 2018. Boosted by research at the Lee Kong Chian School of Medicine, NTU is also strengthening its foothold in areas such as biomedicine and life sciences.
The well-established Nanyang Business School is regularly featured among the leading business schools in Asia, with its MBA programme consistently rated top in Singapore since 2004 by The Economist.
Innovative learning
In higher education, NTU is driving new pedagogies so that millennials can learn more effectively in this digital age. Part of NTU's education strategy is the flipped classroom model of learning. The centrepiece of this new way of learning is The Hive, a groundbreaking learning facility that has been described by CNN as having redefined the traditional classroom. 
Innovative education initiatives also include signature programmes such as Renaissance Engineering Programme, CN Yang Scholars Programme, NTU-University Scholars Programme. Designed for high-achieving students, these programmes offer a multidisciplinary curriculum, guidance by top faculty, interdisciplinary and intensive research opportunities, overseas exposure, as well as dialogues with world-class scientists and industry leaders.?
Set up jointly with Imperial College London, NTU's medical school, is grooming a new generation of doctors to meet the healthcare needs of Singapore.
Research impact
Known for research excellence and technological innovation, NTU leads the top Asian universities in normalised research citation impact (Clarivate Analytics’ InCites 2016). In the 2018 Nature Index, NTU is placed 29th among the world's universities and first in Singapore.
NTU's five-year strategic plan, NTU 2020, builds on strong foundations of NTU 2015 and aims to propel NTU to greater heights of research excellence. The plan focuses on five key research thrusts – Sustainable Earth, Global Asia, Secure Community, Healthy Society and Future Learning. The areas leverage NTU’s diverse strengths, particularly its longstanding expertise in engineering, business and education, and the interfaces these have with various disciplines such as in healthcare, science and the humanities. NTU’s sustainability initiatives have clinched significant competitive research funding and the university is already a global leader in this area.","NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798","Professional, Non-executive","Contract, Full Time","Engineering, Sciences / Laboratory / R&D",1 application,Posted 04 Jan 2019,Closing on 03 Feb 2019,Monthly,"$3,000-$4,000"
217,"New Grad, Senior Software Engineer (Master's Degree)",VISA WORLDWIDE PTE. LIMITED,"Roles & ResponsibilitiesCommon Purpose, Uncommon Opportunity. Everyone at Visa works with one goal in mind – making sure that Visa is the best way to pay and be paid, for everyone everywhere. This is our global vision and the common purpose that unites the entire Visa team. As a global payments technology company, tech is at the heart of what we do. Our VisaNet network is capable of handling over 65,000 transaction messages per second for people and businesses around the world, enabling them to use digital currency instead of cash and checks. We are also global advocates for financial inclusion, working with partners around the world to help those who lack access to financial services join the global economy. Visa’s sponsorships, including the Olympics and FIFA™ World Cup, celebrate teamwork, diversity, and excellence throughout the world. If you have a passion to make a difference in the lives of people around the world, Visa offers an uncommon opportunity to build a strong, thriving career. Visa is fueled by our team of talented employees who continuously raise the bar on delivering the convenience and security of digital currency to people all over the world. Join our team and find out how Visa is everywhere you want to be.   As a New Grad, Software Engineer (Master Degree) you will contribute to a team that develops and manages end-to-end technology solutions for Visa's core business (credit and debit transactions) and key stakeholders as well as new solutions that promote the growth of digital commerce and mobilization. Some areas you might work on as New Grad, Software Engineer (Master Degree) are:  Maintaining and enhancing VisaNet - the network that allows fast, seamless and secure electronic payments to happen Working on information security architecture and technology related to VisaNet, web and mobile applications Manage cloud identity through researching and developing data protection reporting platform harnessing reporting tool APIs Create ad hoc quality control unit test cases for a programming language developed at Visa and develop new features to enhance its productivity Use an internal tool to create a threat model which highlights the capabilities and features of the tool. Provide countermeasures to the identified threats using data flow diagrams Building tools that allow developers and other areas of the business to work efficiently Creating client facing websites, dashboards and portals to display information related to transaction volume, network load and other big data information Developing mobile applications on iOS or Android Devices RequirementsSo what are we looking for in a New Grad, Software Engineer (Master Degree)?  Recent or graduating students looking to start work in 2018/2019 Pursuing a Master's degree in Computer Science, Computer Engineering or a related field Proficiency in at least one programming language or technology including, but not limited, to Java, C/C++, C#, .NET, python, Javascript, HTML, CSS and Objective-C. The ability to take on challenges and address problems head-on Highly driven and resourceful Strong ability to collaborate ",VISA WORLDWIDE PTE. LIMITED,71 ROBINSON ROAD 068895,Fresh/entry level,Full Time,Information Technology,4 applications,Posted 04 Jan 2019,Closing on 03 Feb 2019,Monthly,"$57,000-$80,000"
218,Software Developer,CAMBRIDGE CENTRE FOR ADVANCED RESEARCH AND EDUCATION IN SINGAPORE LTD.,"Roles & ResponsibilitiesWho are we? We are the University of Cambridge presence in Singapore called Cambridge CARES, sponsored by the NRF CREATE program CAM.CREATE. The research programme Cambridge Centre for Carbon Reduction in Chemical Technology (C4T) is a joint Cambridge, NTU and NUS research activity within Cambridge CARES. Our team is comprised of world-class scientists and engineers working in a vibrant, fast-paced environment with great opportunities for knowledge and skills development.   Who are we looking for? We are looking for a talented and creative computer scientist, computer engineer, or computational mathematician to support the C4T research team. Primarily, we are looking for an individual dedicated to world-leading research. You will  build data models; visualize data in a modern media lab; develop software systems; perform data integration; participate in research discussions with local industries and partners, and overseas universities; write reports as required by the National Research Foundation (NRF) of Singapore. RequirementsWhat skills do you have?  A good bachelor degree in Computer Science, Software Engineering, and ideally involving data visualization Java and Python programming experience. An understanding of the software development lifecycle & design patterns. Well organized and able to deliver to deadlines in a dynamic environment. Able to communicate complex technical concepts to non-technical stakeholders. Excellent oral and written communication skills in English.    What can we offer you?  A stimulating working-environment with friendly, highly motivated colleagues. Opportunities to develop and implement new ideas in a creative environment. A competitive salary in line with your skills and experience. A one-year contract in the first instance, extendable following a satisfactory performance. A comprehensive medical insurance coverage as part of your employment.    Please note this post is mainly based in the CREATE Tower at NUS University Town, Singapore and is likely to be suitable for recent graduates.            ","CAMBRIDGE CENTRE FOR ADVANCED RESEARCH IN ENERGY EFFICIENCY IN SINGAPORE LTD. (CARES)
We are the University of Cambridge presence in Singapore, Cambridge CARES. Our activities are sponsored by the National Research Foundation’s CREATE programme. Our first research programme, Cambridge Centre for Carbon Reduction in Chemical Technology (C4T), is a collaboration between University of Cambridge, Nanyang Technological University and National University of Singapore.
Our team is comprised of world-class scientists and engineers working in a vibrant, fast-paced environment with great opportunities for knowledge and skills development. Further information on our activities can be found at www.cares.cam.ac.uk.",1 CREATE WAY 138602,Professional,Full Time,"Engineering, Information Technology, Sciences / Laboratory / R&D",4 applications,Posted 04 Jan 2019,Closing on 03 Feb 2019,Monthly,"$3,500-$5,000"
219,GCG - Regional FX Product Management Specialist,CITIBANK N.A.,"Roles & ResponsibilitiesJob Purpose: This role is part of the Regional Consumer Business Operational Risk and Control (CBORC) team and will primarily support the Governance, Risk and Compliance (GRC) and Comprehensive Strategic Plan (CSP) implementation relating to Manager’s Control Assessment (MCA) governance, working in close partnership with Global Operational Risk Management (ORM)/CBORC, Regional ORM, Business SMEs and Country CBORC/MCA teams. GRC Overview Governance, Risk and Compliance (GRC) is an initiative aimed to achieve greater convergence across the company through common frameworks, assessment methodologies, processes and platforms for managing operational, compliance and reputational risk. The objective is to deliver improved transparency, avoid duplicative efforts and enhance the focus of our risk management activities.   A total of 7 work streams are covered in GRC:  Standard Assessment Structures Integrated Taxonomy Risk Scoring Methodologies Governance & Implementation Policies, Procedures & Systems Automated Control Monitoring End to End GRC Process Flows    As part of GRC implementation, standard Assessment Structures, a new Integrated Taxonomy, and a common Risk Scoring Methodology have been successfully piloted using the Manager’s Control Assessment (MCA). The focus is now on executing the GRC-MCA implementation between Q4-18 and Q1-19, including aligning the taxonomy and migration to the new CitiRisk and Controls Platform, updating MCA Standards and Procedures, Training and communication of the new requirements.   Key Responsibilities: A short term resource (10 to 11 weeks) with strong coordination, communication, analytical skills and understanding of MCA/Control Inventory Tracking Application (CITA)/Regulatory compliance to project manage and drive the coordination and implementation across 18 consumer markets in Asia/EMEA, of the following key activities:   Key Activities include:  Extraction of Data and Data Analytics - reviewing the mapping and data quality Coordination with countries on deliverables and tracking of GRC and CSP projects Hosting calls with countries in relations to issues and challenges identified in the course of deploying GRC and CSP Writing processes and procedures relating to GRC and CSP Preparing presentation and decks for updates to countries and seniors Interfacing with Global ORM/CBORC, Regional ORM, Business SMEs and Country CBORC/MCA teams to discuss new processes or deliverables RequirementsKnowledge/Experience/Technical skills:  Bachelor's degree At least 10+ years of experience with strong strategic and analytical skills with relevant experience in risk and controls function Strong understanding of MCA/Control Inventory Tracking Application (CITA) Good understanding of operational risk and control processes and procedures ; able to establish processes and procedures based on global/ regional guidelines and requirements Excellent project management skills Skilled with office documentation software/applications (MS Word, Excel, PowerPoint and Access)    Personal Skills:  Strong communication (written, verbal and interpersonal) skills Good stakeholder management skills Excellent quantitative, analytical and problem solving skills with attention to details Meticulous and conscientious in planning and follow-ups Ability to work independently, interface and execute with a sense of urgently and to deliver on tasks effectively and efficiently ","Citi, the leading global bank, has approximately 200 million customer accounts and does business in more than 160 countries and jurisdictions. Citi provides consumers, corporations, governments and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, transaction services, and wealth management.",,Middle Management,Full Time,Banking and Finance,11 applications,Posted 04 Jan 2019,Closing on 03 Feb 2019,Monthly,"$12,000-$16,000"
220,Inside Account Executive,NUTANIX SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesThe Inside Account Executive (IAE) is responsible for directly supporting Nutanix outside Sales Representative(s). This role will also require prospecting within an assigned territory which is this case is Malaysia from the Inside Sales Team in Singapore. For this reason our preference is for the ideal candidate to have Bahasa Malysia  language skills.   The IAE will identify, nurture and close opportunities with both new and existing customers, manage forecasts on a quarterly basis and track customer data.  Nutanix is a cloud computing software company that sells hyper-converged infrastructure appliances and software-defined storage. Founded in 2009, we have been a publicly held company since 2016. Named 2018 Gartner Magic Quadrant for Hyper-Converged Systems. Nutanix is the right fit for you if you are passionate about technology, creative, and accomplished in your growing career. We pride ourselves on our encouraging culture where you learn from failures, pick yourself back up and become the best version of yourself. Nutanix offers several opportunities to participate in professional development and learning, fostering an inspiring environment. We believe in not only supporting you, but also your families through fully-paid healthcare plans, equity, and other financial tools and wellness programs. The Inside Account Executive is responsible for directly supporting Nutanix outside Sales Representative(s). This role will also require prospecting within an assigned territory to uncover new opportunities. The IAE will identify, nurture and close opportunities with both new and existing customers, manage forecasts on a quarterly basis and track customer data. In addition, he/she will work cooperatively with internal and external partners to improve the velocity of business and to create solutions that serve the best interests of our customers and Nutanix.    Work closely with Nutanix Field & Channel Sales Managers on a “Divide & Conquer” sales approach to maximize focus, efficiency and revenue Support your field, channel and distribution partners to ensure opportunities maintain a high-velocity, quotes are delivered on-time and Salesforce.com is accurate Build trusted relationships within your Franchise Partners and Alliance Sales organization Deliver in-person and WebEx Sales/Solution Training sessions to customers & VARs Drive focused sales campaigns to the Nutanix Install Base and Net New Accounts Develop and execute against Demand and Pipeline Generation activities with your Franchise Partners - which includes account mapping, cold-calling and prospecting Provide accurate weekly sales activity updates to Nutanix Sales Leadership Requirements 3+ years sales experience and 1+ year Channel experience Experience in enterprise sales required, Storage/Networking/Virtualization or Infrastructure industries strongly preferred IT Infrastructure knowledge: compute, storage, networking, virtualization, cloud Experience cold-calling, prospecting into target accounts and training others Excellent communication and presentation skills (both in-person and over WebEx) Consistent achievement of goals and quota attainment Billingual English and Bahasa Malaysia language skills   ","Hungry. Humble. Honest.
Our values form the foundation of who we are and how we operate every day around the world. They show up in our ambition to achieve our dreams, our courage to do what matters, and our tenacity to keep customers happy. At Nutanix, we prize those unique individuals who demonstrate empathy, respect differences, and appreciate others. If you’re authentic, credible and transparent—someone who walks your talk and thrives on collaboration—we want you to join our team!
Be a part of building a company that is truly leading an IT revolution. We make infrastructure invisible, elevating IT to focus on the applications and services that power their business. Led by Dheeraj Pandey, one of CRN’s “Top 25 Innovators of 2016,” Nutanix welcomes big thinkers and budding entrepreneurs, those who are unafraid to take on seemingly impossible challenges and interested in learning how to build a business along the way.
Nutanix employees enjoy some amazing benefits and perks: healthcare, employee events, world renowned speakers, training and development, and much more. See what life is like at Nutanix by following us on Twitter: @NutanixCareers and Instagram: @Nutanix",,Junior Executive,Full Time,Information Technology,3 applications,Posted 04 Jan 2019,Closing on 03 Feb 2019,Annually,"$60,000-$90,000"
221,Inside Account Executive - Thai Speaking,NUTANIX SINGAPORE PTE. LTD.,"Roles & ResponsibilitiesThe Inside Account Executive (IAE) is responsible for directly supporting Nutanix outside Sales Representative(s). This role will also require prospecting within an assigned territory which is this case is Thailand from the Inside Sales Team in Singapore. For this reason our preference is for the ideal candidate to have Thai language skills.   The IAE will identify, nurture and close opportunities with both new and existing customers, manage forecasts on a quarterly basis and track customer data.  Nutanix is a cloud computing software company that sells hyper-converged infrastructure appliances and software-defined storage. Founded in 2009, we have been a publicly held company since 2016. Named 2018 Gartner Magic Quadrant for Hyper-Converged Systems. Nutanix is the right fit for you if you are passionate about technology, creative, and accomplished in your growing career. We pride ourselves on our encouraging culture where you learn from failures, pick yourself back up and become the best version of yourself. Nutanix offers several opportunities to participate in professional development and learning, fostering an inspiring environment. We believe in not only supporting you, but also your families through fully-paid healthcare plans, equity, and other financial tools and wellness programs. The Inside Account Executive is responsible for directly supporting Nutanix outside Sales Representative(s). This role will also require prospecting within an assigned territory to uncover new opportunities. The IAE will identify, nurture and close opportunities with both new and existing customers, manage forecasts on a quarterly basis and track customer data. In addition, he/she will work cooperatively with internal and external partners to improve the velocity of business and to create solutions that serve the best interests of our customers and Nutanix.    Work closely with Nutanix Field & Channel Sales Managers on a “Divide & Conquer” sales approach to maximize focus, efficiency and revenue Support your field, channel and distribution partners to ensure opportunities maintain a high-velocity, quotes are delivered on-time and Salesforce.com is accurate Build trusted relationships within your Franchise Partners and Alliance Sales organization Deliver in-person and WebEx Sales/Solution Training sessions to customers & VARs Drive focused sales campaigns to the Nutanix Install Base and Net New Accounts Develop and execute against Demand and Pipeline Generation activities with your Franchise Partners - which includes account mapping, cold-calling and prospecting Provide accurate weekly sales activity updates to Nutanix Sales Leadership Requirements 3+ years sales experience and 1+ year Channel experience Experience in enterprise sales required, Storage/Networking/Virtualization or Infrastructure industries strongly preferred IT Infrastructure knowledge: compute, storage, networking, virtualization, cloud Experience cold-calling, prospecting into target accounts and training others Excellent communication and presentation skills (both in-person and over WebEx) Consistent achievement of goals and quota attainment Billingual English and Thai  language skills   ","Hungry. Humble. Honest.
Our values form the foundation of who we are and how we operate every day around the world. They show up in our ambition to achieve our dreams, our courage to do what matters, and our tenacity to keep customers happy. At Nutanix, we prize those unique individuals who demonstrate empathy, respect differences, and appreciate others. If you’re authentic, credible and transparent—someone who walks your talk and thrives on collaboration—we want you to join our team!
Be a part of building a company that is truly leading an IT revolution. We make infrastructure invisible, elevating IT to focus on the applications and services that power their business. Led by Dheeraj Pandey, one of CRN’s “Top 25 Innovators of 2016,” Nutanix welcomes big thinkers and budding entrepreneurs, those who are unafraid to take on seemingly impossible challenges and interested in learning how to build a business along the way.
Nutanix employees enjoy some amazing benefits and perks: healthcare, employee events, world renowned speakers, training and development, and much more. See what life is like at Nutanix by following us on Twitter: @NutanixCareers and Instagram: @Nutanix",,Executive,Full Time,Information Technology,3 applications,Posted 04 Jan 2019,Closing on 03 Feb 2019,Annually,"$60,000-$90,000"
222,Geospatial Specialist  /  Developer (PDD),JTC Corporation,"Roles & ResponsibilitiesPunggol Digital District (PDD) is an upcoming mixed-use development that will house the key growth sectors of the digital economy such as cybersecurity and data analytics. It is also the first digital district in Singapore where we will integrate smart technologies horizontally on a single Open Digital Platform (ODP) to yield synergies across various technologies. The ODP will become a reference digital architecture for future smart districts in Singapore and transform the way we work, live and play. Scope and Responsibilities   We are seeking an experienced Geospatial Specialist to join our Smart Estate team to develop the Open Digital Platform’s (ODP) Geospatial related capabilities as well as Digital Twin.  As a Geospatial Specialist, you will collaborate with a technical team that comprises of Govtech, CSA, IMDA and Industry Partners to develop geospatial capabilities for an Open Digital Platform (ODP) for Smart Districts. You are to develop the GIS requirements for the ODP and work with the project team to develop ODP’s geospatial and digital twin capabilities.  Provide Geospatial expertise to the project team, including:  Geospatial Planning & Strategy – Perform geospatial visioning and strategic planning, business case development, implementation planning and risk management planning Detailed Requirement Gathering – Perform business process analysis, requirements analysis and use case analysis Architecture & Design – Develop geospatial data models and database design, system architecture design and application design Apps/System Development – Manage database development, application development, systems/Enterprise integration, quality assurance testing and configuration management Apps/System Deployment – Manage deployment planning, system installation, acceptance testing, performance validation, testing and tuning, and User Training   Perform rapid prototyping and develop geospatial models, scripts and workbenches. Ensure reusability of codes, workbenches, ETL processes and other project artefacts. Gain expertise in emerging geospatial related technologies such as 3D City Modelling, Indoor/Outdoor Positioning, AR, VR etc. Develop real-time geo-analytical models by integrating filed apps, sensors and IoT devices etc. Leverage existing central geospatial platforms and services to provide value added services and geo-enabled apps for JTC Assist in developing geospatial IT competency    Requirements   Disciplines in Geospatial Technology/Science, Computer Science/Engineering, Information Technology or equivalent   Candidates with knowledge and experience with ArcGIS and ArcGIS Urban are preferred  Minimum 6 years of relevant GIS experience in solution design, IT consulting and/or project management. Passionate about Geospatial technologies and allied emerging technologies  ","JTC Corporation is the lead agency in Singapore to spearhead the planning, promotion and development of a dynamic industrial landscape. Since 1968, JTC has played a major role in Singapore's economic development journey. Some of its landmark projects include wafer fabrication parks, business parks, Biopolis and Fusionopolis at one-north, a chemicals hub on Jurong Island, biomedical parks as well as logistics hubs for various industries. These industrial and business parks are now home to renowned global companies and promising local enterprises. As Singapore transform itself for the future, JTC will continue to develop land and innovative space to enable and support the growth and transformation of industries and enterprises, and create quality jobs for Singaporeans.
   ","THE JTC SUMMIT, 8 JURONG TOWN HALL ROAD 609434",,Permanent,"Information Technology, Public / Civil Service",0 application,Posted 04 Jan 2019,Closing on 03 Feb 2019,,Salary undisclosed
